82000, 5071, 74
84000, 5002, 62
86000, 5197, 79
88000, 5160, 74
90000, 5107, 71
92000, 5172, 74
94000, 5051, 61
96000, 5030, 66
98000, 5013, 71
100000, 5083, 76
102000, 5180, 75
104000, 5148, 73
106000, 5147, 78
108000, 5162, 78
110000, 5093, 72
112000, 5189, 69
114000, 5186, 76
116000, 5169, 78
118000, 5090, 66
120000, 5068, 79
122000, 5100, 70
124000, 5165, 67
126000, 5107, 66
128000, 5113, 79
130000, 5131, 63
132000, 5172, 79
134000, 5051, 79
136000, 5199, 75
138000, 5194, 70
140000, 5182, 74
142000, 5041, 69
144000, 5198, 69
146000, 5105, 63
148000, 5045, 74
150000, 5025, 69
152000, 5131, 77
154000, 5004, 70
156000, 5023, 75
158000, 5008, 64
160000, 5000, 72
162000, 5083, 62
164000, 5166, 77
166000, 5048, 75
168000, 5113, 67
170000, 5037, 71
172000, 5184, 72
174000, 5050, 61
176000, 5164, 71
178000, 5114, 67
180000, 5055, 64
182000, 5069, 71
184000, 5067, 69
186000, 5059, 70
188000, 5129, 79
190000, 5139, 78
192000, 5126, 70
194000, 5007, 79
196000, 5025, 69
198000, 5050, 78
200000, 5095, 61
202000, 5144, 74
204000, 5144, 65
206000, 5102, 60
208000, 5145, 62
210000, 5015, 70
212000, 5034, 74
214000, 5160, 79
216000, 5017, 61
218000, 5146, 60
220000, 5014, 65
222000, 5156, 65
224000, 5128, 73
226000, 5010, 69
228000, 5133, 66
230000, 5178, 64
232000, 5086, 62
234000, 5150, 63
236000, 5055, 72
238000, 5099, 78
240000, 5147, 64
242000, 5006, 68
244000, 5088, 68
246000, 5034, 66
248000, 5155, 69
250000, 5110, 75
252000, 5144, 64
254000, 5000, 79
256000, 5121, 70
258000, 5001, 73
260000, 5110, 78
262000, 5002, 78
264000, 5030, 76
266000, 5139, 75
268000, 5130, 76
270000, 5025, 75
272000, 5154, 68
274000, 5058, 60
276000, 5099, 62
278000, 5181, 76
280000, 5118, 67
282000, 5018, 79
284000, 5046, 75
286000, 5079, 71
288000, 5092, 65
290000, 5160, 69
292000, 5184, 62
294000, 5012, 70
296000, 5024, 61
298000, 5161, 66
300000, 5167, 71
302000, 5036, 61
304000, 5072, 77
306000, 5135, 77
308000, 5101, 62
310000, 5152, 69
312000, 5185, 71
314000, 5134, 75
316000, 5177, 64
318000, 5194, 73
320000, 5132, 64
322000, 5036, 75
324000, 5074, 70
326000, 5126, 70
328000, 5076, 67
330000, 5044, 65
332000, 5003, 73
334000, 5038, 71
336000, 5057, 77
338000, 5030, 67
340000, 5106, 76
342000, 5149, 68
344000, 5096, 79
346000, 5093, 77
348000, 5125, 69
350000, 5074, 62
352000, 5101, 77
354000, 5124, 68
356000, 5052, 66
358000, 5079, 79
360000, 5027, 70
362000, 5175, 70
364000, 5002, 66
366000, 5025, 64
368000, 5188, 63
370000, 5107, 66
372000, 5118, 62
374000, 5196, 73
376000, 5102, 70
378000, 5070, 69
380000, 5080, 69
382000, 5083, 66
384000, 5044, 64
386000, 5186, 70
388000, 5176, 73
390000, 5167, 70
392000, 5164, 73
394000, 5085, 68
396000, 5082, 75
398000, 5090, 60
400000, 5052, 66
402000, 5072, 67
404000, 5158, 64
406000, 5071, 71
408000, 5105, 79
410000, 5103, 64
412000, 5071, 64
414000, 5002, 73
416000, 5127, 79
418000, 5079, 63
420000, 5095, 74
422000, 5093, 71
424000, 5180, 77
426000, 5092, 75
428000, 5123, 72
430000, 5044, 71
432000, 5049, 64
434000, 5067, 60
436000, 5125, 71
438000, 5108, 73
440000, 5108, 74
442000, 5168, 64
444000, 5059, 73
446000, 5031, 79
448000, 5124, 67
450000, 5042, 63
452000, 5010, 64
454000, 5051, 62
456000, 5186, 64
458000, 5106, 60
460000, 5053, 77
462000, 5175, 69
464000, 5059, 72
466000, 5085, 79
468000, 5119, 65
470000, 5163, 79
472000, 5162, 67
474000, 5005, 60
476000, 5118, 70
478000, 5025, 65
480000, 5036, 66
482000, 5155, 75
484000, 5133, 73
486000, 5159, 67
488000, 5073, 72
490000, 5016, 74
492000, 5152, 63
494000, 5132, 65
496000, 5160, 71
498000, 5196, 66
500000, 5074, 72
502000, 5189, 64
504000, 5076, 71
506000, 5030, 65
508000, 5168, 62
510000, 5199, 69
512000, 5012, 64
514000, 5093, 61
516000, 5084, 68
518000, 5177, 70
520000, 5138, 61
522000, 5096, 69
524000, 5149, 70
526000, 5020, 75
528000, 5075, 62
530000, 5106, 77
532000, 5173, 68
534000, 5058, 68
536000, 5176, 76
538000, 5103, 77
540000, 5057, 62
542000, 5148, 64
544000, 5168, 71
546000, 5087, 68
548000, 5086, 74
550000, 5060, 62
552000, 5136, 64
554000, 5198, 70
556000, 5067, 77
558000, 5163, 60
560000, 5036, 63
562000, 5088, 64
564000, 5094, 65
566000, 5082, 64
568000, 5183, 71
570000, 5118, 66
572000, 5104, 72
574000, 5136, 79
576000, 5077, 65
578000, 5005, 71
580000, 5151, 64
582000, 5028, 69
584000, 5109, 72
586000, 5106, 72
588000, 5098, 61
590000, 5042, 63
592000, 5085, 75
594000, 5172, 68
596000, 5052, 68
598000, 5044, 66
600000, 5119, 79
602000, 5048, 66
604000, 5167, 60
606000, 5061, 61
608000, 5083, 67
610000, 5147, 69
612000, 5165, 64
614000, 5097, 74
616000, 5089, 74
618000, 5180, 61
620000, 5111, 74
622000, 5193, 72
624000, 5094, 66
626000, 5175, 79
628000, 5151, 61
630000, 5065, 62
632000, 5155, 60
634000, 5086, 60
636000, 5124, 62
638000, 5131, 71
640000, 5137, 78
642000, 5149, 67
644000, 5101, 66
646000, 5095, 70
648000, 5145, 62
650000, 5166, 74
652000, 5113, 68
654000, 5064, 61
656000, 5183, 67
658000, 5157, 74
660000, 5076, 79
662000, 5015, 69
664000, 5190, 66
666000, 5080, 62
668000, 5158, 73
670000, 5116, 74
672000, 5015, 76
674000, 5124, 67
676000, 5193, 77
678000, 5106, 60
680000, 5046, 77
682000, 5123, 63
684000, 5106, 61
686000, 5098, 77
688000, 5032, 60
690000, 5125, 66
692000, 5151, 66
694000, 5198, 72
696000, 5088, 66
698000, 5191, 69
700000, 5023, 73
702000, 5050, 71
704000, 5102, 60
706000, 5047, 74
708000, 5090, 64
710000, 5144, 75
712000, 5023, 76
714000, 5189, 77
716000, 5089, 77
718000, 5121, 77
720000, 5048, 71
722000, 5010, 77
724000, 5076, 65
726000, 5134, 60
728000, 5164, 72
730000, 5036, 60
732000, 5044, 60
734000, 5161, 72
736000, 5034, 68
738000, 5118, 79
740000, 5115, 69
742000, 5073, 66
744000, 5021, 71
746000, 5036, 75
748000, 5104, 62
750000, 5004, 66
752000, 5130, 60
754000, 5104, 68
756000, 5197, 64
758000, 5122, 63
760000, 5070, 64
762000, 5133, 77
764000, 5133, 62
766000, 5033, 76
768000, 5022, 71
770000, 5106, 77
772000, 5141, 62
774000, 5013, 70
776000, 5074, 61
778000, 5023, 77
780000, 5037, 71
782000, 5062, 65
784000, 5115, 71
786000, 5122, 71
788000, 5062, 63
790000, 5041, 73
792000, 5150, 63
794000, 5046, 75
796000, 5022, 66
798000, 5161, 76
800000, 5026, 67
802000, 5188, 63
804000, 5136, 75
806000, 5083, 67
808000, 5086, 75
810000, 5196, 66
812000, 5078, 76
814000, 5136, 64
816000, 5045, 66
818000, 5063, 65
820000, 5183, 77
822000, 5142, 70
824000, 5073, 65
826000, 5158, 70
828000, 5062, 78
830000, 5113, 72
832000, 5031, 66
834000, 5163, 70
836000, 5104, 64
838000, 5193, 76
840000, 5154, 73
842000, 5180, 69
844000, 5124, 61
846000, 5034, 60
848000, 5158, 70
850000, 5060, 63
852000, 5046, 77
854000, 5066, 75
856000, 5199, 72
858000, 5035, 75
860000, 5115, 70
