PH, moisture
82000, 67, 5000
84000, 79, 5047
86000, 75, 5133
88000, 62, 5084
90000, 73, 5129
92000, 77, 5054
94000, 71, 5165
96000, 70, 5072
98000, 71, 5171
100000, 68, 5190
102000, 77, 5197
104000, 73, 5056
106000, 68, 5121
108000, 60, 5185
110000, 70, 5126
112000, 72, 5154
114000, 78, 5050
116000, 75, 5008
118000, 74, 5078
120000, 61, 5199
122000, 67, 5044
124000, 61, 5177
126000, 62, 5149
128000, 63, 5101
130000, 61, 5148
132000, 72, 5165
134000, 68, 5028
136000, 61, 5183
138000, 67, 5181
140000, 66, 5166
142000, 60, 5155
144000, 63, 5129
146000, 72, 5110
148000, 65, 5081
150000, 61, 5074
152000, 62, 5037
154000, 75, 5145
156000, 74, 5023
158000, 79, 5019
160000, 69, 5102
162000, 76, 5069
164000, 74, 5050
166000, 68, 5192
168000, 79, 5142
170000, 68, 5081
172000, 63, 5011
174000, 78, 5060
176000, 73, 5042
178000, 77, 5142
180000, 64, 5124
182000, 61, 5170
184000, 72, 5101
186000, 78, 5044
188000, 64, 5006
190000, 70, 5050
192000, 69, 5025
194000, 74, 5177
196000, 67, 5016
198000, 64, 5169
200000, 67, 5000
202000, 72, 5195
204000, 69, 5166
206000, 72, 5028
208000, 72, 5007
210000, 74, 5063
212000, 66, 5061
214000, 60, 5199
216000, 63, 5175
218000, 73, 5180
220000, 78, 5122
222000, 74, 5188
224000, 61, 5194
226000, 64, 5040
228000, 68, 5125
230000, 75, 5142
232000, 68, 5087
234000, 77, 5083
236000, 67, 5049
238000, 78, 5043
240000, 62, 5015
242000, 77, 5074
244000, 75, 5126
246000, 79, 5056
248000, 71, 5021
250000, 70, 5132
252000, 73, 5088
254000, 70, 5051
256000, 67, 5024
258000, 65, 5074
260000, 61, 5184
262000, 65, 5073
264000, 67, 5102
266000, 66, 5175
268000, 79, 5136
270000, 77, 5144
272000, 67, 5159
274000, 60, 5085
276000, 62, 5153
278000, 68, 5075
280000, 74, 5069
282000, 60, 5096
284000, 69, 5079
286000, 64, 5128
288000, 66, 5199
290000, 65, 5080
292000, 69, 5097
294000, 64, 5047
296000, 71, 5151
298000, 71, 5097
300000, 60, 5040
302000, 72, 5052
304000, 76, 5060
306000, 67, 5098
308000, 70, 5117
310000, 73, 5148
312000, 74, 5195
314000, 69, 5056
316000, 66, 5147
318000, 67, 5138
320000, 71, 5051
322000, 75, 5164
324000, 68, 5135
326000, 72, 5149
328000, 75, 5012
330000, 78, 5197
332000, 79, 5101
334000, 60, 5046
336000, 72, 5093
338000, 63, 5074
340000, 75, 5179
342000, 67, 5062
344000, 77, 5014
346000, 73, 5177
348000, 65, 5102
350000, 74, 5114
352000, 74, 5065
354000, 68, 5109
356000, 66, 5075
358000, 74, 5164
360000, 74, 5179
362000, 62, 5100
364000, 77, 5101
366000, 68, 5134
368000, 62, 5118
370000, 66, 5052
372000, 65, 5193
374000, 74, 5141
376000, 76, 5181
378000, 77, 5189
380000, 71, 5120
382000, 66, 5002
384000, 61, 5053
386000, 68, 5078
388000, 75, 5036
390000, 65, 5097
392000, 73, 5124
394000, 70, 5036
396000, 71, 5159
398000, 72, 5142
400000, 73, 5119
402000, 79, 5195
404000, 71, 5178
406000, 65, 5134
408000, 62, 5129
410000, 70, 5132
412000, 70, 5019
414000, 67, 5005
416000, 72, 5117
418000, 75, 5192
420000, 64, 5051
422000, 70, 5044
424000, 70, 5010
426000, 73, 5059
428000, 64, 5103
430000, 67, 5197
432000, 72, 5079
434000, 77, 5039
436000, 75, 5033
438000, 70, 5124
440000, 79, 5171
442000, 69, 5143
444000, 78, 5018
446000, 65, 5127
448000, 67, 5080
450000, 79, 5094
452000, 78, 5106
454000, 61, 5120
456000, 73, 5069
458000, 67, 5045
460000, 66, 5004
462000, 77, 5013
464000, 64, 5176
466000, 67, 5057
468000, 78, 5017
470000, 72, 5063
472000, 73, 5191
474000, 70, 5032
476000, 62, 5156
478000, 76, 5108
480000, 79, 5179
482000, 66, 5102
484000, 77, 5094
486000, 67, 5167
488000, 76, 5023
490000, 74, 5001
492000, 70, 5167
494000, 79, 5027
496000, 64, 5133
498000, 70, 5048
500000, 76, 5143
502000, 74, 5024
504000, 74, 5057
506000, 73, 5154
508000, 71, 5074
510000, 64, 5008
512000, 62, 5014
514000, 60, 5100
516000, 65, 5065
518000, 64, 5074
520000, 63, 5075
522000, 76, 5176
524000, 69, 5049
526000, 66, 5048
528000, 76, 5125
530000, 77, 5006
532000, 74, 5135
534000, 76, 5093
536000, 70, 5051
538000, 75, 5076
540000, 67, 5082
542000, 63, 5114
544000, 63, 5001
546000, 60, 5075
548000, 65, 5199
550000, 68, 5194
552000, 68, 5067
554000, 74, 5090
556000, 74, 5056
558000, 75, 5007
560000, 79, 5045
562000, 65, 5191
564000, 61, 5187
566000, 77, 5027
568000, 69, 5063
570000, 74, 5037
572000, 68, 5184
574000, 75, 5169
576000, 60, 5115
578000, 66, 5029
580000, 69, 5144
582000, 68, 5098
584000, 77, 5065
586000, 77, 5104
588000, 72, 5066
590000, 73, 5053
592000, 62, 5137
594000, 61, 5090
596000, 68, 5079
598000, 66, 5151
600000, 68, 5173
602000, 65, 5126
604000, 79, 5045
606000, 64, 5094
608000, 62, 5084
610000, 78, 5084
612000, 68, 5187
614000, 78, 5140
616000, 75, 5060
618000, 63, 5049
620000, 77, 5072
622000, 66, 5121
624000, 66, 5137
626000, 62, 5002
628000, 61, 5045
630000, 73, 5017
632000, 62, 5015
634000, 67, 5054
636000, 70, 5119
638000, 60, 5150
640000, 77, 5098
642000, 64, 5136
644000, 69, 5185
646000, 78, 5018
648000, 61, 5184
650000, 77, 5112
652000, 67, 5007
654000, 73, 5182
656000, 71, 5056
658000, 77, 5005
660000, 79, 5053
662000, 77, 5086
664000, 78, 5148
666000, 63, 5027
668000, 73, 5025
670000, 73, 5047
672000, 66, 5181
674000, 72, 5070
676000, 75, 5130
678000, 75, 5162
680000, 73, 5078
682000, 61, 5137
684000, 61, 5059
686000, 66, 5033
688000, 67, 5019
690000, 76, 5032
692000, 69, 5092
694000, 68, 5166
696000, 62, 5009
698000, 65, 5118
700000, 65, 5010
702000, 79, 5065
704000, 71, 5069
706000, 74, 5062
708000, 61, 5099
710000, 69, 5161
712000, 77, 5146
714000, 73, 5030
716000, 62, 5016
718000, 74, 5073
720000, 71, 5004
722000, 74, 5018
724000, 60, 5035
726000, 71, 5162
728000, 66, 5086
730000, 78, 5173
732000, 79, 5168
734000, 70, 5094
736000, 62, 5106
738000, 72, 5090
740000, 64, 5067
742000, 76, 5143
744000, 69, 5104
746000, 74, 5014
748000, 63, 5107
750000, 70, 5037
752000, 71, 5027
754000, 73, 5118
756000, 65, 5066
758000, 60, 5021
760000, 72, 5066
762000, 75, 5187
764000, 70, 5027
766000, 67, 5104
768000, 71, 5083
770000, 79, 5119
772000, 72, 5029
774000, 78, 5090
776000, 61, 5023
778000, 75, 5064
780000, 76, 5142
782000, 75, 5051
784000, 67, 5162
786000, 62, 5028
788000, 69, 5107
790000, 62, 5177
792000, 73, 5056
794000, 73, 5027
796000, 61, 5074
798000, 61, 5077
800000, 78, 5094
802000, 63, 5035
804000, 79, 5173
806000, 60, 5093
808000, 74, 5035
810000, 62, 5194
812000, 78, 5148
814000, 70, 5036
816000, 73, 5148
818000, 62, 5173
820000, 61, 5123
822000, 71, 5002
824000, 76, 5197
826000, 72, 5001
828000, 77, 5018
830000, 73, 5194
832000, 74, 5106
834000, 63, 5011
836000, 62, 5042
838000, 78, 5036
840000, 68, 5074
842000, 75, 5036
844000, 65, 5056
846000, 70, 5053
848000, 67, 5145
850000, 75, 5138
852000, 68, 5188
854000, 78, 5101
856000, 76, 5185
858000, 73, 5185
860000, 73, 5028
862000, 74, 5092
864000, 79, 5081
866000, 64, 5019
868000, 65, 5017
870000, 79, 5158
872000, 61, 5159
874000, 62, 5014
876000, 68, 5030
878000, 63, 5137
880000, 70, 5136
882000, 73, 5032
884000, 72, 5026
886000, 66, 5156
888000, 78, 5087
890000, 77, 5142
892000, 66, 5021
894000, 73, 5103
896000, 60, 5114
898000, 68, 5072
900000, 73, 5003
902000, 68, 5076
904000, 76, 5148
906000, 63, 5134
908000, 65, 5073
910000, 75, 5185
912000, 63, 5116
914000, 78, 5041
916000, 61, 5062
918000, 78, 5182
920000, 70, 5048
922000, 73, 5185
924000, 60, 5159
926000, 61, 5088
928000, 73, 5100
930000, 60, 5130
932000, 68, 5016
934000, 72, 5123
936000, 66, 5067
938000, 73, 5058
940000, 74, 5057
942000, 71, 5161
944000, 64, 5104
946000, 78, 5057
948000, 77, 5147
950000, 63, 5172
