PH, moisture
82000, 65, 5086
84000, 78, 5105
86000, 73, 5133
88000, 69, 5043
90000, 76, 5145
92000, 71, 5123
94000, 75, 5020
96000, 62, 5022
98000, 77, 5119
100000, 66, 5031
102000, 71, 5012
104000, 72, 5005
106000, 71, 5089
108000, 77, 5004
110000, 60, 5051
112000, 68, 5085
114000, 72, 5026
116000, 71, 5152
118000, 64, 5085
120000, 77, 5140
122000, 62, 5119
124000, 70, 5067
126000, 76, 5182
128000, 77, 5157
130000, 61, 5183
132000, 62, 5148
134000, 60, 5055
136000, 68, 5059
138000, 66, 5168
140000, 66, 5065
142000, 74, 5005
144000, 73, 5027
146000, 71, 5013
148000, 71, 5004
150000, 77, 5060
152000, 70, 5157
154000, 73, 5151
156000, 76, 5022
158000, 63, 5032
160000, 78, 5164
162000, 77, 5045
164000, 63, 5163
166000, 77, 5021
168000, 77, 5038
170000, 78, 5063
172000, 79, 5080
174000, 68, 5134
176000, 64, 5109
178000, 63, 5170
180000, 61, 5089
182000, 65, 5160
184000, 72, 5114
186000, 63, 5145
188000, 77, 5108
190000, 73, 5029
192000, 64, 5191
194000, 62, 5053
196000, 60, 5020
198000, 76, 5101
200000, 67, 5187
202000, 61, 5195
204000, 75, 5030
206000, 72, 5174
208000, 69, 5149
210000, 62, 5062
212000, 74, 5165
214000, 75, 5148
216000, 77, 5043
218000, 77, 5006
220000, 72, 5097
222000, 63, 5106
224000, 78, 5047
226000, 67, 5117
228000, 71, 5168
230000, 74, 5115
232000, 63, 5025
234000, 60, 5111
236000, 66, 5067
238000, 70, 5147
240000, 72, 5019
242000, 63, 5183
244000, 78, 5120
246000, 61, 5035
248000, 76, 5162
250000, 70, 5169
252000, 69, 5038
254000, 72, 5181
256000, 75, 5182
258000, 76, 5094
260000, 79, 5149
262000, 72, 5116
264000, 76, 5080
266000, 62, 5021
268000, 76, 5132
270000, 67, 5015
272000, 79, 5037
274000, 63, 5154
276000, 79, 5194
278000, 72, 5003
280000, 71, 5018
282000, 75, 5130
284000, 76, 5065
286000, 78, 5171
288000, 62, 5024
290000, 79, 5157
292000, 76, 5072
294000, 71, 5112
296000, 64, 5049
298000, 67, 5059
300000, 66, 5162
302000, 77, 5005
304000, 75, 5066
306000, 77, 5069
308000, 61, 5085
310000, 61, 5140
312000, 67, 5113
314000, 61, 5067
316000, 78, 5181
318000, 62, 5059
320000, 61, 5086
322000, 75, 5078
324000, 64, 5067
326000, 68, 5190
328000, 77, 5121
330000, 65, 5181
332000, 65, 5176
334000, 77, 5189
336000, 70, 5096
338000, 66, 5123
340000, 76, 5046
342000, 75, 5116
344000, 73, 5191
346000, 65, 5129
348000, 65, 5176
350000, 61, 5184
352000, 73, 5106
354000, 68, 5053
356000, 60, 5050
358000, 72, 5064
360000, 71, 5057
362000, 72, 5155
364000, 62, 5037
366000, 77, 5154
368000, 60, 5132
370000, 74, 5001
372000, 78, 5040
374000, 66, 5105
376000, 76, 5038
378000, 74, 5140
380000, 61, 5012
382000, 68, 5054
384000, 78, 5078
386000, 62, 5072
388000, 74, 5196
390000, 72, 5162
392000, 75, 5085
394000, 64, 5018
396000, 61, 5069
398000, 79, 5116
400000, 76, 5172
402000, 62, 5198
404000, 72, 5034
406000, 72, 5156
408000, 61, 5083
410000, 76, 5060
412000, 61, 5141
414000, 71, 5098
416000, 67, 5127
418000, 60, 5108
420000, 71, 5153
422000, 75, 5003
424000, 77, 5020
426000, 74, 5063
428000, 79, 5122
430000, 62, 5118
432000, 74, 5146
434000, 78, 5113
436000, 60, 5113
438000, 71, 5072
440000, 66, 5093
442000, 69, 5008
444000, 78, 5003
446000, 76, 5131
448000, 64, 5160
450000, 62, 5138
452000, 68, 5172
454000, 79, 5102
456000, 65, 5146
458000, 72, 5002
460000, 78, 5093
462000, 66, 5073
464000, 76, 5051
466000, 78, 5067
468000, 71, 5156
470000, 75, 5036
472000, 78, 5030
474000, 60, 5000
476000, 73, 5028
478000, 64, 5072
480000, 62, 5162
482000, 61, 5004
484000, 78, 5081
486000, 61, 5182
488000, 69, 5064
490000, 79, 5165
492000, 63, 5133
494000, 77, 5070
496000, 64, 5097
498000, 70, 5028
500000, 76, 5127
502000, 71, 5142
504000, 76, 5181
506000, 73, 5032
508000, 72, 5132
510000, 74, 5043
512000, 76, 5005
514000, 78, 5179
516000, 77, 5167
518000, 60, 5096
520000, 61, 5161
522000, 67, 5055
524000, 69, 5026
526000, 60, 5159
528000, 69, 5124
530000, 66, 5191
532000, 69, 5187
534000, 75, 5091
536000, 73, 5094
538000, 76, 5023
540000, 71, 5187
542000, 76, 5086
544000, 71, 5129
546000, 64, 5179
548000, 61, 5130
550000, 72, 5184
552000, 66, 5079
554000, 67, 5053
556000, 78, 5124
558000, 74, 5025
560000, 64, 5053
562000, 65, 5027
564000, 70, 5122
566000, 72, 5093
568000, 68, 5143
570000, 61, 5131
572000, 77, 5157
574000, 64, 5190
576000, 68, 5166
578000, 75, 5129
580000, 68, 5108
582000, 67, 5068
584000, 70, 5017
586000, 60, 5150
588000, 77, 5073
590000, 76, 5157
592000, 66, 5198
594000, 61, 5047
596000, 71, 5032
598000, 74, 5153
600000, 63, 5137
602000, 62, 5026
604000, 65, 5059
606000, 68, 5135
608000, 73, 5036
610000, 68, 5148
612000, 73, 5173
614000, 67, 5036
616000, 72, 5190
618000, 75, 5159
620000, 61, 5044
622000, 64, 5013
624000, 73, 5070
626000, 74, 5083
628000, 67, 5181
630000, 76, 5139
632000, 66, 5128
634000, 70, 5017
636000, 65, 5195
638000, 79, 5164
640000, 61, 5102
642000, 78, 5026
644000, 64, 5041
646000, 79, 5162
648000, 75, 5071
650000, 66, 5119
652000, 77, 5118
654000, 69, 5016
656000, 69, 5144
658000, 77, 5000
660000, 68, 5086
662000, 71, 5167
664000, 75, 5092
666000, 71, 5032
668000, 67, 5184
670000, 70, 5184
672000, 77, 5016
674000, 70, 5118
676000, 70, 5191
678000, 60, 5036
680000, 72, 5031
682000, 76, 5187
684000, 62, 5079
686000, 62, 5196
688000, 76, 5118
690000, 66, 5018
692000, 65, 5072
694000, 62, 5077
696000, 79, 5140
698000, 73, 5183
700000, 77, 5028
702000, 72, 5169
704000, 61, 5001
706000, 78, 5121
708000, 63, 5181
710000, 73, 5120
712000, 67, 5035
714000, 70, 5191
716000, 78, 5176
718000, 76, 5131
720000, 77, 5167
722000, 61, 5117
724000, 73, 5158
726000, 76, 5162
728000, 71, 5130
730000, 63, 5028
732000, 68, 5028
734000, 68, 5111
736000, 72, 5045
738000, 60, 5199
740000, 77, 5062
742000, 60, 5148
744000, 71, 5120
746000, 68, 5126
748000, 77, 5189
750000, 66, 5063
752000, 77, 5181
754000, 62, 5079
756000, 61, 5051
758000, 62, 5116
760000, 64, 5077
762000, 79, 5023
764000, 66, 5083
766000, 66, 5024
768000, 68, 5173
770000, 79, 5165
772000, 70, 5038
774000, 61, 5114
776000, 60, 5130
778000, 66, 5143
780000, 73, 5139
782000, 77, 5107
784000, 66, 5035
786000, 72, 5018
788000, 62, 5155
790000, 79, 5145
792000, 73, 5194
794000, 68, 5103
796000, 69, 5021
798000, 70, 5174
800000, 66, 5083
802000, 75, 5012
804000, 64, 5163
806000, 65, 5046
808000, 60, 5166
810000, 73, 5012
812000, 74, 5189
814000, 63, 5013
816000, 69, 5119
818000, 69, 5111
820000, 73, 5094
822000, 64, 5016
824000, 77, 5042
826000, 69, 5058
828000, 71, 5075
830000, 64, 5056
832000, 64, 5127
834000, 63, 5118
836000, 64, 5168
838000, 70, 5158
840000, 68, 5113
842000, 60, 5000
844000, 62, 5162
846000, 68, 5065
848000, 66, 5090
850000, 64, 5132
852000, 70, 5070
854000, 60, 5007
856000, 65, 5066
858000, 73, 5085
860000, 63, 5156
862000, 69, 5068
864000, 66, 5186
866000, 71, 5188
868000, 79, 5143
870000, 75, 5044
872000, 60, 5004
874000, 77, 5163
876000, 73, 5100
878000, 62, 5149
880000, 73, 5126
882000, 71, 5000
884000, 64, 5146
