PH, moisture
82000, 63, 5046
84000, 76, 5058
86000, 70, 5094
88000, 65, 5095
90000, 71, 5129
92000, 73, 5004
94000, 64, 5121
96000, 74, 5145
98000, 67, 5094
100000, 63, 5103
102000, 68, 5188
104000, 69, 5056
106000, 66, 5058
108000, 66, 5139
110000, 69, 5181
112000, 73, 5082
114000, 71, 5130
116000, 71, 5194
118000, 66, 5044
120000, 60, 5159
122000, 67, 5190
124000, 74, 5167
126000, 62, 5046
128000, 67, 5101
130000, 68, 5129
132000, 72, 5133
134000, 77, 5148
136000, 77, 5174
138000, 60, 5046
140000, 64, 5131
142000, 63, 5100
144000, 78, 5131
146000, 66, 5145
148000, 76, 5171
150000, 78, 5189
152000, 70, 5081
154000, 71, 5029
156000, 78, 5162
158000, 66, 5131
160000, 69, 5122
162000, 66, 5140
164000, 63, 5096
166000, 74, 5178
168000, 66, 5024
170000, 75, 5030
172000, 77, 5066
174000, 77, 5044
176000, 79, 5029
178000, 79, 5119
180000, 75, 5180
182000, 66, 5026
184000, 62, 5128
186000, 74, 5110
188000, 78, 5083
190000, 78, 5044
192000, 66, 5026
194000, 68, 5130
196000, 60, 5193
198000, 76, 5171
200000, 79, 5150
202000, 63, 5032
204000, 68, 5076
206000, 70, 5086
208000, 61, 5197
210000, 63, 5106
212000, 64, 5168
214000, 69, 5085
216000, 64, 5029
218000, 78, 5123
220000, 68, 5034
222000, 63, 5147
224000, 62, 5071
226000, 75, 5074
228000, 72, 5051
230000, 62, 5033
232000, 79, 5172
234000, 63, 5086
236000, 72, 5143
238000, 73, 5071
240000, 71, 5090
242000, 75, 5026
244000, 67, 5047
246000, 68, 5190
248000, 69, 5183
250000, 64, 5173
252000, 72, 5137
254000, 72, 5112
256000, 65, 5043
258000, 63, 5088
260000, 67, 5008
262000, 61, 5012
264000, 68, 5011
266000, 74, 5050
268000, 66, 5120
270000, 73, 5071
272000, 64, 5020
274000, 69, 5164
276000, 63, 5166
278000, 75, 5004
280000, 75, 5170
282000, 70, 5174
284000, 69, 5194
286000, 70, 5145
288000, 76, 5023
290000, 77, 5099
292000, 72, 5165
294000, 75, 5123
296000, 70, 5045
298000, 71, 5094
300000, 66, 5145
302000, 75, 5060
304000, 69, 5111
306000, 75, 5088
308000, 60, 5047
310000, 73, 5058
312000, 60, 5001
314000, 79, 5067
316000, 66, 5166
318000, 63, 5110
320000, 61, 5177
322000, 67, 5147
324000, 62, 5044
326000, 63, 5049
328000, 79, 5058
330000, 66, 5077
332000, 76, 5155
334000, 61, 5135
336000, 74, 5006
338000, 62, 5038
340000, 75, 5051
342000, 73, 5132
344000, 66, 5105
346000, 65, 5002
348000, 74, 5081
350000, 71, 5073
352000, 64, 5103
354000, 77, 5049
356000, 74, 5042
358000, 70, 5140
360000, 70, 5119
362000, 75, 5159
364000, 77, 5081
366000, 71, 5172
368000, 63, 5167
370000, 77, 5156
372000, 69, 5045
374000, 70, 5171
376000, 60, 5187
378000, 67, 5152
380000, 69, 5000
382000, 68, 5058
384000, 69, 5112
386000, 62, 5176
388000, 60, 5079
390000, 63, 5000
392000, 70, 5191
394000, 65, 5157
396000, 75, 5078
398000, 73, 5160
400000, 65, 5005
402000, 74, 5104
404000, 76, 5186
406000, 71, 5180
408000, 71, 5113
410000, 68, 5037
412000, 73, 5130
414000, 77, 5195
416000, 73, 5178
418000, 67, 5065
420000, 75, 5015
422000, 76, 5139
424000, 68, 5100
426000, 78, 5149
428000, 63, 5078
430000, 67, 5013
432000, 65, 5197
434000, 74, 5004
436000, 63, 5138
438000, 76, 5142
440000, 61, 5028
442000, 62, 5184
444000, 74, 5045
446000, 75, 5121
448000, 68, 5016
450000, 67, 5153
452000, 76, 5050
