PH, moisture
82000, 60, 5134
84000, 61, 5056
86000, 74, 5182
88000, 75, 5064
90000, 74, 5012
92000, 67, 5048
94000, 62, 5135
96000, 69, 5018
98000, 78, 5100
100000, 70, 5192
102000, 70, 5192
104000, 73, 5138
106000, 79, 5015
108000, 79, 5003
110000, 79, 5180
112000, 78, 5062
114000, 66, 5098
116000, 73, 5156
118000, 77, 5011
120000, 64, 5100
122000, 68, 5130
124000, 66, 5092
126000, 68, 5194
128000, 63, 5009
130000, 63, 5100
132000, 79, 5127
134000, 62, 5018
136000, 61, 5077
138000, 75, 5161
140000, 64, 5148
142000, 78, 5085
144000, 65, 5187
146000, 70, 5097
148000, 68, 5169
150000, 79, 5184
152000, 78, 5073
154000, 64, 5125
156000, 66, 5035
158000, 68, 5001
160000, 72, 5041
162000, 74, 5124
164000, 60, 5196
166000, 74, 5040
168000, 75, 5053
170000, 73, 5011
172000, 70, 5069
174000, 72, 5150
176000, 65, 5066
178000, 70, 5040
180000, 74, 5018
182000, 72, 5190
184000, 78, 5028
186000, 64, 5040
188000, 64, 5106
190000, 63, 5174
192000, 79, 5156
194000, 60, 5146
196000, 79, 5005
198000, 60, 5073
200000, 63, 5096
202000, 74, 5086
204000, 64, 5090
206000, 60, 5027
208000, 71, 5071
210000, 62, 5186
212000, 71, 5043
214000, 79, 5139
216000, 68, 5007
218000, 72, 5057
220000, 65, 5182
222000, 66, 5146
224000, 62, 5095
226000, 72, 5195
228000, 77, 5034
230000, 77, 5121
232000, 77, 5079
234000, 61, 5073
236000, 70, 5150
238000, 70, 5053
240000, 78, 5137
242000, 72, 5124
244000, 75, 5163
246000, 62, 5064
248000, 78, 5161
250000, 70, 5187
252000, 66, 5060
254000, 71, 5003
256000, 69, 5116
258000, 73, 5051
260000, 79, 5130
262000, 62, 5036
264000, 69, 5083
266000, 76, 5082
268000, 68, 5154
270000, 66, 5005
272000, 68, 5198
274000, 72, 5151
276000, 64, 5118
278000, 77, 5109
280000, 76, 5026
282000, 67, 5168
284000, 78, 5096
286000, 70, 5141
288000, 78, 5122
290000, 79, 5107
292000, 79, 5139
294000, 70, 5103
296000, 62, 5031
298000, 69, 5152
300000, 73, 5146
302000, 77, 5047
304000, 67, 5166
306000, 70, 5163
308000, 70, 5141
310000, 60, 5197
312000, 66, 5074
314000, 70, 5193
316000, 70, 5198
318000, 62, 5183
320000, 76, 5193
322000, 66, 5109
324000, 60, 5178
326000, 60, 5045
328000, 69, 5036
330000, 79, 5090
332000, 68, 5046
334000, 76, 5061
336000, 74, 5063
338000, 64, 5179
340000, 75, 5022
342000, 69, 5004
344000, 71, 5190
346000, 70, 5065
348000, 66, 5013
350000, 70, 5007
352000, 66, 5016
354000, 64, 5043
356000, 79, 5109
358000, 70, 5163
360000, 75, 5154
362000, 78, 5011
364000, 71, 5182
366000, 62, 5023
368000, 61, 5192
370000, 61, 5009
372000, 63, 5049
374000, 78, 5140
376000, 71, 5163
378000, 60, 5110
380000, 76, 5193
382000, 76, 5040
384000, 78, 5028
386000, 70, 5153
388000, 78, 5078
390000, 67, 5026
392000, 66, 5034
