PH, moisture
82000, 72, 5173
84000, 75, 5130
86000, 78, 5102
88000, 63, 5145
90000, 76, 5069
92000, 79, 5045
94000, 64, 5024
96000, 72, 5036
98000, 66, 5086
100000, 64, 5015
102000, 65, 5085
104000, 65, 5198
106000, 79, 5039
108000, 75, 5023
110000, 65, 5056
112000, 68, 5062
114000, 79, 5091
116000, 62, 5002
118000, 62, 5146
120000, 75, 5159
122000, 64, 5134
124000, 77, 5003
126000, 75, 5154
128000, 72, 5145
130000, 76, 5060
132000, 69, 5071
134000, 75, 5153
136000, 68, 5178
138000, 68, 5123
140000, 60, 5099
142000, 70, 5041
144000, 69, 5029
146000, 62, 5053
148000, 73, 5037
150000, 64, 5137
152000, 63, 5156
154000, 67, 5154
156000, 66, 5163
158000, 73, 5023
160000, 78, 5147
162000, 62, 5170
164000, 70, 5126
166000, 61, 5031
168000, 73, 5102
170000, 78, 5149
172000, 69, 5100
174000, 65, 5077
176000, 64, 5171
178000, 78, 5162
180000, 72, 5022
182000, 61, 5075
184000, 70, 5115
186000, 77, 5130
188000, 60, 5123
190000, 67, 5022
192000, 62, 5139
194000, 70, 5162
196000, 63, 5101
198000, 74, 5127
200000, 64, 5073
202000, 68, 5084
204000, 64, 5109
206000, 79, 5139
208000, 64, 5054
210000, 79, 5150
212000, 64, 5051
214000, 75, 5071
216000, 68, 5062
218000, 78, 5198
220000, 68, 5141
222000, 71, 5085
224000, 74, 5138
226000, 60, 5009
228000, 70, 5104
230000, 60, 5070
232000, 71, 5188
234000, 72, 5163
236000, 75, 5079
238000, 60, 5054
240000, 77, 5030
242000, 64, 5131
244000, 77, 5133
246000, 63, 5049
248000, 76, 5096
250000, 67, 5074
252000, 60, 5198
254000, 79, 5156
256000, 61, 5054
258000, 78, 5120
260000, 69, 5029
262000, 69, 5027
264000, 65, 5145
266000, 77, 5017
268000, 74, 5191
270000, 67, 5192
272000, 73, 5077
274000, 68, 5062
276000, 61, 5095
278000, 73, 5172
280000, 73, 5147
282000, 63, 5138
284000, 69, 5142
286000, 67, 5016
288000, 74, 5040
290000, 60, 5187
292000, 68, 5123
294000, 68, 5159
296000, 75, 5036
298000, 69, 5083
300000, 67, 5032
302000, 75, 5152
304000, 73, 5165
306000, 73, 5155
308000, 63, 5179
310000, 66, 5060
312000, 65, 5010
314000, 66, 5121
316000, 77, 5189
318000, 76, 5072
320000, 77, 5061
322000, 60, 5133
324000, 64, 5060
326000, 69, 5103
328000, 63, 5017
330000, 60, 5000
332000, 67, 5091
334000, 68, 5075
336000, 74, 5162
338000, 69, 5139
340000, 78, 5128
342000, 67, 5015
344000, 70, 5054
346000, 70, 5146
348000, 62, 5116
350000, 78, 5090
352000, 70, 5140
354000, 76, 5177
356000, 77, 5012
358000, 75, 5115
360000, 65, 5003
362000, 70, 5195
364000, 64, 5057
366000, 69, 5161
368000, 77, 5020
370000, 75, 5134
372000, 78, 5021
374000, 72, 5177
376000, 73, 5161
378000, 72, 5091
380000, 75, 5027
382000, 65, 5030
384000, 74, 5144
386000, 69, 5055
388000, 64, 5095
390000, 77, 5046
392000, 68, 5110
394000, 62, 5180
396000, 75, 5186
398000, 71, 5005
400000, 68, 5003
402000, 65, 5067
404000, 72, 5020
406000, 73, 5050
408000, 76, 5119
410000, 77, 5038
412000, 69, 5058
414000, 71, 5133
