PH, moisture
82000, 61, 5093
84000, 72, 5092
86000, 61, 5099
88000, 77, 5076
90000, 74, 5078
92000, 65, 5005
94000, 67, 5081
96000, 66, 5160
98000, 76, 5086
100000, 72, 5144
102000, 75, 5132
104000, 71, 5159
106000, 78, 5078
108000, 74, 5193
110000, 70, 5185
112000, 79, 5115
114000, 64, 5124
116000, 77, 5047
118000, 68, 5078
120000, 71, 5091
122000, 67, 5110
124000, 74, 5008
126000, 60, 5059
128000, 75, 5146
130000, 73, 5109
132000, 73, 5091
134000, 75, 5115
136000, 77, 5014
138000, 69, 5181
140000, 75, 5147
142000, 76, 5092
144000, 70, 5054
146000, 72, 5179
148000, 76, 5086
150000, 79, 5045
152000, 71, 5017
154000, 64, 5011
156000, 63, 5157
158000, 65, 5128
160000, 71, 5001
162000, 64, 5186
164000, 74, 5186
166000, 77, 5054
168000, 67, 5038
170000, 64, 5031
172000, 61, 5070
174000, 67, 5126
176000, 61, 5076
178000, 76, 5132
180000, 65, 5129
182000, 60, 5130
184000, 67, 5027
186000, 78, 5188
188000, 76, 5065
190000, 70, 5096
192000, 61, 5042
194000, 72, 5038
196000, 60, 5026
198000, 65, 5199
200000, 61, 5027
202000, 66, 5000
204000, 71, 5011
206000, 74, 5026
208000, 62, 5080
210000, 79, 5018
212000, 62, 5151
214000, 75, 5116
216000, 69, 5176
218000, 69, 5067
220000, 73, 5076
222000, 75, 5101
224000, 70, 5135
226000, 77, 5189
228000, 65, 5188
230000, 64, 5193
232000, 66, 5052
234000, 76, 5048
236000, 62, 5091
238000, 77, 5058
240000, 69, 5197
242000, 67, 5155
244000, 78, 5022
246000, 66, 5146
248000, 69, 5112
250000, 68, 5147
252000, 68, 5196
254000, 60, 5099
256000, 78, 5134
258000, 63, 5036
260000, 77, 5140
262000, 65, 5004
264000, 60, 5153
266000, 67, 5125
268000, 65, 5084
270000, 70, 5130
272000, 79, 5198
274000, 71, 5178
276000, 75, 5163
278000, 73, 5064
280000, 67, 5098
282000, 70, 5179
284000, 66, 5097
286000, 62, 5165
288000, 71, 5118
290000, 67, 5195
292000, 60, 5093
294000, 64, 5004
296000, 62, 5144
298000, 64, 5033
300000, 69, 5190
302000, 74, 5144
304000, 63, 5071
306000, 78, 5036
308000, 71, 5016
310000, 71, 5191
312000, 62, 5135
314000, 73, 5018
316000, 63, 5197
318000, 76, 5179
320000, 67, 5113
322000, 66, 5181
324000, 60, 5170
326000, 64, 5147
328000, 76, 5104
330000, 71, 5072
332000, 65, 5056
334000, 65, 5063
336000, 69, 5016
338000, 77, 5185
340000, 61, 5104
342000, 60, 5065
344000, 78, 5088
346000, 79, 5098
348000, 76, 5075
350000, 73, 5061
352000, 76, 5029
354000, 77, 5157
356000, 61, 5169
358000, 71, 5046
360000, 66, 5097
362000, 65, 5141
