temperature (C)
90000, 1911
100000, 1965
110000, 1905
120000, 2059
130000, 1906
140000, 2056
150000, 1909
160000, 1951
170000, 2036
180000, 1949
190000, 1948
200000, 1993
210000, 2022
220000, 2093
230000, 1919
240000, 1956
250000, 1997
260000, 2073
270000, 1976
280000, 2051
290000, 1952
300000, 1960
310000, 1980
320000, 2007
330000, 2078
340000, 2043
350000, 2085
360000, 1952
370000, 2053
380000, 1953
390000, 2009
400000, 2070
410000, 1936
420000, 2041
430000, 1936
440000, 1962
450000, 2077
460000, 2005
470000, 2078
480000, 1946
490000, 1992
500000, 2039
510000, 1978
520000, 1904
530000, 2030
540000, 2046
550000, 2028
560000, 1936
570000, 2056
580000, 1913
590000, 1966
600000, 1928
610000, 2090
620000, 2092
630000, 1943
640000, 1930
650000, 1942
660000, 1932
670000, 1932
680000, 2061
690000, 2014
700000, 1954
710000, 2054
720000, 2064
730000, 1964
740000, 2024
750000, 2082
760000, 1958
770000, 1914
780000, 1971
790000, 2042
800000, 1908
810000, 1945
820000, 1913
830000, 2026
840000, 1973
850000, 1983
860000, 2067
870000, 1936
880000, 1932
890000, 1973
900000, 2087
910000, 1905
920000, 1960
930000, 1959
940000, 1966
950000, 1950
960000, 2060
970000, 1913
980000, 1963
990000, 1948
1000000, 2009
1010000, 2014
1020000, 1977
1030000, 1971
1040000, 2044
1050000, 1986
1060000, 2045
1070000, 2046
1080000, 1949
1090000, 2056
1100000, 1971
1110000, 1927
1120000, 1956
1130000, 2081
1140000, 1928
1150000, 1927
1160000, 1905
1170000, 1902
1180000, 2007
1190000, 1961
1200000, 2095
1210000, 2075
1220000, 2078
1230000, 1934
1240000, 1932
1250000, 1945
1260000, 1966
1270000, 2037
1280000, 2032
1290000, 2079
1300000, 2039
1310000, 2032
1320000, 2063
1330000, 2065
1340000, 1968
1350000, 1943
1360000, 1955
1370000, 1977
1380000, 1944
1390000, 2094
1400000, 2073
1410000, 2019
1420000, 1922
1430000, 1922
1440000, 2016
1450000, 1965
1460000, 2075
1470000, 2066
1480000, 1984
1490000, 2060
1500000, 1922
1510000, 2051
1520000, 1968
1530000, 2020
1540000, 2006
1550000, 2095
1560000, 1923
1570000, 2000
1580000, 2004
1590000, 1996
1600000, 1970
1610000, 1989
1620000, 2016
1630000, 1957
1640000, 1943
1650000, 1920
1660000, 2062
1670000, 2060
1680000, 1914
1690000, 2045
1700000, 2030
1710000, 1914
1720000, 2015
1730000, 2055
1740000, 2061
1750000, 1953
1760000, 1903
1770000, 1961
1780000, 1952
1790000, 2088
