PH, moisture
82000, 72, 5100
84000, 77, 5095
86000, 64, 5037
88000, 74, 5107
90000, 68, 5151
92000, 77, 5150
94000, 72, 5017
96000, 73, 5054
98000, 65, 5176
100000, 75, 5184
102000, 61, 5090
104000, 72, 5076
106000, 67, 5105
108000, 60, 5094
110000, 60, 5045
112000, 78, 5038
114000, 65, 5068
116000, 71, 5034
118000, 74, 5094
120000, 79, 5125
122000, 62, 5027
124000, 73, 5118
126000, 64, 5105
128000, 70, 5045
130000, 76, 5041
132000, 79, 5161
134000, 75, 5083
136000, 67, 5010
138000, 75, 5046
140000, 67, 5185
142000, 61, 5045
144000, 61, 5100
146000, 79, 5065
148000, 78, 5131
150000, 60, 5009
152000, 64, 5014
154000, 73, 5080
156000, 63, 5037
158000, 61, 5153
160000, 60, 5044
162000, 63, 5083
164000, 63, 5127
166000, 73, 5187
168000, 63, 5045
170000, 77, 5061
172000, 68, 5057
174000, 78, 5100
176000, 72, 5032
178000, 67, 5081
180000, 60, 5100
182000, 77, 5137
184000, 71, 5033
186000, 73, 5100
188000, 65, 5068
190000, 64, 5061
192000, 63, 5167
194000, 67, 5094
196000, 63, 5162
198000, 70, 5011
200000, 67, 5020
202000, 75, 5158
204000, 62, 5015
206000, 78, 5068
208000, 71, 5034
210000, 61, 5097
212000, 70, 5052
214000, 69, 5041
216000, 70, 5112
218000, 75, 5183
220000, 63, 5111
222000, 72, 5062
224000, 75, 5152
226000, 60, 5102
228000, 78, 5085
230000, 67, 5143
232000, 68, 5160
234000, 72, 5056
236000, 73, 5016
238000, 69, 5023
240000, 75, 5085
242000, 79, 5018
244000, 66, 5114
246000, 67, 5017
248000, 73, 5122
250000, 68, 5134
252000, 68, 5027
254000, 60, 5069
256000, 79, 5085
258000, 77, 5095
260000, 64, 5166
262000, 77, 5174
264000, 64, 5040
266000, 65, 5093
268000, 68, 5098
270000, 77, 5017
272000, 67, 5048
274000, 72, 5165
276000, 61, 5183
278000, 70, 5095
280000, 61, 5112
282000, 61, 5009
284000, 61, 5097
286000, 70, 5150
288000, 63, 5006
290000, 69, 5125
292000, 73, 5091
294000, 73, 5062
296000, 73, 5001
298000, 73, 5017
300000, 64, 5170
302000, 76, 5100
304000, 69, 5135
