PH, moisture
82000, 65, 5077
84000, 74, 5094
86000, 77, 5060
88000, 69, 5184
90000, 78, 5058
92000, 79, 5197
94000, 65, 5189
96000, 79, 5035
98000, 65, 5071
100000, 70, 5152
102000, 78, 5146
104000, 77, 5196
106000, 70, 5127
108000, 76, 5135
110000, 78, 5140
112000, 73, 5056
114000, 70, 5127
116000, 67, 5105
118000, 63, 5079
120000, 70, 5025
122000, 74, 5164
124000, 64, 5175
126000, 76, 5104
128000, 64, 5093
130000, 70, 5051
132000, 72, 5053
134000, 66, 5100
136000, 65, 5117
138000, 74, 5189
140000, 65, 5055
142000, 74, 5029
144000, 61, 5109
146000, 79, 5010
148000, 60, 5011
150000, 61, 5089
152000, 73, 5104
154000, 76, 5175
156000, 74, 5114
158000, 79, 5137
160000, 66, 5009
162000, 66, 5145
164000, 72, 5168
166000, 67, 5030
168000, 68, 5189
170000, 64, 5039
172000, 69, 5144
174000, 73, 5036
176000, 74, 5119
178000, 69, 5086
180000, 61, 5105
182000, 78, 5114
184000, 72, 5036
186000, 67, 5039
188000, 73, 5163
190000, 63, 5139
192000, 66, 5028
194000, 63, 5170
196000, 77, 5000
198000, 63, 5011
200000, 76, 5136
202000, 68, 5125
204000, 65, 5195
206000, 77, 5062
208000, 77, 5041
210000, 72, 5092
212000, 72, 5087
214000, 65, 5087
216000, 60, 5049
218000, 60, 5100
220000, 65, 5082
222000, 74, 5143
224000, 78, 5164
226000, 73, 5045
228000, 61, 5128
230000, 76, 5118
232000, 61, 5032
234000, 70, 5199
236000, 75, 5138
238000, 60, 5022
240000, 77, 5166
242000, 63, 5165
244000, 77, 5133
246000, 72, 5000
248000, 64, 5006
250000, 70, 5105
252000, 60, 5172
254000, 73, 5051
256000, 60, 5185
258000, 63, 5198
260000, 60, 5178
262000, 60, 5127
264000, 76, 5075
266000, 61, 5096
268000, 66, 5118
270000, 64, 5073
272000, 75, 5172
274000, 69, 5007
276000, 60, 5031
278000, 66, 5082
280000, 77, 5009
282000, 64, 5078
284000, 78, 5195
286000, 67, 5177
288000, 68, 5038
290000, 76, 5169
292000, 65, 5169
294000, 65, 5151
296000, 75, 5162
298000, 62, 5106
300000, 66, 5189
302000, 72, 5169
304000, 71, 5001
306000, 65, 5136
308000, 67, 5189
310000, 75, 5167
312000, 61, 5067
314000, 69, 5035
316000, 62, 5099
318000, 63, 5121
320000, 76, 5176
322000, 66, 5015
324000, 68, 5145
326000, 73, 5119
328000, 78, 5177
330000, 79, 5174
332000, 72, 5006
334000, 64, 5157
336000, 71, 5053
338000, 75, 5120
340000, 74, 5184
342000, 64, 5106
344000, 66, 5016
346000, 71, 5018
348000, 61, 5130
350000, 77, 5175
352000, 70, 5182
354000, 79, 5187
356000, 67, 5072
358000, 75, 5073
360000, 76, 5023
362000, 60, 5022
364000, 60, 5148
366000, 63, 5153
368000, 62, 5107
370000, 78, 5068
372000, 72, 5069
374000, 60, 5106
