PH, moisture
82000, 73, 5127
84000, 70, 5167
86000, 72, 5085
88000, 65, 5041
90000, 75, 5196
92000, 73, 5079
94000, 76, 5029
96000, 63, 5067
98000, 69, 5062
100000, 60, 5039
102000, 79, 5170
104000, 60, 5008
106000, 71, 5052
108000, 69, 5144
110000, 65, 5147
112000, 67, 5089
114000, 68, 5006
116000, 67, 5180
118000, 77, 5060
120000, 75, 5183
122000, 75, 5070
124000, 73, 5161
126000, 70, 5180
128000, 70, 5051
130000, 69, 5112
132000, 72, 5018
134000, 60, 5025
136000, 70, 5103
138000, 60, 5119
140000, 62, 5149
142000, 77, 5183
144000, 77, 5045
146000, 75, 5086
148000, 60, 5177
150000, 66, 5092
152000, 69, 5046
154000, 60, 5143
156000, 79, 5129
158000, 62, 5056
160000, 73, 5034
162000, 77, 5014
164000, 68, 5117
166000, 60, 5185
168000, 73, 5046
170000, 73, 5106
172000, 65, 5100
174000, 62, 5036
176000, 60, 5166
178000, 74, 5080
180000, 79, 5078
182000, 77, 5093
184000, 74, 5155
186000, 73, 5182
188000, 73, 5026
190000, 77, 5193
192000, 61, 5151
194000, 78, 5153
196000, 69, 5141
198000, 66, 5163
200000, 62, 5080
202000, 69, 5170
204000, 66, 5100
206000, 79, 5059
208000, 66, 5159
210000, 69, 5149
212000, 77, 5120
214000, 60, 5017
216000, 79, 5003
218000, 74, 5034
220000, 63, 5163
222000, 77, 5164
224000, 78, 5032
226000, 66, 5108
228000, 66, 5091
230000, 69, 5180
232000, 77, 5095
234000, 73, 5163
236000, 73, 5117
238000, 60, 5138
240000, 65, 5138
242000, 71, 5140
244000, 62, 5014
246000, 60, 5134
248000, 61, 5141
250000, 72, 5167
252000, 61, 5116
254000, 75, 5184
256000, 77, 5031
258000, 70, 5041
260000, 79, 5000
262000, 67, 5085
264000, 77, 5037
266000, 69, 5028
268000, 73, 5133
270000, 68, 5186
272000, 77, 5138
274000, 76, 5040
276000, 63, 5168
278000, 71, 5012
280000, 66, 5140
282000, 75, 5162
284000, 61, 5086
286000, 72, 5050
288000, 74, 5111
290000, 62, 5000
292000, 75, 5056
294000, 66, 5156
296000, 62, 5172
298000, 72, 5096
300000, 61, 5029
302000, 62, 5118
304000, 61, 5096
306000, 78, 5173
308000, 74, 5194
310000, 62, 5158
312000, 66, 5197
314000, 76, 5029
316000, 70, 5075
318000, 71, 5053
320000, 63, 5052
322000, 74, 5145
324000, 73, 5071
326000, 69, 5149
328000, 67, 5173
330000, 60, 5179
332000, 65, 5068
334000, 65, 5194
336000, 79, 5091
338000, 64, 5081
340000, 74, 5026
342000, 72, 5066
344000, 61, 5177
346000, 74, 5190
348000, 65, 5051
350000, 76, 5083
352000, 63, 5034
354000, 73, 5155
356000, 67, 5005
358000, 68, 5108
360000, 75, 5193
362000, 66, 5021
364000, 79, 5174
366000, 69, 5010
368000, 67, 5171
370000, 68, 5033
372000, 60, 5010
374000, 71, 5031
376000, 61, 5041
378000, 63, 5198
380000, 73, 5085
382000, 75, 5026
384000, 64, 5117
386000, 77, 5125
388000, 74, 5019
390000, 79, 5158
392000, 66, 5130
394000, 67, 5048
396000, 60, 5043
398000, 79, 5046
400000, 61, 5053
402000, 62, 5024
404000, 64, 5007
406000, 68, 5164
408000, 76, 5120
410000, 73, 5087
412000, 62, 5065
414000, 77, 5043
416000, 60, 5172
418000, 74, 5155
420000, 70, 5065
422000, 70, 5159
424000, 68, 5005
426000, 64, 5158
428000, 69, 5015
430000, 61, 5003
432000, 60, 5169
434000, 63, 5101
436000, 69, 5014
438000, 70, 5018
440000, 71, 5051
442000, 69, 5142
444000, 63, 5178
446000, 69, 5021
448000, 71, 5119
450000, 61, 5158
452000, 74, 5104
454000, 77, 5107
456000, 67, 5139
458000, 62, 5015
460000, 65, 5089
462000, 67, 5076
