PH, moisture
82000, 79, 5184
84000, 79, 5133
86000, 64, 5138
88000, 69, 5025
90000, 61, 5024
92000, 63, 5184
94000, 60, 5115
96000, 74, 5095
98000, 66, 5041
100000, 65, 5067
102000, 67, 5137
104000, 68, 5156
106000, 73, 5100
108000, 75, 5109
110000, 72, 5164
112000, 61, 5190
114000, 73, 5176
116000, 77, 5141
118000, 62, 5136
120000, 78, 5092
122000, 78, 5128
124000, 67, 5095
126000, 66, 5159
128000, 75, 5143
130000, 68, 5190
132000, 70, 5124
134000, 78, 5196
136000, 61, 5190
138000, 67, 5193
140000, 76, 5083
142000, 79, 5161
144000, 71, 5031
146000, 72, 5060
148000, 61, 5188
150000, 71, 5106
152000, 75, 5121
154000, 62, 5091
156000, 78, 5117
158000, 76, 5168
160000, 75, 5169
162000, 66, 5099
164000, 77, 5036
166000, 73, 5039
168000, 76, 5036
170000, 78, 5076
172000, 75, 5119
174000, 79, 5189
176000, 77, 5085
178000, 66, 5005
180000, 63, 5041
182000, 66, 5068
184000, 66, 5155
186000, 64, 5040
188000, 68, 5060
190000, 71, 5188
192000, 72, 5198
194000, 67, 5163
196000, 79, 5059
198000, 62, 5096
200000, 75, 5067
202000, 73, 5076
204000, 76, 5175
206000, 67, 5122
208000, 70, 5046
210000, 79, 5131
212000, 70, 5023
214000, 72, 5088
216000, 64, 5070
218000, 77, 5143
220000, 73, 5171
222000, 73, 5160
224000, 74, 5031
226000, 68, 5158
228000, 76, 5087
230000, 67, 5063
232000, 69, 5191
234000, 74, 5111
236000, 77, 5092
238000, 74, 5123
240000, 71, 5035
242000, 71, 5054
244000, 72, 5105
246000, 60, 5101
248000, 68, 5176
250000, 64, 5144
252000, 73, 5083
254000, 71, 5132
256000, 62, 5128
258000, 68, 5049
260000, 74, 5102
262000, 62, 5069
264000, 72, 5186
266000, 75, 5078
268000, 75, 5006
270000, 76, 5121
272000, 61, 5104
274000, 62, 5185
276000, 77, 5089
278000, 63, 5118
280000, 61, 5165
282000, 64, 5016
284000, 63, 5068
286000, 61, 5130
288000, 63, 5109
290000, 72, 5164
292000, 61, 5094
294000, 70, 5063
296000, 61, 5023
298000, 79, 5157
300000, 75, 5138
302000, 64, 5045
304000, 72, 5015
306000, 72, 5001
308000, 70, 5130
310000, 79, 5152
312000, 66, 5076
314000, 70, 5021
316000, 77, 5125
318000, 74, 5164
320000, 69, 5130
322000, 63, 5083
324000, 60, 5172
326000, 75, 5165
328000, 64, 5017
330000, 69, 5057
332000, 75, 5028
334000, 76, 5013
336000, 65, 5001
338000, 64, 5163
340000, 74, 5032
342000, 69, 5190
344000, 78, 5036
346000, 74, 5025
348000, 60, 5183
350000, 62, 5024
