PH, moisture
82000, 74, 5184
84000, 74, 5101
86000, 68, 5091
88000, 69, 5155
90000, 76, 5145
92000, 69, 5006
94000, 62, 5030
96000, 64, 5131
98000, 63, 5130
100000, 70, 5014
102000, 79, 5108
104000, 70, 5025
106000, 79, 5156
108000, 61, 5094
110000, 63, 5102
112000, 63, 5023
114000, 75, 5027
116000, 68, 5025
118000, 69, 5081
120000, 75, 5028
122000, 65, 5064
124000, 67, 5063
126000, 73, 5007
128000, 73, 5121
130000, 65, 5176
132000, 67, 5051
134000, 74, 5054
136000, 70, 5185
138000, 78, 5129
140000, 75, 5118
142000, 78, 5095
144000, 61, 5165
146000, 71, 5183
148000, 71, 5016
150000, 78, 5117
152000, 72, 5183
154000, 71, 5095
156000, 61, 5193
158000, 61, 5090
160000, 68, 5094
162000, 69, 5008
164000, 78, 5145
166000, 63, 5197
168000, 66, 5165
170000, 63, 5112
172000, 75, 5118
174000, 62, 5065
176000, 60, 5172
178000, 69, 5123
180000, 61, 5159
182000, 65, 5165
184000, 75, 5138
186000, 75, 5015
188000, 64, 5008
190000, 66, 5137
192000, 79, 5170
194000, 79, 5044
196000, 73, 5120
198000, 60, 5160
200000, 74, 5192
202000, 60, 5071
204000, 78, 5179
206000, 60, 5088
208000, 71, 5000
210000, 74, 5067
212000, 70, 5177
214000, 76, 5131
216000, 62, 5156
218000, 66, 5030
220000, 74, 5188
222000, 78, 5047
224000, 64, 5102
226000, 70, 5019
228000, 73, 5050
230000, 65, 5051
232000, 60, 5068
234000, 70, 5112
236000, 66, 5009
238000, 74, 5149
240000, 65, 5056
242000, 79, 5104
244000, 61, 5138
246000, 77, 5105
248000, 65, 5043
250000, 67, 5165
252000, 73, 5006
254000, 71, 5011
256000, 73, 5067
258000, 63, 5069
260000, 63, 5147
262000, 70, 5146
264000, 73, 5082
266000, 71, 5115
268000, 70, 5055
270000, 67, 5022
272000, 67, 5098
274000, 79, 5154
276000, 67, 5025
278000, 73, 5176
280000, 75, 5080
282000, 61, 5163
284000, 70, 5145
286000, 76, 5155
288000, 77, 5023
290000, 65, 5005
292000, 74, 5067
294000, 76, 5075
296000, 64, 5142
298000, 67, 5159
300000, 64, 5192
302000, 60, 5186
304000, 66, 5146
306000, 65, 5101
308000, 79, 5084
310000, 73, 5052
312000, 71, 5013
314000, 74, 5098
316000, 62, 5071
318000, 76, 5163
320000, 60, 5110
322000, 71, 5118
324000, 68, 5027
326000, 69, 5142
328000, 65, 5117
330000, 78, 5057
332000, 71, 5097
334000, 65, 5074
336000, 74, 5016
338000, 61, 5059
340000, 79, 5164
342000, 74, 5056
344000, 60, 5164
346000, 75, 5023
348000, 61, 5128
350000, 78, 5119
352000, 65, 5059
354000, 64, 5183
356000, 65, 5076
358000, 79, 5177
360000, 66, 5050
362000, 66, 5146
364000, 66, 5172
366000, 78, 5199
368000, 70, 5057
370000, 68, 5180
372000, 64, 5117
374000, 64, 5079
376000, 72, 5059
378000, 72, 5145
380000, 65, 5137
382000, 70, 5126
384000, 67, 5169
386000, 79, 5156
388000, 61, 5073
390000, 72, 5032
392000, 77, 5019
394000, 62, 5017
396000, 78, 5003
398000, 67, 5118
400000, 70, 5094
402000, 64, 5143
404000, 63, 5137
406000, 75, 5099
408000, 62, 5179
410000, 62, 5084
412000, 70, 5177
414000, 72, 5054
416000, 69, 5196
418000, 76, 5127
420000, 77, 5143
422000, 73, 5019
424000, 61, 5024
426000, 61, 5114
428000, 71, 5119
430000, 78, 5102
432000, 61, 5051
434000, 62, 5007
436000, 66, 5082
438000, 73, 5106
440000, 66, 5014
442000, 73, 5184
444000, 63, 5126
446000, 72, 5028
448000, 75, 5142
450000, 72, 5031
452000, 68, 5137
454000, 77, 5095
456000, 65, 5042
458000, 70, 5119
460000, 74, 5115
462000, 79, 5070
464000, 73, 5181
466000, 69, 5004
468000, 78, 5005
470000, 79, 5173
472000, 74, 5010
474000, 64, 5172
476000, 66, 5078
478000, 68, 5156
480000, 78, 5067
482000, 79, 5121
484000, 78, 5045
486000, 60, 5138
488000, 68, 5065
490000, 66, 5077
492000, 79, 5181
494000, 61, 5041
496000, 70, 5069
498000, 69, 5079
500000, 77, 5097
502000, 77, 5076
504000, 70, 5043
506000, 66, 5032
508000, 75, 5118
510000, 67, 5086
512000, 62, 5090
514000, 74, 5061
516000, 74, 5008
