PH, moisture
82000, 66, 5146
84000, 76, 5139
86000, 68, 5172
88000, 79, 5182
90000, 76, 5132
92000, 69, 5066
94000, 77, 5111
96000, 74, 5101
98000, 68, 5158
100000, 73, 5117
102000, 68, 5027
104000, 74, 5180
106000, 74, 5038
108000, 63, 5144
110000, 60, 5063
112000, 72, 5154
114000, 71, 5072
116000, 68, 5162
118000, 74, 5134
120000, 74, 5113
122000, 72, 5069
124000, 76, 5129
126000, 63, 5179
128000, 63, 5049
130000, 73, 5164
132000, 66, 5069
134000, 60, 5009
136000, 74, 5081
138000, 60, 5020
140000, 68, 5002
142000, 74, 5004
144000, 73, 5176
146000, 61, 5166
148000, 75, 5163
150000, 72, 5167
152000, 72, 5019
154000, 78, 5084
156000, 78, 5033
158000, 77, 5199
160000, 77, 5035
162000, 75, 5073
164000, 65, 5143
166000, 67, 5132
168000, 73, 5155
170000, 70, 5059
172000, 67, 5175
174000, 76, 5125
176000, 61, 5061
178000, 74, 5146
180000, 69, 5042
182000, 72, 5122
184000, 78, 5092
186000, 75, 5183
188000, 70, 5179
190000, 69, 5025
192000, 71, 5149
194000, 65, 5102
196000, 60, 5152
198000, 79, 5090
200000, 72, 5095
202000, 63, 5069
204000, 66, 5056
206000, 72, 5007
208000, 60, 5091
210000, 75, 5028
212000, 62, 5024
214000, 64, 5044
216000, 71, 5117
218000, 62, 5107
220000, 68, 5089
222000, 75, 5133
224000, 62, 5014
226000, 71, 5116
228000, 61, 5179
230000, 77, 5075
232000, 79, 5155
234000, 76, 5134
236000, 66, 5128
238000, 64, 5008
240000, 75, 5150
242000, 74, 5076
244000, 66, 5043
246000, 70, 5164
248000, 67, 5090
250000, 60, 5044
252000, 71, 5090
254000, 72, 5170
256000, 68, 5181
258000, 68, 5070
260000, 64, 5156
262000, 62, 5122
264000, 67, 5034
266000, 76, 5102
268000, 60, 5181
270000, 78, 5005
272000, 69, 5157
274000, 77, 5108
276000, 62, 5069
278000, 67, 5105
280000, 65, 5112
282000, 68, 5066
284000, 66, 5075
286000, 70, 5141
288000, 73, 5040
290000, 75, 5002
292000, 75, 5090
294000, 71, 5151
296000, 79, 5181
298000, 68, 5066
300000, 70, 5034
302000, 65, 5017
304000, 67, 5032
306000, 62, 5097
308000, 78, 5055
310000, 72, 5088
312000, 60, 5080
314000, 70, 5008
316000, 67, 5173
318000, 73, 5110
320000, 76, 5024
322000, 64, 5097
324000, 70, 5112
326000, 78, 5153
328000, 73, 5075
330000, 75, 5127
332000, 66, 5096
334000, 60, 5085
336000, 78, 5028
338000, 67, 5162
340000, 75, 5086
342000, 65, 5068
344000, 69, 5042
346000, 60, 5092
348000, 63, 5059
350000, 66, 5165
352000, 73, 5109
354000, 69, 5162
356000, 72, 5035
358000, 67, 5165
360000, 64, 5187
362000, 71, 5034
364000, 61, 5180
366000, 65, 5115
368000, 79, 5022
370000, 68, 5029
372000, 68, 5173
374000, 69, 5146
376000, 61, 5012
378000, 62, 5083
380000, 65, 5144
382000, 74, 5198
384000, 70, 5113
386000, 78, 5089
388000, 71, 5160
390000, 67, 5137
392000, 70, 5148
394000, 74, 5041
396000, 79, 5047
398000, 65, 5032
400000, 73, 5143
402000, 67, 5048
404000, 77, 5095
406000, 71, 5011
408000, 75, 5131
410000, 61, 5199
412000, 74, 5017
414000, 75, 5189
416000, 70, 5097
418000, 64, 5057
420000, 77, 5020
422000, 71, 5080
424000, 62, 5135
426000, 62, 5025
428000, 68, 5072
430000, 69, 5019
432000, 62, 5049
434000, 68, 5067
436000, 62, 5002
438000, 76, 5108
440000, 76, 5180
442000, 64, 5114
444000, 69, 5168
446000, 71, 5122
448000, 77, 5035
450000, 70, 5178
452000, 73, 5039
454000, 63, 5119
456000, 73, 5148
458000, 65, 5064
460000, 76, 5065
462000, 62, 5134
464000, 76, 5105
466000, 64, 5192
468000, 68, 5149
470000, 78, 5198
472000, 72, 5119
474000, 66, 5101
476000, 64, 5092
478000, 72, 5118
480000, 61, 5169
482000, 64, 5094
484000, 66, 5124
486000, 75, 5009
488000, 68, 5024
490000, 70, 5094
492000, 65, 5031
494000, 79, 5071
496000, 73, 5106
498000, 63, 5162
500000, 62, 5085
502000, 73, 5031
504000, 71, 5149
506000, 64, 5042
508000, 70, 5132
510000, 79, 5131
512000, 71, 5182
514000, 67, 5071
516000, 68, 5185
518000, 61, 5111
520000, 71, 5134
522000, 62, 5191
524000, 67, 5140
526000, 76, 5109
528000, 79, 5028
530000, 77, 5149
532000, 64, 5191
534000, 62, 5067
536000, 64, 5108
538000, 71, 5092
540000, 76, 5153
542000, 73, 5009
544000, 73, 5098
546000, 62, 5102
548000, 71, 5138
550000, 61, 5187
552000, 63, 5127
554000, 72, 5159
556000, 69, 5147
558000, 67, 5100
560000, 68, 5057
562000, 71, 5130
564000, 76, 5058
566000, 74, 5110
568000, 69, 5007
570000, 64, 5195
572000, 65, 5164
574000, 68, 5096
576000, 70, 5170
578000, 66, 5186
580000, 77, 5183
582000, 70, 5015
584000, 78, 5032
586000, 72, 5193
588000, 64, 5134
590000, 65, 5125
592000, 70, 5067
594000, 76, 5091
596000, 60, 5158
598000, 71, 5027
600000, 62, 5132
602000, 77, 5193
604000, 73, 5099
606000, 64, 5132
608000, 77, 5096
610000, 65, 5006
612000, 76, 5027
614000, 62, 5124
616000, 73, 5032
618000, 69, 5039
620000, 66, 5175
622000, 70, 5147
624000, 70, 5142
626000, 62, 5007
628000, 70, 5159
630000, 77, 5054
632000, 69, 5163
634000, 67, 5154
636000, 69, 5157
638000, 62, 5158
640000, 77, 5035
642000, 77, 5032
644000, 74, 5109
646000, 79, 5134
648000, 76, 5032
650000, 77, 5199
652000, 60, 5098
654000, 78, 5168
656000, 62, 5148
658000, 63, 5007
660000, 68, 5094
662000, 75, 5037
664000, 64, 5096
666000, 74, 5134
668000, 66, 5144
670000, 65, 5118
672000, 67, 5081
674000, 71, 5045
676000, 69, 5020
678000, 74, 5085
680000, 70, 5183
682000, 63, 5174
684000, 75, 5073
686000, 74, 5064
688000, 64, 5048
690000, 73, 5133
692000, 63, 5055
694000, 68, 5024
696000, 64, 5137
698000, 72, 5056
700000, 75, 5161
702000, 70, 5020
704000, 60, 5015
706000, 71, 5000
708000, 68, 5051
710000, 68, 5139
712000, 63, 5107
714000, 65, 5114
716000, 75, 5051
718000, 69, 5106
720000, 79, 5176
722000, 78, 5035
724000, 79, 5079
726000, 72, 5061
728000, 69, 5035
730000, 76, 5091
732000, 78, 5020
734000, 67, 5126
736000, 70, 5170
738000, 78, 5060
740000, 79, 5017
742000, 61, 5124
744000, 62, 5064
746000, 71, 5112
748000, 62, 5046
750000, 69, 5070
752000, 77, 5154
754000, 78, 5122
756000, 76, 5100
758000, 76, 5067
760000, 71, 5092
762000, 61, 5085
764000, 63, 5057
766000, 77, 5191
768000, 78, 5046
770000, 68, 5033
772000, 78, 5151
774000, 75, 5177
776000, 73, 5063
778000, 67, 5110
780000, 66, 5101
782000, 77, 5049
784000, 61, 5058
786000, 67, 5197
788000, 75, 5003
790000, 68, 5144
792000, 73, 5172
794000, 63, 5192
796000, 69, 5040
798000, 71, 5026
800000, 72, 5187
802000, 67, 5148
804000, 72, 5025
806000, 62, 5194
808000, 65, 5133
810000, 61, 5078
812000, 76, 5167
814000, 64, 5133
816000, 69, 5108
818000, 71, 5050
820000, 76, 5081
822000, 65, 5019
824000, 79, 5011
826000, 63, 5161
828000, 74, 5110
830000, 66, 5025
832000, 62, 5101
834000, 60, 5097
836000, 72, 5182
838000, 60, 5191
840000, 75, 5110
842000, 74, 5039
844000, 75, 5009
846000, 64, 5118
848000, 79, 5061
850000, 62, 5131
852000, 76, 5088
854000, 60, 5105
856000, 79, 5032
858000, 78, 5100
860000, 68, 5121
862000, 67, 5024
864000, 64, 5152
866000, 67, 5174
868000, 63, 5149
870000, 69, 5162
872000, 65, 5158
874000, 64, 5062
876000, 75, 5055
878000, 67, 5109
880000, 72, 5180
882000, 69, 5056
884000, 79, 5057
886000, 67, 5020
888000, 76, 5051
890000, 66, 5022
