light
110000, 4366
140000, 4365
170000, 4329
200000, 4345
230000, 4449
260000, 4417
290000, 4323
320000, 4387
350000, 4378
380000, 4303
410000, 4365
440000, 4426
470000, 4488
500000, 4391
530000, 4464
560000, 4314
590000, 4412
620000, 4483
650000, 4443
680000, 4426
710000, 4448
740000, 4372
770000, 4403
800000, 4390
830000, 4374
860000, 4329
890000, 4392
920000, 4354
950000, 4341
980000, 4357
1010000, 4318
1040000, 4431
1070000, 4468
1100000, 4471
1130000, 4424
1160000, 4455
1190000, 4332
1220000, 4381
1250000, 4460
1280000, 4364
1310000, 4459
1340000, 4318
1370000, 4465
1400000, 4381
1430000, 4477
1460000, 4409
1490000, 4480
1520000, 4380
1550000, 4493
1580000, 4387
