PH, moisture
82000, 74, 5137
84000, 72, 5177
86000, 65, 5052
88000, 77, 5054
90000, 69, 5082
92000, 71, 5123
94000, 65, 5004
96000, 65, 5075
98000, 77, 5117
100000, 60, 5129
102000, 67, 5140
104000, 65, 5065
106000, 67, 5180
108000, 60, 5178
110000, 60, 5051
112000, 65, 5149
114000, 61, 5014
116000, 74, 5055
118000, 65, 5053
120000, 60, 5041
122000, 60, 5147
124000, 62, 5157
126000, 74, 5046
128000, 69, 5128
130000, 74, 5026
132000, 62, 5079
134000, 64, 5015
136000, 73, 5031
138000, 77, 5073
140000, 78, 5049
142000, 72, 5179
144000, 61, 5198
146000, 74, 5038
148000, 78, 5168
150000, 76, 5103
152000, 79, 5139
154000, 74, 5153
156000, 71, 5062
158000, 70, 5063
160000, 67, 5049
162000, 60, 5077
164000, 77, 5086
166000, 78, 5192
168000, 78, 5030
170000, 63, 5136
172000, 69, 5184
174000, 63, 5140
176000, 62, 5110
178000, 78, 5021
180000, 62, 5009
182000, 78, 5028
184000, 78, 5042
186000, 67, 5161
188000, 63, 5111
190000, 74, 5020
192000, 75, 5196
194000, 76, 5129
196000, 78, 5190
198000, 73, 5194
200000, 68, 5197
202000, 61, 5069
204000, 72, 5069
206000, 65, 5128
208000, 74, 5081
210000, 66, 5061
212000, 64, 5138
214000, 70, 5185
216000, 61, 5133
218000, 73, 5108
220000, 71, 5143
222000, 63, 5009
224000, 61, 5082
226000, 69, 5070
228000, 65, 5188
230000, 71, 5182
232000, 64, 5083
234000, 63, 5005
236000, 71, 5137
238000, 72, 5135
240000, 78, 5155
242000, 65, 5123
244000, 70, 5085
246000, 75, 5168
248000, 68, 5183
250000, 70, 5153
252000, 72, 5000
254000, 67, 5025
256000, 63, 5001
258000, 77, 5190
260000, 71, 5038
262000, 64, 5113
264000, 72, 5189
266000, 74, 5010
268000, 69, 5118
270000, 79, 5029
272000, 78, 5111
274000, 76, 5050
276000, 64, 5117
278000, 64, 5163
280000, 76, 5158
282000, 70, 5169
284000, 60, 5031
286000, 68, 5054
288000, 73, 5121
290000, 69, 5135
292000, 78, 5023
294000, 66, 5080
296000, 70, 5167
298000, 77, 5190
300000, 70, 5183
302000, 74, 5157
304000, 66, 5066
306000, 63, 5082
308000, 62, 5120
310000, 60, 5082
312000, 62, 5064
314000, 76, 5041
316000, 77, 5027
318000, 75, 5143
320000, 68, 5124
322000, 62, 5057
324000, 69, 5161
326000, 64, 5155
328000, 62, 5141
330000, 73, 5197
332000, 79, 5049
334000, 67, 5054
336000, 63, 5133
338000, 66, 5081
340000, 75, 5076
342000, 79, 5147
344000, 73, 5059
346000, 71, 5088
348000, 76, 5037
350000, 71, 5049
352000, 61, 5068
354000, 61, 5167
356000, 76, 5180
358000, 71, 5007
360000, 74, 5095
362000, 77, 5048
364000, 77, 5000
366000, 76, 5143
368000, 72, 5170
370000, 63, 5138
372000, 60, 5165
374000, 66, 5062
376000, 61, 5164
378000, 60, 5028
380000, 78, 5048
382000, 69, 5062
384000, 65, 5130
386000, 78, 5037
388000, 69, 5164
390000, 79, 5153
392000, 79, 5163
394000, 65, 5020
396000, 72, 5029
398000, 68, 5126
400000, 62, 5053
402000, 78, 5028
404000, 65, 5163
406000, 61, 5164
408000, 60, 5117
410000, 63, 5186
412000, 79, 5154
414000, 65, 5090
416000, 74, 5152
418000, 60, 5139
420000, 69, 5113
422000, 79, 5038
424000, 72, 5181
426000, 70, 5060
428000, 76, 5127
430000, 67, 5107
432000, 62, 5187
434000, 62, 5177
436000, 60, 5048
438000, 68, 5094
440000, 79, 5120
442000, 74, 5035
444000, 69, 5018
446000, 71, 5198
448000, 76, 5005
450000, 60, 5191
452000, 60, 5074
454000, 61, 5140
456000, 64, 5041
458000, 68, 5019
460000, 76, 5193
462000, 61, 5034
464000, 70, 5166
466000, 65, 5033
468000, 71, 5039
470000, 67, 5001
472000, 72, 5026
474000, 64, 5111
476000, 73, 5033
478000, 78, 5170
480000, 65, 5177
482000, 61, 5121
484000, 75, 5177
486000, 70, 5037
488000, 66, 5022
490000, 71, 5095
492000, 61, 5181
494000, 77, 5023
496000, 62, 5052
498000, 63, 5018
500000, 68, 5154
502000, 74, 5177
504000, 60, 5088
506000, 72, 5082
508000, 61, 5006
510000, 68, 5039
512000, 71, 5103
514000, 66, 5022
516000, 72, 5001
518000, 63, 5066
520000, 77, 5106
522000, 79, 5183
524000, 74, 5138
526000, 66, 5050
528000, 66, 5171
530000, 72, 5172
532000, 78, 5183
534000, 64, 5065
536000, 70, 5094
538000, 63, 5031
540000, 61, 5101
542000, 69, 5091
544000, 75, 5126
546000, 72, 5020
548000, 67, 5017
550000, 75, 5178
552000, 62, 5073
554000, 61, 5109
556000, 77, 5187
558000, 64, 5136
560000, 61, 5123
562000, 67, 5055
564000, 69, 5081
566000, 60, 5112
568000, 60, 5048
570000, 79, 5108
572000, 63, 5129
574000, 70, 5184
576000, 61, 5090
578000, 62, 5198
580000, 63, 5130
582000, 70, 5062
584000, 76, 5134
586000, 63, 5119
588000, 62, 5176
590000, 74, 5043
592000, 65, 5005
594000, 67, 5079
596000, 67, 5068
598000, 64, 5191
600000, 76, 5116
602000, 76, 5167
604000, 66, 5127
606000, 66, 5197
608000, 68, 5139
610000, 72, 5018
612000, 75, 5029
614000, 77, 5139
616000, 63, 5035
618000, 70, 5169
620000, 64, 5169
622000, 72, 5143
624000, 70, 5033
626000, 78, 5158
628000, 79, 5019
630000, 66, 5051
632000, 60, 5120
634000, 73, 5119
636000, 66, 5118
638000, 67, 5135
640000, 73, 5123
642000, 65, 5142
644000, 60, 5069
646000, 63, 5029
648000, 68, 5154
650000, 62, 5162
652000, 67, 5133
654000, 79, 5146
656000, 66, 5057
658000, 74, 5117
660000, 75, 5179
662000, 66, 5116
664000, 64, 5060
666000, 77, 5191
668000, 62, 5175
670000, 72, 5024
672000, 63, 5147
674000, 78, 5193
676000, 62, 5016
678000, 64, 5071
680000, 74, 5107
682000, 67, 5171
684000, 79, 5085
686000, 68, 5016
688000, 62, 5058
690000, 72, 5120
692000, 74, 5092
694000, 70, 5090
696000, 79, 5048
698000, 62, 5029
700000, 76, 5062
702000, 64, 5035
704000, 72, 5172
706000, 74, 5010
708000, 70, 5198
710000, 69, 5150
712000, 67, 5015
714000, 76, 5167
716000, 66, 5004
718000, 62, 5149
720000, 72, 5149
722000, 65, 5085
724000, 60, 5066
726000, 70, 5146
728000, 64, 5039
730000, 75, 5044
732000, 67, 5103
734000, 68, 5091
736000, 65, 5181
738000, 62, 5013
740000, 77, 5152
742000, 79, 5037
744000, 75, 5088
746000, 60, 5012
748000, 62, 5033
750000, 76, 5191
752000, 70, 5062
754000, 61, 5168
756000, 69, 5034
758000, 62, 5196
760000, 61, 5104
762000, 67, 5034
764000, 63, 5056
766000, 65, 5147
768000, 66, 5183
770000, 61, 5112
772000, 76, 5157
774000, 65, 5004
776000, 73, 5100
778000, 74, 5081
780000, 65, 5072
782000, 66, 5058
784000, 73, 5024
786000, 69, 5022
788000, 69, 5175
790000, 74, 5070
792000, 67, 5022
794000, 75, 5124
796000, 68, 5186
798000, 66, 5107
800000, 66, 5124
802000, 64, 5041
804000, 77, 5009
806000, 68, 5135
808000, 75, 5175
810000, 68, 5021
812000, 62, 5081
814000, 76, 5026
816000, 61, 5005
818000, 70, 5157
820000, 71, 5121
822000, 67, 5093
824000, 69, 5083
826000, 77, 5136
828000, 63, 5120
830000, 75, 5031
832000, 78, 5093
834000, 77, 5036
836000, 79, 5098
838000, 61, 5192
840000, 60, 5124
842000, 77, 5138
844000, 61, 5189
846000, 73, 5073
848000, 72, 5198
850000, 69, 5159
852000, 60, 5137
854000, 63, 5166
856000, 73, 5122
858000, 67, 5033
860000, 74, 5084
862000, 60, 5168
864000, 70, 5128
866000, 68, 5150
868000, 65, 5024
870000, 64, 5116
872000, 64, 5057
874000, 76, 5161
876000, 76, 5050
878000, 79, 5100
880000, 79, 5103
882000, 75, 5045
884000, 71, 5171
886000, 76, 5161
888000, 79, 5001
890000, 71, 5056
892000, 64, 5173
894000, 76, 5160
896000, 69, 5030
898000, 76, 5054
900000, 76, 5021
902000, 64, 5041
904000, 77, 5026
906000, 63, 5088
908000, 71, 5025
910000, 78, 5051
912000, 76, 5185
914000, 77, 5060
916000, 75, 5045
918000, 62, 5032
920000, 61, 5039
922000, 76, 5124
924000, 75, 5144
926000, 73, 5119
928000, 76, 5074
930000, 70, 5169
932000, 71, 5167
934000, 66, 5196
936000, 65, 5103
938000, 68, 5004
940000, 66, 5065
942000, 63, 5187
944000, 67, 5157
946000, 65, 5051
948000, 64, 5107
950000, 62, 5056
952000, 66, 5194
954000, 67, 5177
956000, 74, 5137
958000, 72, 5034
960000, 73, 5165
962000, 73, 5184
964000, 78, 5098
966000, 75, 5196
968000, 66, 5084
970000, 70, 5194
972000, 76, 5081
974000, 67, 5019
976000, 71, 5081
978000, 74, 5118
980000, 60, 5011
982000, 73, 5060
984000, 70, 5069
986000, 79, 5054
988000, 68, 5043
990000, 75, 5153
992000, 61, 5159
994000, 60, 5031
996000, 77, 5019
998000, 78, 5121
1000000, 78, 5129
1002000, 75, 5194
1004000, 70, 5151
1006000, 63, 5146
1008000, 64, 5077
1010000, 68, 5157
1012000, 69, 5019
1014000, 69, 5001
1016000, 74, 5112
1018000, 63, 5110
1020000, 79, 5067
1022000, 68, 5172
1024000, 79, 5130
1026000, 66, 5124
1028000, 72, 5057
1030000, 74, 5139
1032000, 74, 5189
1034000, 72, 5026
1036000, 70, 5006
1038000, 70, 5069
1040000, 75, 5062
1042000, 68, 5131
1044000, 74, 5020
1046000, 67, 5196
1048000, 69, 5098
1050000, 72, 5044
1052000, 66, 5102
1054000, 70, 5044
1056000, 74, 5144
1058000, 60, 5091
1060000, 73, 5115
1062000, 66, 5071
1064000, 72, 5163
1066000, 67, 5060
1068000, 79, 5152
1070000, 67, 5173
1072000, 65, 5171
1074000, 70, 5103
1076000, 78, 5094
1078000, 74, 5161
1080000, 70, 5085
1082000, 61, 5138
1084000, 79, 5160
1086000, 62, 5100
1088000, 68, 5103
1090000, 76, 5064
1092000, 63, 5100
1094000, 68, 5006
1096000, 73, 5056
1098000, 79, 5060
1100000, 67, 5131
1102000, 72, 5066
1104000, 63, 5168
1106000, 64, 5050
1108000, 76, 5017
1110000, 67, 5021
1112000, 61, 5171
1114000, 70, 5078
1116000, 69, 5160
1118000, 65, 5146
1120000, 61, 5175
1122000, 76, 5184
1124000, 68, 5191
1126000, 64, 5046
1128000, 76, 5071
1130000, 73, 5164
1132000, 72, 5146
1134000, 61, 5033
1136000, 62, 5192
1138000, 79, 5040
1140000, 63, 5121
1142000, 73, 5106
1144000, 61, 5182
1146000, 64, 5076
1148000, 65, 5085
1150000, 67, 5044
1152000, 69, 5086
1154000, 66, 5043
1156000, 75, 5086
1158000, 78, 5144
1160000, 62, 5079
1162000, 68, 5161
1164000, 65, 5182
1166000, 74, 5174
1168000, 61, 5146
1170000, 76, 5136
1172000, 72, 5177
1174000, 61, 5136
1176000, 64, 5135
1178000, 69, 5187
1180000, 61, 5043
1182000, 79, 5054
1184000, 79, 5088
1186000, 65, 5087
1188000, 66, 5087
1190000, 63, 5173
1192000, 73, 5048
1194000, 79, 5146
1196000, 61, 5003
1198000, 75, 5047
1200000, 74, 5126
1202000, 66, 5176
1204000, 70, 5129
1206000, 61, 5016
1208000, 69, 5126
1210000, 62, 5040
1212000, 66, 5170
1214000, 75, 5151
1216000, 75, 5039
1218000, 62, 5181
1220000, 77, 5012
1222000, 66, 5117
1224000, 61, 5154
1226000, 68, 5079
1228000, 66, 5012
1230000, 74, 5082
1232000, 71, 5064
1234000, 79, 5163
1236000, 63, 5198
1238000, 60, 5095
1240000, 64, 5052
1242000, 69, 5090
1244000, 68, 5129
1246000, 77, 5124
1248000, 62, 5135
1250000, 76, 5076
1252000, 70, 5081
1254000, 71, 5129
1256000, 62, 5031
1258000, 65, 5102
1260000, 79, 5040
1262000, 75, 5149
1264000, 63, 5147
1266000, 65, 5090
1268000, 79, 5159
1270000, 79, 5136
1272000, 68, 5006
1274000, 79, 5152
1276000, 62, 5115
1278000, 63, 5151
1280000, 70, 5104
1282000, 63, 5030
1284000, 61, 5070
1286000, 62, 5182
1288000, 67, 5025
1290000, 78, 5014
1292000, 76, 5183
1294000, 73, 5179
1296000, 71, 5155
1298000, 67, 5046
1300000, 66, 5060
1302000, 69, 5022
1304000, 63, 5154
1306000, 71, 5001
1308000, 63, 5111
1310000, 68, 5025
1312000, 68, 5170
1314000, 66, 5198
1316000, 78, 5196
1318000, 75, 5003
1320000, 72, 5102
1322000, 75, 5170
1324000, 79, 5099
1326000, 67, 5184
1328000, 62, 5190
1330000, 72, 5086
1332000, 73, 5133
1334000, 78, 5155
1336000, 61, 5192
1338000, 79, 5004
1340000, 77, 5116
1342000, 60, 5073
1344000, 79, 5166
1346000, 74, 5111
1348000, 63, 5042
1350000, 69, 5095
1352000, 76, 5019
1354000, 73, 5125
1356000, 77, 5031
1358000, 75, 5056
1360000, 69, 5064
1362000, 71, 5091
1364000, 77, 5195
1366000, 66, 5113
1368000, 65, 5128
1370000, 71, 5143
1372000, 66, 5091
1374000, 60, 5153
1376000, 61, 5096
1378000, 77, 5101
1380000, 60, 5047
1382000, 64, 5128
1384000, 64, 5060
1386000, 69, 5192
1388000, 64, 5102
1390000, 61, 5114
1392000, 77, 5146
1394000, 72, 5171
1396000, 75, 5158
1398000, 73, 5150
1400000, 68, 5053
1402000, 68, 5083
1404000, 73, 5070
1406000, 68, 5158
1408000, 71, 5183
1410000, 63, 5158
1412000, 61, 5065
1414000, 78, 5099
1416000, 71, 5071
1418000, 63, 5194
1420000, 71, 5144
1422000, 76, 5011
1424000, 77, 5090
1426000, 61, 5015
1428000, 79, 5019
1430000, 72, 5016
1432000, 70, 5017
1434000, 79, 5066
1436000, 65, 5087
1438000, 62, 5089
1440000, 78, 5099
1442000, 61, 5017
1444000, 61, 5189
1446000, 77, 5078
1448000, 67, 5093
1450000, 75, 5045
1452000, 68, 5088
1454000, 74, 5099
1456000, 61, 5125
1458000, 64, 5167
1460000, 72, 5004
1462000, 63, 5103
1464000, 64, 5093
1466000, 63, 5180
1468000, 60, 5177
1470000, 74, 5035
1472000, 72, 5027
1474000, 69, 5146
1476000, 66, 5180
1478000, 78, 5034
1480000, 73, 5120
1482000, 64, 5048
1484000, 78, 5182
1486000, 66, 5192
1488000, 70, 5138
1490000, 61, 5060
