82530,5071,74
84530,5002,62
86512,5197,79
88550,5160,74
90648,5107,71
94547,5051,61
96525,5030,66
98525,5013,71
100522,5083,76
104505,5148,73
106686,5147,78
108505,5162,78
112553,5189,69
114538,5186,76
116643,5169,78
118509,5090,66
120503,5068,79
124515,5165,67
126667,5107,66
128518,5113,79
130509,5131,63
132615,5172,79
134531,5051,79
136527,5199,75
138505,5194,70
140663,5182,74
142525,5041,69
144566,5198,69
146647,5105,63
148646,5045,74
150506,5025,69
152631,5131,77
154544,5004,70
156618,5023,75
160612,5000,72
162530,5083,62
164721,5166,77
166576,5048,75
168580,5113,67
170509,5037,71
172539,5184,72
174522,5050,61
176595,5164,71
178528,5114,67
180512,5055,64
182636,5069,71
184616,5067,69
186502,5059,70
188544,5129,79
190509,5139,78
192599,5126,70
194505,5007,79
196545,5025,69
198505,5050,78
200625,5095,61
202509,5144,74
204556,5144,65
208515,5145,62
210519,5015,70
212533,5034,74
216618,5017,61
218502,5146,60
220506,5014,65
222502,5156,65
224502,5128,73
226502,5010,69
228522,5133,66
230513,5178,64
232528,5086,62
234544,5150,63
236505,5055,72
238502,5099,78
240657,5147,64
242522,5006,68
244509,5088,68
246650,5034,66
248522,5155,69
250519,5110,75
252550,5144,64
254580,5000,79
256530,5121,70
258512,5001,73
260503,5110,78
264551,5030,76
266608,5139,75
268689,5130,76
270519,5025,75
272518,5154,68
274502,5058,60
276505,5099,62
278552,5181,76
280535,5118,67
282710,5018,79
284541,5046,75
286580,5079,71
288505,5092,65
292533,5184,62
296528,5024,61
298547,5161,66
300522,5167,71
302583,5036,61
304606,5072,77
306564,5135,77
308659,5101,62
310512,5152,69
312564,5185,71
314622,5134,75
316628,5177,64
318509,5194,73
320704,5132,64
322542,5036,75
324502,5074,70
326502,5126,70
328509,5076,67
330560,5044,65
332530,5003,73
334611,5038,71
336518,5057,77
338542,5030,67
340519,5106,76
342654,5149,68
344667,5096,79
348536,5125,69
352583,5101,77
354576,5124,68
356542,5052,66
360668,5027,70
364576,5002,66
366533,5025,64
368663,5188,63
370503,5107,66
372539,5118,62
374502,5196,73
376765,5102,70
378553,5070,69
380641,5080,69
382629,5083,66
384644,5044,64
386628,5186,70
388603,5176,73
390553,5167,70
392528,5164,73
394505,5085,68
396505,5082,75
398638,5090,60
400503,5052,66
402530,5072,67
404621,5158,64
406544,5071,71
408551,5105,79
410622,5103,64
412518,5071,64
414654,5002,73
416644,5127,79
418565,5079,63
420575,5095,74
422533,5093,71
424530,5180,77
426634,5092,75
428502,5123,72
430506,5044,71
432502,5049,64
434618,5067,60
436579,5125,71
438625,5108,73
440516,5108,74
442556,5168,64
444638,5059,73
446533,5031,79
448650,5124,67
450503,5042,63
452641,5010,64
454505,5051,62
460512,5053,77
462555,5175,69
464536,5059,72
466502,5085,79
470503,5163,79
474606,5005,60
478621,5025,65
480512,5036,66
482515,5155,75
484628,5133,73
486627,5159,67
488606,5073,72
490509,5016,74
492545,5152,63
494505,5132,65
496603,5160,71
498502,5196,66
500577,5074,72
502564,5189,64
504631,5076,71
506502,5030,65
508505,5168,62
510506,5199,69
512522,5012,64
514572,5093,61
516525,5084,68
518638,5177,70
520512,5138,61
522667,5096,69
524527,5149,70
526530,5020,75
528515,5075,62
530695,5106,77
532518,5173,68
534583,5058,68
538525,5103,77
540503,5057,62
542625,5148,64
544509,5168,71
546601,5087,68
548522,5086,74
550519,5060,62
552618,5136,64
554505,5198,70
556525,5067,77
558723,5163,60
560606,5036,63
562515,5088,64
564580,5094,65
566605,5082,64
568525,5183,71
570522,5118,66
572572,5104,72
574567,5136,79
576533,5077,65
578533,5005,71
580503,5151,64
584590,5109,72
586536,5106,72
588589,5098,61
590541,5042,63
592542,5085,75
594505,5172,68
596551,5052,68
598586,5044,66
600535,5119,79
602522,5048,66
604505,5167,60
606518,5061,61
608622,5083,67
610528,5147,69
612509,5165,64
614509,5097,74
616502,5089,74
618505,5180,61
620670,5111,74
624569,5094,66
626509,5175,79
628638,5151,61
630506,5065,62
632615,5155,60
634689,5086,60
636512,5124,62
638547,5131,71
640603,5137,78
644530,5101,66
646530,5095,70
648539,5145,62
650641,5166,74
652502,5113,68
654527,5064,61
656631,5183,67
658530,5157,74
660624,5076,79
662505,5015,69
664509,5190,66
666682,5080,62
668585,5158,73
670613,5116,74
672502,5015,76
674530,5124,67
676653,5193,77
678666,5106,60
680670,5046,77
682585,5123,63
684573,5106,61
686505,5098,77
688542,5032,60
690519,5125,66
692540,5151,66
694522,5198,72
696677,5088,66
698502,5191,69
700509,5023,73
702590,5050,71
704512,5102,60
706505,5047,74
708502,5090,64
710527,5144,75
712530,5023,76
714570,5189,77
716505,5089,77
718634,5121,77
720622,5048,71
722502,5010,77
