82966,5071,74
85050,5002,62
89391,5160,74
91204,5107,71
93508,5172,74
98735,5013,71
102821,5180,75
104877,5148,73
107035,5147,78
108792,5162,78
111045,5093,72
112650,5189,69
114974,5186,76
117799,5169,78
119516,5090,66
121054,5068,79
122996,5100,70
125076,5165,67
127471,5107,66
128923,5113,79
131374,5131,63
132979,5172,79
135207,5051,79
137254,5199,75
138881,5194,70
142773,5041,69
144945,5198,69
147360,5105,63
149283,5045,74
151018,5025,69
152925,5131,77
155474,5004,70
159368,5008,64
161344,5000,72
162958,5083,62
165255,5166,77
167042,5048,75
168838,5113,67
171159,5037,71
173562,5184,72
176968,5164,71
179324,5114,67
181417,5055,64
185227,5067,69
188522,5129,79
190712,5139,78
197482,5025,69
198831,5050,78
201104,5095,61
202983,5144,74
204857,5144,65
207012,5102,60
208705,5145,62
210963,5015,70
212791,5034,74
214967,5160,79
217104,5017,61
218772,5146,60
221118,5014,65
222661,5156,65
224944,5128,73
226845,5010,69
231195,5178,64
233198,5086,62
234983,5150,63
237184,5055,72
241031,5147,64
244769,5088,68
247087,5034,66
248666,5155,69
251084,5110,75
253205,5144,64
254769,5000,79
256744,5121,70
258926,5001,73
263062,5002,78
267214,5139,75
268850,5130,76
271172,5025,75
272897,5154,68
274931,5058,60
276874,5099,62
279088,5181,76
280967,5118,67
283064,5018,79
285364,5046,75
286870,5079,71
288940,5092,65
290998,5160,69
294734,5012,70
296920,5024,61
299475,5161,66
301147,5167,71
302894,5036,61
304755,5072,77
307082,5135,77
308741,5101,62
311169,5152,69
312968,5185,71
314762,5134,75
316965,5177,64
319032,5194,73
320724,5132,64
323151,5036,75
324852,5074,70
327031,5126,70
329097,5076,67
330859,5044,65
333155,5003,73
335006,5038,71
337229,5057,77
339162,5030,67
341236,5106,76
345117,5096,79
346981,5093,77
351075,5074,62
352940,5101,77
355169,5124,68
357214,5052,66
359205,5079,79
361323,5027,70
362867,5175,70
364912,5002,66
367148,5025,64
369001,5188,63
370997,5107,66
372764,5118,62
374986,5196,73
377086,5102,70
378900,5070,69
382835,5083,66
387161,5186,70
389090,5176,73
390866,5167,70
392938,5164,73
395033,5085,68
397282,5082,75
401229,5052,66
402986,5072,67
405047,5158,64
407102,5071,71
409061,5105,79
410736,5103,64
412865,5071,64
414916,5002,73
416892,5127,79
419048,5079,63
421439,5095,74
423133,5093,71
425054,5180,77
426695,5092,75
429196,5123,72
430965,5044,71
433015,5049,64
435175,5067,60
436964,5125,71
439294,5108,73
440788,5108,74
443096,5168,64
444684,5059,73
446934,5031,79
451205,5042,63
453006,5010,64
455042,5051,62
456999,5186,64
459072,5106,60
460904,5053,77
463523,5175,69
465031,5059,72
467123,5085,79
469167,5119,65
471008,5163,79
472919,5162,67
474799,5005,60
477214,5118,70
478823,5025,65
480932,5036,66
483206,5155,75
484965,5133,73
487049,5159,67
489074,5073,72
491000,5016,74
492848,5152,63
494850,5132,65
496759,5160,71
498666,5196,66
500964,5074,72
503140,5189,64
504876,5076,71
506639,5030,65
508776,5168,62
510909,5199,69
512920,5012,64
515224,5093,61
517242,5084,68
518910,5177,70
521154,5138,61
522939,5096,69
525218,5149,70
526892,5020,75
529197,5075,62
533187,5173,68
534622,5058,68
537118,5176,76
539086,5103,77
540694,5057,62
543012,5148,64
544902,5168,71
547128,5087,68
548759,5086,74
550994,5060,62
552880,5136,64
555100,5198,70
557162,5067,77
558895,5163,60
560842,5036,63
562730,5088,64
564990,5094,65
567030,5082,64
569117,5183,71
571015,5118,66
