85537,3762
95615,3716
100503,3866
105589,3871
110551,3727
115618,3845
120551,3765
125613,3774
130525,3798
135582,3700
140525,3756
145603,3881
150557,3830
155608,3883
160515,3787
165598,3813
170682,3801
175521,3877
180519,3770
185559,3798
190534,3779
195604,3828
200631,3835
205597,3776
210519,3739
215578,3849
220616,3861
225505,3788
230609,3723
235525,3837
240515,3764
245589,3740
250573,3818
255586,3862
260666,3832
265678,3807
270522,3897
275603,3865
280625,3806
285591,3863
290531,3857
295569,3790
300506,3863
305539,3714
310628,3784
315540,3781
320589,3876
325505,3803
330515,3708
335638,3785
340555,3762
345550,3755
350529,3853
355515,3757
360595,3714
365525,3820
370548,3733
375537,3819
380551,3727
385604,3843
390506,3792
395595,3765
400566,3762
405502,3756
410522,3723
415508,3841
420519,3863
425505,3704
430714,3845
435609,3722
440647,3855
445521,3831
450512,3786
455502,3748
460503,3766
465598,3707
470522,3771
475609,3768
480609,3783
485627,3883
490528,3826
495505,3895
500602,3792
505562,3821
510705,3723
515615,3734
520618,3826
525575,3795
530522,3856
535650,3743
540572,3803
545502,3725
550531,3774
555512,3713
560519,3749
565508,3711
570631,3800
575602,3710
580563,3743
585596,3732
590570,3703
595608,3762
600641,3701
605528,3702
610512,3795
615505,3829
620628,3738
625673,3870
630544,3787
635505,3702
640535,3827
645591,3798
650632,3790
655615,3774
660528,3820
665626,3749
670634,3720
675609,3860
680538,3750
685578,3784
690512,3882
695590,3771
700648,3709
705567,3850
710695,3725
720608,3833
725546,3727
730535,3819
735627,3750
740557,3764
745558,3821
750580,3871
755579,3878
760519,3893
765602,3859
770663,3761
775502,3728
785563,3741
795518,3881
800557,3814
805598,3872
810566,3739
815553,3741
820522,3756
825664,3822
830564,3852
835515,3721
840566,3741
845573,3765
850525,3722
855637,3793
860612,3816
865508,3763
870506,3850
875623,3809
880592,3712
885592,3896
890522,3882
895582,3898
905502,3745
910588,3725
915609,3711
920516,3711
925508,3802
930515,3831
935505,3791
940509,3842
945562,3823
950532,3822
955617,3894
960531,3862
965591,3838
970515,3718
975607,3807
980545,3801
985502,3773
990635,3770
995601,3793
1000503,3743
1005602,3786
1015601,3720
1020611,3881
1025505,3815
1030522,3894
1035636,3792
1040621,3819
1045598,3703
1050506,3894
1055612,3855
1060522,3834
1065575,3794
1070567,3885
1075601,3746
1080630,3856
1085535,3740
1090506,3722
1095502,3831
1100503,3751
