100834,1999
111239,1919
120884,1945
131059,1966
140915,1959
150934,2056
160948,2073
170794,1984
180663,1946
191047,1949
210943,1900
220972,1994
230685,2059
241077,2028
250886,2056
260928,1902
270592,1926
290752,2063
301481,2019
310978,1970
330825,2080
340969,1997
350875,2087
360752,1918
371030,1903
390839,2071
400720,2084
411111,2023
420679,1947
430928,1985
440891,1977
450924,1980
460673,1933
470747,1976
480764,2004
490892,2033
511245,1905
520821,1991
530957,2011
541020,2060
550669,2082
561003,1998
570832,1910
580687,2005
600928,1913
611096,1942
620906,2000
630866,2058
640846,2031
650909,2025
670830,2033
680854,2028
691070,2030
700935,1988
710944,1902
720854,1915
730725,1932
741088,1940
751211,1909
760874,1908
781020,2057
791084,2038
801027,2060
810856,2047
820935,2073
830922,2078
840863,1997
850853,2084
860948,1959
870926,1913
880807,1953
890888,2063
900922,1996
910745,2003
920868,2040
931055,2080
940758,1973
950610,1958
970923,1940
980728,2061
991041,1995
1000804,2073
1010952,1979
1021013,1963
1030875,1972
1040811,2023
1050858,1948
1060982,2034
1080734,1990
1090741,2015
1100826,1953
1110712,2097
1120830,1926
1130701,1909
1140973,2054
1150896,2069
1160864,2095
1170667,1977
1180812,2087
1190946,1900
