82503,5071,74
84587,5002,62
86555,5197,79
98555,5013,71
102612,5180,75
104503,5148,73
110504,5093,72
116555,5169,78
118609,5090,66
120549,5068,79
122635,5100,70
124724,5165,67
126522,5107,66
128526,5113,79
130703,5131,63
132519,5172,79
134596,5051,79
136545,5199,75
138522,5194,70
140603,5182,74
144577,5198,69
146522,5105,63
148503,5045,74
150626,5025,69
152667,5131,77
154539,5004,70
162535,5083,62
166568,5048,75
170546,5037,71
172584,5184,72
174510,5050,61
176632,5164,71
178548,5114,67
180571,5055,64
182564,5069,71
184580,5067,69
186571,5059,70
188635,5129,79
190581,5139,78
192542,5126,70
194513,5007,79
196519,5025,69
198558,5050,78
206513,5102,60
208612,5145,62
210510,5015,70
212510,5034,74
214503,5160,79
216510,5017,61
220504,5014,65
222561,5156,65
224503,5128,73
226503,5010,69
228619,5133,66
230645,5178,64
232635,5086,62
234619,5150,63
240552,5147,64
242503,5006,68
244567,5088,68
246596,5034,66
252857,5144,64
254510,5000,79
258510,5001,73
260559,5110,78
264510,5030,76
266529,5139,75
270504,5025,75
274513,5058,60
280680,5118,67
282503,5018,79
288667,5092,65
290504,5160,69
292564,5184,62
294584,5012,70
296529,5024,61
298651,5161,66
300510,5167,71
302609,5036,61
304660,5072,77
308612,5101,62
310680,5152,69
312503,5185,71
314564,5134,75
316670,5177,64
318590,5194,73
324503,5074,70
326561,5126,70
328503,5076,67
330568,5044,65
332603,5003,73
334503,5038,71
338539,5030,67
340504,5106,76
342580,5149,68
344635,5096,79
346625,5093,77
348568,5125,69
350677,5074,62
352641,5101,77
354516,5124,68
356503,5052,66
358568,5079,79
360552,5027,70
362596,5175,70
364552,5002,66
366542,5025,64
368535,5188,63
370658,5107,66
372503,5118,62
374539,5196,73
376644,5102,70
380526,5080,69
384564,5044,64
388503,5176,73
390536,5167,70
392510,5164,73
396619,5082,75
398728,5090,60
404603,5158,64
406580,5071,71
408510,5105,79
410514,5103,64
412699,5071,64
414510,5002,73
416555,5127,79
418616,5079,63
420507,5095,74
424503,5180,77
426510,5092,75
428510,5123,72
432622,5049,64
438503,5108,73
448686,5124,67
450510,5042,63
456567,5186,64
458619,5106,60
460648,5053,77
462503,5175,69
464603,5059,72
466545,5085,79
468516,5119,65
470533,5163,79
472564,5162,67
474596,5005,60
476584,5118,70
480658,5036,66
482548,5155,75
488567,5073,72
490622,5016,74
492503,5152,63
494622,5132,65
496532,5160,71
498503,5196,66
500549,5074,72
502510,5189,64
506635,5030,65
508510,5168,62
510610,5199,69
512609,5012,64
514612,5093,61
518577,5177,70
520510,5138,61
522657,5096,69
524555,5149,70
526584,5020,75
528580,5075,62
530539,5106,77
532510,5173,68
534635,5058,68
536612,5176,76
538548,5103,77
540594,5057,62
542625,5148,64
544503,5168,71
548715,5086,74
550623,5060,62
552503,5136,64
556548,5067,77
558587,5163,60
564548,5094,65
566519,5082,64
570645,5118,66
572542,5104,72
574548,5136,79
578590,5005,71
580674,5151,64
582600,5028,69
584564,5109,72
586548,5106,72
588625,5098,61
592551,5085,75
596641,5052,68
598648,5044,66
600510,5119,79
602536,5048,66
604692,5167,60
606558,5061,61
608590,5083,67
620504,5111,74
624503,5094,66
628558,5151,61
630661,5065,62
632603,5155,60
634510,5086,60
636503,5124,62
642619,5149,67
644676,5101,66
646548,5095,70
650510,5166,74
652529,5113,68
