90507,2016
100670,1999
110549,1919
120504,1945
130670,1966
140912,1959
150546,2056
170523,1984
190555,1949
210561,1900
220523,1994
230632,2059
240504,2028
250571,2056
260539,1902
270504,1926
290587,2063
300610,2019
320603,1901
330504,2080
340504,1997
350510,2087
360654,1918
370622,1903
380510,2096
390654,2071
400568,2084
410619,2023
420635,1947
440629,1977
450523,1980
460578,1933
480539,2004
490638,2033
510510,1905
520542,1991
530668,2011
540565,2060
550507,2082
570545,1910
580606,2005
590591,1985
600504,1913
610504,1942
620578,2000
630561,2058
640603,2031
650610,2025
660581,2088
670504,2033
680565,2028
690523,2030
700686,1988
720626,1915
730600,1932
740558,1940
760510,1908
770504,2029
780523,2057
800504,2060
810661,2047
820616,2073
830526,2078
840517,1997
850661,2084
860517,1959
870654,1913
880600,1953
900555,1996
910696,2003
920504,2040
930504,2080
950504,1958
960703,1986
970510,1940
980719,2061
1000536,2073
1010581,1979
1020510,1963
1030658,1972
1040709,2023
1050565,1948
1060600,2034
1070510,2006
1080555,1990
1090504,2015
1100504,1953
1110510,2097
1120635,1926
1130639,1909
1140645,2054
1160568,2095
1170667,1977
1180632,2087
