82718,5071,74
84571,5002,62
86522,5197,79
90597,5107,71
92506,5172,74
94510,5051,61
96522,5030,66
98548,5013,71
100676,5083,76
106612,5147,78
110607,5093,72
112503,5189,69
114558,5186,76
124593,5165,67
126600,5107,66
128638,5113,79
130565,5131,63
132542,5172,79
134692,5051,79
136686,5199,75
138503,5194,70
142584,5041,69
144571,5198,69
146683,5105,63
152689,5131,77
156529,5023,75
158705,5008,64
160632,5000,72
162503,5083,62
164503,5166,77
166667,5048,75
168529,5113,67
170523,5037,71
172584,5184,72
174510,5050,61
178548,5114,67
182510,5069,71
186715,5059,70
190555,5139,78
192600,5126,70
194616,5007,79
196548,5025,69
200510,5095,61
202542,5144,74
204510,5144,65
206513,5102,60
210568,5015,70
212510,5034,74
214503,5160,79
222593,5156,65
224510,5128,73
228619,5133,66
238632,5099,78
242616,5006,68
244510,5088,68
246510,5034,66
250510,5110,75
254548,5000,79
262654,5002,78
266503,5139,75
270731,5025,75
272555,5154,68
274506,5058,60
276606,5099,62
284510,5046,75
286638,5079,71
292503,5184,62
296677,5024,61
298503,5161,66
300648,5167,71
302503,5036,61
304628,5072,77
306510,5135,77
308548,5101,62
312548,5185,71
318548,5194,73
322503,5036,75
326600,5126,70
328503,5076,67
330667,5044,65
332522,5003,73
336619,5057,77
338526,5030,67
340555,5106,76
342580,5149,68
344619,5096,79
348718,5125,69
352622,5101,77
354503,5124,68
360552,5027,70
366510,5025,64
368702,5188,63
370510,5107,66
374574,5196,73
376503,5102,70
378510,5070,69
380575,5080,69
384510,5044,64
386619,5186,70
390568,5167,70
392657,5164,73
396510,5082,75
398745,5090,60
400507,5052,66
402503,5072,67
404625,5158,64
406510,5071,71
410591,5103,64
412529,5071,64
414503,5002,73
416510,5127,79
420635,5095,74
424510,5180,77
430552,5044,71
440504,5108,74
444510,5059,73
446689,5031,79
448644,5124,67
450510,5042,63
452532,5010,64
456654,5186,64
458625,5106,60
460555,5053,77
462510,5175,69
464510,5059,72
466519,5085,79
468625,5119,65
470597,5163,79
474580,5005,60
478510,5025,65
480523,5036,66
482596,5155,75
484651,5133,73
486510,5159,67
488510,5073,72
492503,5152,63
494587,5132,65
496510,5160,71
500549,5074,72
506606,5030,65
508587,5168,62
510510,5199,69
512503,5012,64
514625,5093,61
518529,5177,70
520504,5138,61
526539,5020,75
530539,5106,77
532548,5173,68
534529,5058,68
536519,5176,76
540632,5057,62
542510,5148,64
544529,5168,71
548503,5086,74
550523,5060,62
552600,5136,64
554529,5198,70
556510,5067,77
558641,5163,60
560510,5036,63
562503,5088,64
568510,5183,71
570571,5118,66
572529,5104,72
574564,5136,79
576587,5077,65
578660,5005,71
580510,5151,64
584580,5109,72
586628,5106,72
588503,5098,61
592616,5085,75
594516,5172,68
600504,5119,79
602523,5048,66
606542,5061,61
614673,5097,74
616635,5089,74
620690,5111,74
622522,5193,72
626545,5175,79
628510,5151,61
630504,5065,62
632510,5155,60
634708,5086,60
640626,5137,78
642510,5149,67
646503,5095,70
652510,5113,68
654654,5064,61
656616,5183,67
658535,5157,74
662542,5015,69
666503,5080,62
670510,5116,74
672539,5015,76
674503,5124,67
678625,5106,60
682503,5123,63
684503,5106,61
686510,5098,77
688529,5032,60
690510,5125,66
692603,5151,66
698503,5191,69
702580,5050,71
704545,5102,60
706731,5047,74
708571,5090,64
710517,5144,75
714503,5189,77
716503,5089,77
718574,5121,77
720558,5048,71
722619,5010,77
724580,5076,65
726510,5134,60
728616,5164,72
738503,5118,79
746555,5036,75
748503,5104,62
750504,5004,66
752689,5130,60
754548,5104,68
756510,5197,64
758622,5122,63
760504,5070,64
762612,5133,77
764712,5133,62
766632,5033,76
772542,5141,62
774510,5013,70
778548,5023,77
780683,5037,71
782635,5062,65
784628,5115,71
786529,5122,71
788609,5062,63
792555,5150,63
794503,5046,75
796532,5022,66
798510,5161,76
806510,5083,67
808503,5086,75
810655,5196,66
814564,5136,64
820504,5183,77
826632,5158,70
828503,5062,78
830600,5113,72
832510,5031,66
834635,5163,70
838712,5193,76
840526,5154,73
842503,5180,69
848590,5158,70
850523,5060,63
856548,5199,72
862503,5050,65
864683,5099,72
866503,5107,65
868558,5199,76
872715,5083,78
874535,5052,61
876622,5056,62
880523,5084,76
882593,5170,71
890510,5008,78
892523,5160,63
894686,5083,64
896510,5109,65
900536,5077,74
904584,5131,74
906548,5154,70
908503,5050,67
910606,5068,60
912696,5034,71
914510,5145,74
916510,5052,67
918619,5103,79
920517,5138,78
922555,5153,69
924503,5047,69
926580,5081,67
928564,5169,64
930655,5186,73
932593,5075,75
938673,5097,70
948503,5016,61
952619,5165,62
954510,5023,77
956619,5011,76
958548,5189,65
960510,5024,73
962503,5189,60
964503,5146,73
968503,5123,67
970699,5085,62
974644,5073,79
976510,5190,61
978510,5165,71
980636,5063,72
984555,5127,66
986551,5162,63
988667,5184,79
990578,5023,63
992510,5032,72
994609,5141,75
998523,5138,77
1002510,5179,63
1004503,5130,69
1006548,5021,71
1008503,5015,78
1010504,5155,60
1014616,5000,60
1018568,5185,74
1020510,5054,79
1022657,5115,63
1024510,5125,63
1026510,5037,66
1028628,5092,74
1030680,5154,61
1032503,5018,75
1034577,5052,69
1036593,5008,71
1038503,5047,68
1040555,5062,78
1042590,5164,70
1044503,5047,60
1046584,5064,77
1048529,5086,78
1050510,5179,60
1054551,5115,70
1056503,5149,69
1060690,5164,73
1062503,5038,77
1064510,5183,60
1066670,5159,78
1070504,5072,69
1072567,5161,60
1078510,5167,76
1080629,5035,76
1082673,5152,72
1084644,5044,66
1086551,5008,72
1088526,5133,64
1090552,5161,62
1092548,5077,68
1096587,5169,72
1098510,5149,69
1100539,5145,61
1102503,5181,72
1104593,5075,60
1106657,5030,63
1110638,5001,75
1114542,5089,72
1116616,5151,70
1118551,5035,70
1120581,5130,71
1122510,5165,68
1130597,5037,77
1132503,5080,74
1134567,5168,64
1136625,5025,70
1138503,5167,78
1140555,5032,77
1144548,5029,60
1146718,5082,72
1148548,5029,63
1152612,5057,64
1154503,5197,76
1158737,5111,68
1160584,5108,71
1162529,5034,69
1166503,5163,67
1170504,5163,73
1174510,5009,76
1176564,5007,73
1180529,5194,72
1182510,5014,78
1184503,5090,65
1186526,5042,66
1188551,5177,76
1190597,5000,77
1198567,5040,62
