82600,5071,74
84519,5002,62
86625,5197,79
90606,5107,71
92526,5172,74
94503,5051,61
96510,5030,66
98523,5013,71
100610,5083,76
102574,5180,75
106558,5147,78
108539,5162,78
110565,5093,72
112551,5189,69
114503,5186,76
116632,5169,78
118632,5090,66
120545,5068,79
126510,5107,66
128696,5113,79
130626,5131,63
134510,5051,79
136596,5199,75
142641,5041,69
146516,5105,63
148603,5045,74
152503,5131,77
154548,5004,70
156529,5023,75
158600,5008,64
160683,5000,72
162695,5083,62
166503,5048,75
168503,5113,67
174635,5050,61
178632,5114,67
182503,5069,71
184628,5067,69
186545,5059,70
188510,5129,79
190504,5139,78
194651,5007,79
196503,5025,69
198676,5050,78
200555,5095,61
204503,5144,65
206664,5102,60
208519,5145,62
210635,5015,70
212503,5034,74
214510,5160,79
220747,5014,65
226596,5010,69
228609,5133,66
230510,5178,64
232657,5086,62
234600,5150,63
238529,5099,78
240504,5147,64
242616,5006,68
244503,5088,68
250632,5110,75
252548,5144,64
254510,5000,79
256503,5121,70
258606,5001,73
260510,5110,78
262641,5002,78
264680,5030,76
266510,5139,75
268596,5130,76
270504,5025,75
272657,5154,68
274628,5058,60
278539,5181,76
280510,5118,67
282522,5018,79
284619,5046,75
286568,5079,71
288548,5092,65
290517,5160,69
292596,5184,62
294600,5012,70
296564,5024,61
300632,5167,71
302506,5036,61
306568,5135,77
310520,5152,69
312721,5185,71
316603,5177,64
318510,5194,73
320645,5132,64
322561,5036,75
324558,5074,70
326612,5126,70
328632,5076,67
334580,5038,71
336632,5057,77
338510,5030,67
340510,5106,76
344625,5096,79
348558,5125,69
350684,5074,62
352510,5101,77
356510,5052,66
358632,5079,79
360623,5027,70
362673,5175,70
364616,5002,66
366635,5025,64
368651,5188,63
374548,5196,73
376529,5102,70
378545,5070,69
380517,5080,69
382510,5083,66
384510,5044,64
390539,5167,70
392632,5164,73
394564,5085,68
396641,5082,75
398510,5090,60
400587,5052,66
402503,5072,67
404609,5158,64
406644,5071,71
408510,5105,79
414657,5002,73
416506,5127,79
418632,5079,63
420510,5095,74
422503,5093,71
424616,5180,77
426551,5092,75
428590,5123,72
430552,5044,71
432564,5049,64
438574,5108,73
444529,5059,73
446667,5031,79
448510,5124,67
450606,5042,63
456657,5186,64
458510,5106,60
460642,5053,77
462635,5175,69
464619,5059,72
466555,5085,79
470692,5163,79
472568,5162,67
474571,5005,60
476584,5118,70
478503,5025,65
480517,5036,66
482571,5155,75
484609,5133,73
486503,5159,67
488619,5073,72
490687,5016,74
492532,5152,63
494664,5132,65
496510,5160,71
498516,5196,66
500542,5074,72
502516,5189,64
504561,5076,71
508510,5168,62
510510,5199,69
512580,5012,64
514513,5093,61
516603,5084,68
520562,5138,61
522612,5096,69
524612,5149,70
528654,5075,62
530613,5106,77
532638,5173,68
534584,5058,68
536750,5176,76
