PH, moisture
82000, 69, 5086
84000, 60, 5136
86000, 67, 5163
88000, 73, 5017
90000, 77, 5149
92000, 77, 5161
94000, 61, 5065
96000, 66, 5086
98000, 73, 5152
100000, 68, 5093
102000, 65, 5026
104000, 67, 5184
106000, 66, 5191
108000, 79, 5140
110000, 75, 5152
112000, 63, 5094
114000, 72, 5156
116000, 60, 5066
118000, 70, 5135
120000, 68, 5183
122000, 72, 5119
124000, 68, 5078
126000, 74, 5039
128000, 69, 5143
130000, 69, 5119
132000, 69, 5194
134000, 69, 5023
136000, 76, 5016
138000, 72, 5195
140000, 72, 5114
142000, 71, 5012
144000, 66, 5140
146000, 60, 5185
148000, 62, 5199
150000, 78, 5103
152000, 70, 5114
154000, 74, 5026
156000, 66, 5071
158000, 61, 5158
160000, 63, 5034
162000, 70, 5067
164000, 67, 5173
166000, 72, 5124
168000, 61, 5071
170000, 66, 5004
172000, 78, 5185
174000, 60, 5022
176000, 65, 5160
178000, 71, 5098
180000, 74, 5021
182000, 62, 5084
184000, 64, 5051
186000, 60, 5110
188000, 60, 5082
190000, 61, 5190
192000, 79, 5016
194000, 77, 5125
196000, 73, 5136
198000, 70, 5100
200000, 65, 5183
202000, 64, 5168
204000, 60, 5074
206000, 75, 5143
208000, 73, 5168
210000, 66, 5034
212000, 65, 5167
214000, 70, 5048
216000, 64, 5179
218000, 60, 5143
220000, 68, 5042
222000, 72, 5111
224000, 75, 5063
226000, 67, 5155
228000, 70, 5167
230000, 74, 5114
232000, 73, 5059
234000, 61, 5102
236000, 68, 5163
238000, 77, 5144
240000, 62, 5182
242000, 65, 5082
244000, 74, 5091
246000, 78, 5160
248000, 70, 5097
250000, 64, 5006
252000, 66, 5059
254000, 64, 5053
256000, 73, 5036
258000, 65, 5051
260000, 69, 5155
262000, 73, 5124
264000, 76, 5033
266000, 61, 5137
268000, 60, 5190
270000, 67, 5058
272000, 67, 5077
274000, 69, 5032
276000, 72, 5157
278000, 74, 5175
280000, 79, 5046
282000, 78, 5178
284000, 68, 5059
286000, 63, 5078
288000, 79, 5149
290000, 77, 5004
292000, 75, 5054
294000, 79, 5049
296000, 79, 5170
298000, 78, 5076
300000, 78, 5090
302000, 75, 5145
304000, 62, 5087
306000, 62, 5135
308000, 78, 5021
310000, 67, 5190
312000, 69, 5099
314000, 66, 5151
316000, 65, 5014
318000, 72, 5024
320000, 79, 5069
322000, 61, 5030
324000, 78, 5065
326000, 74, 5052
328000, 64, 5112
330000, 71, 5140
332000, 63, 5127
334000, 68, 5157
336000, 73, 5093
338000, 71, 5112
340000, 64, 5000
342000, 63, 5050
344000, 77, 5166
346000, 79, 5139
348000, 60, 5032
350000, 75, 5062
352000, 66, 5150
354000, 66, 5061
356000, 65, 5052
358000, 64, 5059
360000, 77, 5089
362000, 75, 5085
364000, 74, 5026
366000, 64, 5025
368000, 65, 5128
370000, 65, 5012
372000, 66, 5139
374000, 71, 5186
376000, 74, 5071
378000, 74, 5044
380000, 63, 5115
382000, 66, 5081
384000, 74, 5062
386000, 72, 5181
388000, 78, 5056
390000, 64, 5003
392000, 79, 5055
394000, 65, 5095
396000, 75, 5167
398000, 73, 5098
400000, 64, 5154
402000, 69, 5007
404000, 73, 5027
406000, 77, 5122
408000, 78, 5192
410000, 76, 5161
412000, 60, 5012
414000, 78, 5091
416000, 60, 5115
418000, 63, 5190
420000, 73, 5196
422000, 67, 5141
424000, 68, 5121
426000, 67, 5175
428000, 73, 5158
430000, 63, 5028
432000, 66, 5085
434000, 70, 5019
436000, 73, 5177
438000, 73, 5033
440000, 66, 5186
442000, 69, 5121
444000, 64, 5153
446000, 72, 5054
448000, 78, 5165
450000, 76, 5068
452000, 76, 5199
454000, 65, 5112
456000, 71, 5018
458000, 79, 5198
460000, 67, 5120
462000, 60, 5068
464000, 64, 5133
466000, 64, 5055
468000, 70, 5189
470000, 73, 5057
472000, 76, 5180
474000, 71, 5006
476000, 63, 5037
478000, 61, 5135
480000, 71, 5104
482000, 68, 5182
484000, 63, 5055
486000, 60, 5057
488000, 77, 5165
490000, 63, 5111
492000, 70, 5058
494000, 71, 5106
496000, 74, 5040
498000, 74, 5083
500000, 60, 5076
502000, 67, 5181
504000, 65, 5066
506000, 71, 5173
508000, 79, 5065
510000, 67, 5034
512000, 75, 5076
514000, 78, 5192
516000, 69, 5160
518000, 66, 5069
520000, 72, 5048
522000, 71, 5039
524000, 68, 5185
526000, 61, 5047
528000, 73, 5101
530000, 68, 5006
532000, 76, 5025
534000, 63, 5132
536000, 73, 5084
538000, 62, 5043
540000, 62, 5111
542000, 70, 5179
544000, 61, 5133
546000, 76, 5157
548000, 76, 5064
550000, 77, 5026
552000, 61, 5098
554000, 74, 5069
556000, 60, 5123
558000, 75, 5073
560000, 60, 5016
562000, 76, 5099
564000, 68, 5056
566000, 71, 5188
568000, 70, 5006
570000, 67, 5042
572000, 71, 5070
574000, 70, 5107
576000, 65, 5124
578000, 60, 5153
580000, 62, 5144
582000, 60, 5071
584000, 65, 5190
586000, 79, 5186
588000, 70, 5180
590000, 67, 5064
592000, 77, 5026
594000, 72, 5185
596000, 71, 5196
598000, 66, 5137
600000, 64, 5011
602000, 73, 5168
604000, 71, 5132
606000, 64, 5144
608000, 77, 5026
610000, 65, 5062
612000, 60, 5135
614000, 76, 5017
616000, 75, 5052
618000, 76, 5178
620000, 64, 5058
622000, 79, 5102
624000, 71, 5169
626000, 64, 5155
628000, 71, 5190
630000, 75, 5151
632000, 66, 5095
634000, 61, 5093
636000, 76, 5179
638000, 76, 5159
640000, 62, 5141
642000, 69, 5163
644000, 75, 5191
646000, 67, 5004
648000, 68, 5197
650000, 61, 5038
652000, 76, 5101
654000, 78, 5001
656000, 71, 5083
658000, 69, 5152
660000, 63, 5102
662000, 68, 5088
664000, 78, 5083
666000, 61, 5029
668000, 63, 5058
670000, 79, 5172
672000, 79, 5169
674000, 75, 5052
676000, 77, 5138
678000, 75, 5133
680000, 72, 5029
682000, 75, 5033
684000, 68, 5167
686000, 68, 5109
688000, 76, 5185
690000, 76, 5170
692000, 63, 5168
694000, 72, 5028
696000, 61, 5064
698000, 65, 5024
700000, 69, 5032
702000, 64, 5078
704000, 78, 5195
706000, 67, 5095
708000, 68, 5010
710000, 66, 5009
712000, 75, 5142
714000, 73, 5112
716000, 78, 5090
718000, 75, 5191
720000, 79, 5142
722000, 71, 5130
724000, 69, 5023
726000, 76, 5122
728000, 75, 5171
730000, 63, 5119
732000, 72, 5079
734000, 65, 5183
736000, 70, 5120
738000, 79, 5192
740000, 71, 5137
742000, 63, 5010
744000, 65, 5150
746000, 66, 5084
748000, 79, 5112
750000, 62, 5006
752000, 73, 5038
754000, 68, 5095
756000, 62, 5004
758000, 61, 5127
760000, 66, 5177
762000, 62, 5120
764000, 61, 5180
766000, 75, 5130
768000, 76, 5153
770000, 70, 5172
772000, 71, 5115
774000, 67, 5122
776000, 73, 5074
778000, 74, 5008
780000, 75, 5099
782000, 67, 5097
784000, 73, 5023
786000, 74, 5186
788000, 73, 5127
790000, 67, 5087
792000, 65, 5069
794000, 76, 5062
796000, 64, 5115
798000, 63, 5182
800000, 62, 5054
802000, 60, 5106
804000, 62, 5083
806000, 60, 5041
808000, 66, 5120
810000, 78, 5155
812000, 70, 5083
814000, 78, 5050
816000, 74, 5142
818000, 65, 5118
820000, 60, 5146
822000, 60, 5057
824000, 77, 5132
826000, 67, 5161
828000, 63, 5023
830000, 62, 5140
832000, 62, 5122
834000, 77, 5066
836000, 60, 5195
838000, 70, 5005
840000, 63, 5104
842000, 64, 5022
844000, 75, 5032
846000, 79, 5117
848000, 64, 5159
850000, 75, 5010
852000, 70, 5101
854000, 61, 5114
856000, 74, 5139
858000, 70, 5167
860000, 78, 5069
862000, 78, 5124
864000, 60, 5116
866000, 72, 5137
868000, 68, 5155
870000, 69, 5164
872000, 79, 5148
874000, 64, 5003
876000, 76, 5149
878000, 77, 5102
880000, 79, 5170
882000, 69, 5039
884000, 77, 5025
886000, 68, 5000
888000, 68, 5049
890000, 79, 5134
892000, 75, 5002
894000, 72, 5150
896000, 70, 5100
898000, 66, 5184
900000, 74, 5007
902000, 64, 5107
904000, 75, 5050
906000, 65, 5171
908000, 77, 5113
910000, 75, 5033
912000, 77, 5013
914000, 65, 5041
916000, 78, 5166
918000, 60, 5025
920000, 79, 5070
922000, 63, 5181
924000, 76, 5051
926000, 68, 5064
928000, 75, 5185
930000, 67, 5016
932000, 73, 5005
934000, 69, 5121
936000, 77, 5065
938000, 74, 5114
940000, 78, 5029
942000, 70, 5041
944000, 60, 5104
946000, 61, 5146
948000, 69, 5196
950000, 62, 5159
952000, 61, 5193
954000, 61, 5025
956000, 78, 5116
958000, 74, 5028
960000, 68, 5133
962000, 63, 5196
964000, 74, 5159
966000, 76, 5139
968000, 78, 5023
970000, 73, 5047
972000, 60, 5000
974000, 78, 5067
976000, 75, 5140
978000, 69, 5021
980000, 68, 5124
982000, 69, 5069
984000, 75, 5100
986000, 64, 5116
988000, 76, 5162
990000, 66, 5060
992000, 76, 5098
994000, 65, 5026
996000, 68, 5136
998000, 62, 5145
1000000, 67, 5132
1002000, 63, 5182
1004000, 78, 5107
1006000, 61, 5006
1008000, 60, 5016
1010000, 60, 5045
1012000, 69, 5149
1014000, 78, 5133
1016000, 69, 5168
1018000, 60, 5189
1020000, 73, 5122
1022000, 60, 5154
1024000, 70, 5136
1026000, 68, 5181
1028000, 72, 5029
1030000, 62, 5159
1032000, 79, 5032
1034000, 61, 5178
1036000, 79, 5039
1038000, 68, 5017
1040000, 78, 5010
1042000, 60, 5117
1044000, 71, 5135
1046000, 71, 5012
1048000, 73, 5113
1050000, 63, 5082
1052000, 72, 5026
1054000, 78, 5032
1056000, 71, 5002
1058000, 63, 5001
1060000, 74, 5020
1062000, 73, 5002
1064000, 61, 5061
1066000, 65, 5004
1068000, 77, 5027
1070000, 77, 5132
1072000, 77, 5098
1074000, 70, 5154
1076000, 62, 5134
1078000, 63, 5017
1080000, 74, 5105
1082000, 63, 5044
1084000, 63, 5036
1086000, 77, 5128
1088000, 65, 5186
1090000, 64, 5138
1092000, 70, 5161
1094000, 76, 5032
1096000, 77, 5163
1098000, 71, 5118
1100000, 66, 5062
1102000, 69, 5006
1104000, 69, 5176
1106000, 65, 5098
1108000, 79, 5162
1110000, 78, 5115
1112000, 77, 5107
1114000, 64, 5031
1116000, 68, 5133
1118000, 64, 5155
1120000, 62, 5122
1122000, 72, 5078
1124000, 70, 5000
1126000, 69, 5011
1128000, 67, 5087
1130000, 61, 5083
1132000, 68, 5064
1134000, 72, 5190
1136000, 71, 5054
1138000, 68, 5133
1140000, 74, 5007
1142000, 62, 5066
1144000, 60, 5023
1146000, 72, 5161
1148000, 70, 5181
1150000, 68, 5178
1152000, 71, 5179
1154000, 74, 5174
1156000, 63, 5005
1158000, 73, 5017
1160000, 64, 5149
1162000, 68, 5191
1164000, 63, 5034
1166000, 70, 5196
1168000, 78, 5032
1170000, 78, 5106
1172000, 78, 5071
1174000, 67, 5029
1176000, 63, 5043
1178000, 64, 5147
1180000, 66, 5175
1182000, 76, 5038
1184000, 62, 5122
1186000, 72, 5073
1188000, 73, 5086
1190000, 63, 5188
1192000, 71, 5105
1194000, 67, 5161
1196000, 63, 5190
1198000, 60, 5056
1200000, 68, 5050
1202000, 61, 5065
1204000, 75, 5057
1206000, 64, 5075
1208000, 65, 5012
1210000, 64, 5170
1212000, 69, 5129
1214000, 65, 5060
1216000, 65, 5027
1218000, 79, 5094
1220000, 78, 5026
1222000, 68, 5181
1224000, 63, 5145
1226000, 76, 5153
1228000, 64, 5031
1230000, 66, 5024
1232000, 67, 5010
1234000, 60, 5066
1236000, 74, 5005
1238000, 69, 5026
1240000, 61, 5114
1242000, 72, 5135
1244000, 69, 5189
1246000, 69, 5088
1248000, 74, 5176
1250000, 71, 5048
1252000, 63, 5087
1254000, 69, 5060
1256000, 66, 5029
1258000, 79, 5092
1260000, 77, 5091
1262000, 71, 5136
1264000, 61, 5180
1266000, 66, 5061
1268000, 65, 5013
1270000, 79, 5034
1272000, 75, 5023
1274000, 66, 5149
1276000, 65, 5045
1278000, 71, 5130
1280000, 75, 5165
1282000, 75, 5075
1284000, 72, 5027
1286000, 63, 5185
1288000, 76, 5004
1290000, 73, 5099
1292000, 60, 5158
1294000, 73, 5095
1296000, 74, 5117
1298000, 61, 5065
1300000, 79, 5111
1302000, 77, 5065
1304000, 64, 5125
1306000, 71, 5180
1308000, 63, 5083
1310000, 75, 5113
1312000, 79, 5109
1314000, 67, 5163
1316000, 77, 5124
1318000, 69, 5119
1320000, 74, 5085
1322000, 67, 5087
1324000, 63, 5091
1326000, 68, 5001
1328000, 69, 5191
1330000, 66, 5191
1332000, 74, 5193
1334000, 78, 5109
1336000, 71, 5106
1338000, 69, 5122
1340000, 71, 5073
1342000, 66, 5045
1344000, 70, 5006
1346000, 69, 5119
1348000, 78, 5110
1350000, 66, 5102
1352000, 73, 5176
1354000, 70, 5027
1356000, 70, 5073
1358000, 76, 5017
1360000, 71, 5196
1362000, 79, 5193
1364000, 66, 5183
1366000, 69, 5090
1368000, 75, 5084
1370000, 73, 5056
1372000, 73, 5025
1374000, 74, 5094
1376000, 64, 5037
1378000, 63, 5082
1380000, 76, 5011
1382000, 61, 5064
1384000, 66, 5091
1386000, 71, 5106
1388000, 71, 5131
1390000, 75, 5175
1392000, 64, 5160
1394000, 63, 5173
1396000, 78, 5090
1398000, 74, 5183
1400000, 79, 5001
1402000, 64, 5027
1404000, 74, 5070
1406000, 61, 5167
1408000, 61, 5073
1410000, 65, 5019
1412000, 62, 5018
1414000, 65, 5163
1416000, 64, 5192
1418000, 68, 5176
1420000, 62, 5148
1422000, 77, 5154
1424000, 79, 5099
1426000, 78, 5045
1428000, 78, 5013
1430000, 73, 5178
1432000, 61, 5151
1434000, 73, 5040
1436000, 76, 5001
1438000, 60, 5098
1440000, 71, 5036
1442000, 77, 5168
1444000, 79, 5065
1446000, 68, 5095
1448000, 61, 5082
1450000, 67, 5020
1452000, 70, 5177
1454000, 61, 5105
1456000, 70, 5142
1458000, 75, 5187
1460000, 79, 5193
1462000, 75, 5193
1464000, 65, 5166
1466000, 76, 5184
1468000, 76, 5061
1470000, 67, 5157
1472000, 69, 5020
1474000, 60, 5106
1476000, 64, 5101
1478000, 64, 5117
1480000, 62, 5108
1482000, 73, 5153
1484000, 70, 5034
1486000, 77, 5069
1488000, 70, 5179
1490000, 70, 5042
1492000, 79, 5150
1494000, 65, 5036
1496000, 66, 5026
1498000, 70, 5189
1500000, 74, 5129
1502000, 62, 5089
1504000, 61, 5075
1506000, 65, 5184
1508000, 73, 5133
1510000, 69, 5008
1512000, 75, 5050
1514000, 71, 5084
1516000, 74, 5096
1518000, 76, 5058
1520000, 68, 5029
1522000, 65, 5037
1524000, 63, 5069
1526000, 61, 5006
1528000, 66, 5115
1530000, 70, 5061
1532000, 71, 5071
1534000, 77, 5115
1536000, 73, 5068
1538000, 78, 5039
1540000, 65, 5047
1542000, 75, 5193
1544000, 71, 5175
1546000, 66, 5163
1548000, 78, 5100
1550000, 78, 5036
1552000, 77, 5050
1554000, 74, 5196
1556000, 70, 5047
1558000, 77, 5053
1560000, 79, 5007
1562000, 73, 5043
1564000, 67, 5151
1566000, 78, 5100
1568000, 64, 5043
1570000, 72, 5020
1572000, 74, 5138
1574000, 75, 5023
1576000, 64, 5066
1578000, 68, 5109
1580000, 78, 5060
1582000, 75, 5184
1584000, 72, 5184
1586000, 69, 5181
1588000, 76, 5007
1590000, 65, 5163
1592000, 69, 5099
1594000, 79, 5050
1596000, 62, 5188
1598000, 79, 5160
1600000, 69, 5143
1602000, 66, 5005
1604000, 70, 5037
