PH, moisture
82000, 63, 5117
84000, 79, 5018
86000, 69, 5124
88000, 76, 5026
90000, 66, 5089
92000, 62, 5189
94000, 65, 5006
96000, 77, 5094
98000, 68, 5158
100000, 75, 5139
102000, 71, 5130
104000, 79, 5053
106000, 63, 5058
108000, 72, 5108
110000, 62, 5061
112000, 73, 5161
114000, 71, 5063
116000, 78, 5131
118000, 72, 5095
120000, 66, 5137
122000, 62, 5010
124000, 65, 5018
126000, 67, 5143
128000, 62, 5091
130000, 62, 5044
132000, 71, 5015
134000, 66, 5034
136000, 62, 5062
138000, 77, 5184
140000, 78, 5010
142000, 62, 5021
144000, 76, 5185
146000, 72, 5164
148000, 70, 5003
150000, 65, 5150
152000, 73, 5049
154000, 79, 5189
156000, 75, 5124
158000, 60, 5115
160000, 65, 5120
162000, 70, 5065
164000, 74, 5120
166000, 64, 5068
168000, 79, 5132
170000, 71, 5111
172000, 67, 5033
174000, 67, 5001
176000, 68, 5131
178000, 70, 5024
180000, 61, 5044
182000, 61, 5140
184000, 64, 5040
186000, 68, 5150
188000, 74, 5069
190000, 70, 5066
192000, 74, 5149
194000, 77, 5116
196000, 69, 5102
198000, 61, 5020
200000, 61, 5006
202000, 61, 5075
204000, 72, 5107
206000, 62, 5011
208000, 76, 5125
210000, 76, 5198
212000, 72, 5026
214000, 68, 5180
216000, 69, 5042
218000, 74, 5158
220000, 65, 5057
222000, 74, 5159
224000, 75, 5117
226000, 62, 5093
228000, 79, 5038
230000, 61, 5190
232000, 76, 5032
234000, 69, 5022
236000, 76, 5185
238000, 72, 5019
240000, 77, 5124
242000, 71, 5028
244000, 78, 5149
246000, 72, 5119
248000, 73, 5122
250000, 63, 5103
252000, 65, 5105
254000, 63, 5163
256000, 60, 5100
258000, 69, 5045
260000, 79, 5195
262000, 62, 5145
264000, 63, 5025
266000, 62, 5052
268000, 79, 5159
270000, 60, 5129
272000, 73, 5066
274000, 61, 5088
276000, 64, 5019
278000, 69, 5141
280000, 60, 5094
282000, 79, 5073
284000, 79, 5166
286000, 73, 5148
288000, 79, 5007
290000, 73, 5074
292000, 70, 5182
294000, 77, 5169
296000, 73, 5199
298000, 67, 5037
300000, 66, 5045
302000, 65, 5039
304000, 69, 5161
306000, 72, 5168
308000, 73, 5155
310000, 73, 5167
312000, 61, 5152
314000, 72, 5181
316000, 63, 5041
318000, 69, 5097
320000, 79, 5053
322000, 68, 5083
324000, 71, 5015
326000, 65, 5106
328000, 66, 5132
330000, 63, 5066
332000, 62, 5185
334000, 77, 5169
336000, 60, 5098
338000, 75, 5131
340000, 60, 5095
342000, 74, 5118
344000, 70, 5171
346000, 77, 5084
348000, 72, 5010
350000, 63, 5024
352000, 68, 5180
354000, 64, 5013
356000, 66, 5012
358000, 77, 5057
360000, 65, 5006
362000, 67, 5030
364000, 64, 5128
366000, 67, 5061
368000, 79, 5188
370000, 67, 5174
372000, 78, 5069
374000, 77, 5028
376000, 67, 5039
378000, 78, 5076
380000, 60, 5016
382000, 79, 5134
384000, 64, 5169
386000, 66, 5148
388000, 63, 5040
390000, 67, 5067
392000, 65, 5073
394000, 60, 5180
396000, 71, 5143
398000, 75, 5103
400000, 63, 5124
402000, 79, 5000
404000, 65, 5007
406000, 68, 5073
408000, 60, 5071
410000, 69, 5008
412000, 77, 5134
414000, 61, 5007
416000, 70, 5078
418000, 79, 5030
420000, 63, 5108
422000, 76, 5019
424000, 63, 5023
426000, 77, 5140
428000, 70, 5083
430000, 70, 5102
432000, 79, 5189
434000, 66, 5142
436000, 67, 5060
438000, 74, 5096
440000, 62, 5037
442000, 75, 5077
444000, 72, 5028
446000, 72, 5074
448000, 78, 5126
450000, 61, 5016
452000, 72, 5139
454000, 61, 5125
456000, 62, 5000
458000, 72, 5000
460000, 76, 5085
462000, 69, 5087
464000, 60, 5193
466000, 79, 5195
468000, 62, 5186
470000, 79, 5061
472000, 75, 5009
474000, 71, 5101
476000, 72, 5176
478000, 78, 5151
480000, 71, 5074
482000, 61, 5059
484000, 62, 5176
