PH, moisture
82000, 74, 5184
84000, 61, 5122
86000, 62, 5122
88000, 64, 5090
90000, 65, 5068
92000, 73, 5074
94000, 66, 5130
96000, 73, 5184
98000, 72, 5087
100000, 78, 5081
102000, 71, 5183
104000, 64, 5190
106000, 78, 5012
108000, 63, 5132
110000, 75, 5152
112000, 63, 5138
114000, 74, 5162
116000, 60, 5084
118000, 66, 5144
120000, 66, 5119
122000, 77, 5000
124000, 78, 5117
126000, 76, 5031
128000, 73, 5166
130000, 71, 5156
132000, 75, 5088
134000, 64, 5093
136000, 74, 5197
138000, 74, 5153
140000, 77, 5004
142000, 68, 5122
144000, 79, 5151
146000, 66, 5162
148000, 79, 5069
150000, 61, 5199
152000, 78, 5136
154000, 78, 5006
156000, 61, 5040
158000, 61, 5125
160000, 66, 5019
162000, 75, 5064
164000, 70, 5026
166000, 76, 5134
168000, 78, 5144
170000, 61, 5133
172000, 61, 5029
174000, 77, 5094
176000, 60, 5148
178000, 63, 5134
180000, 78, 5191
182000, 78, 5073
184000, 65, 5048
186000, 71, 5062
188000, 62, 5061
190000, 65, 5060
192000, 64, 5196
194000, 72, 5163
196000, 70, 5122
198000, 62, 5010
200000, 72, 5131
202000, 69, 5149
204000, 62, 5184
206000, 62, 5105
208000, 75, 5066
210000, 60, 5136
212000, 79, 5078
214000, 69, 5116
216000, 74, 5010
218000, 66, 5037
220000, 73, 5014
222000, 68, 5142
224000, 73, 5158
226000, 73, 5097
228000, 68, 5086
230000, 62, 5094
232000, 72, 5127
234000, 76, 5044
236000, 62, 5195
238000, 63, 5031
240000, 60, 5102
242000, 76, 5192
244000, 64, 5101
246000, 69, 5123
248000, 60, 5116
250000, 68, 5154
252000, 69, 5029
254000, 72, 5057
256000, 70, 5022
258000, 61, 5165
260000, 64, 5095
262000, 71, 5099
264000, 62, 5117
266000, 70, 5187
268000, 67, 5017
270000, 64, 5010
272000, 65, 5003
274000, 64, 5159
276000, 69, 5159
278000, 79, 5053
280000, 66, 5004
282000, 62, 5179
284000, 64, 5075
286000, 79, 5084
288000, 74, 5137
290000, 77, 5149
292000, 77, 5098
294000, 74, 5093
296000, 64, 5061
298000, 69, 5032
300000, 64, 5163
302000, 79, 5149
304000, 77, 5185
306000, 61, 5147
308000, 70, 5079
310000, 71, 5064
312000, 76, 5133
314000, 63, 5197
316000, 74, 5047
318000, 60, 5110
320000, 66, 5132
322000, 71, 5189
324000, 68, 5026
326000, 60, 5152
328000, 77, 5165
330000, 78, 5073
332000, 75, 5120
334000, 61, 5108
336000, 67, 5120
338000, 79, 5029
340000, 77, 5100
342000, 72, 5066
344000, 77, 5129
346000, 68, 5180
348000, 77, 5008
350000, 69, 5144
352000, 70, 5089
354000, 62, 5170
356000, 62, 5140
358000, 64, 5097
360000, 63, 5034
362000, 69, 5028
364000, 68, 5140
366000, 60, 5069
368000, 66, 5029
370000, 67, 5076
372000, 76, 5132
374000, 75, 5036
376000, 79, 5048
378000, 73, 5197
380000, 66, 5137
382000, 79, 5185
384000, 79, 5093
386000, 70, 5189
388000, 67, 5055
390000, 74, 5192
392000, 68, 5028
394000, 65, 5094
396000, 74, 5023
398000, 62, 5017
400000, 62, 5054
402000, 78, 5068
404000, 75, 5157
406000, 68, 5192
408000, 75, 5032
410000, 67, 5087
412000, 78, 5114
414000, 79, 5064
416000, 73, 5179
418000, 66, 5096
420000, 79, 5167
422000, 69, 5117
424000, 78, 5154
426000, 73, 5170
428000, 77, 5146
430000, 76, 5078
432000, 61, 5140
434000, 79, 5146
436000, 66, 5090
438000, 77, 5188
440000, 64, 5037
442000, 70, 5119
444000, 68, 5064
446000, 66, 5129
448000, 66, 5153
450000, 68, 5129
452000, 66, 5026
454000, 71, 5086
456000, 77, 5182
458000, 72, 5181
460000, 77, 5172
462000, 65, 5012
464000, 71, 5040
466000, 73, 5118
468000, 79, 5086
470000, 67, 5089
472000, 70, 5146
474000, 73, 5153
476000, 72, 5017
478000, 74, 5010
480000, 65, 5013
482000, 69, 5130
484000, 64, 5072
486000, 61, 5118
488000, 78, 5186
490000, 68, 5057
492000, 74, 5016
494000, 61, 5113
496000, 65, 5186
498000, 75, 5088
500000, 77, 5000
502000, 72, 5133
504000, 69, 5142
506000, 75, 5100
508000, 62, 5037
510000, 71, 5198
512000, 72, 5147
514000, 72, 5084
516000, 79, 5099
518000, 62, 5156
520000, 66, 5013
522000, 74, 5137
524000, 68, 5197
526000, 70, 5111
528000, 68, 5189
530000, 72, 5121
532000, 61, 5112
534000, 75, 5075
536000, 74, 5041
538000, 60, 5042
540000, 63, 5024
542000, 74, 5027
544000, 62, 5158
546000, 73, 5168
548000, 75, 5081
550000, 64, 5189
552000, 61, 5017
554000, 63, 5192
556000, 79, 5024
558000, 69, 5106
560000, 73, 5106
562000, 60, 5105
564000, 73, 5157
566000, 65, 5062
568000, 77, 5191
570000, 61, 5194
572000, 67, 5032
574000, 62, 5117
576000, 75, 5007
578000, 73, 5100
580000, 64, 5021
582000, 78, 5063
584000, 60, 5084
586000, 79, 5115
588000, 74, 5111
590000, 62, 5086
592000, 73, 5031
594000, 78, 5102
596000, 61, 5009
598000, 64, 5161
600000, 68, 5048
602000, 75, 5106
604000, 62, 5191
606000, 79, 5113
608000, 79, 5026
610000, 77, 5150
612000, 64, 5040
614000, 69, 5169
616000, 73, 5178
618000, 71, 5138
620000, 74, 5058
622000, 71, 5164
624000, 77, 5177
626000, 69, 5112
628000, 69, 5171
630000, 65, 5144
632000, 65, 5110
634000, 60, 5021
636000, 65, 5142
638000, 72, 5194
640000, 72, 5044
642000, 63, 5081
644000, 70, 5120
646000, 75, 5103
648000, 60, 5164
650000, 75, 5172
652000, 62, 5168
654000, 63, 5191
656000, 68, 5182
658000, 74, 5127
660000, 62, 5182
662000, 78, 5168
664000, 77, 5135
666000, 73, 5165
668000, 72, 5058
670000, 70, 5072
672000, 73, 5035
674000, 65, 5189
676000, 60, 5051
678000, 77, 5057
680000, 73, 5135
682000, 71, 5180
684000, 61, 5073
686000, 62, 5125
688000, 68, 5163
690000, 76, 5067
692000, 62, 5007
694000, 70, 5143
696000, 69, 5103
698000, 61, 5009
700000, 77, 5004
702000, 73, 5161
704000, 66, 5180
706000, 70, 5097
708000, 71, 5127
710000, 70, 5024
712000, 69, 5042
714000, 70, 5111
716000, 72, 5151
718000, 76, 5085
720000, 69, 5169
722000, 73, 5112
724000, 75, 5003
726000, 79, 5143
728000, 71, 5107
730000, 76, 5054
732000, 60, 5122
734000, 79, 5091
736000, 61, 5074
738000, 63, 5017
740000, 61, 5115
742000, 67, 5167
744000, 70, 5141
746000, 78, 5107
748000, 73, 5166
750000, 70, 5057
752000, 67, 5140
754000, 76, 5018
756000, 74, 5125
758000, 71, 5121
760000, 69, 5110
762000, 71, 5158
764000, 72, 5068
766000, 61, 5193
768000, 71, 5025
770000, 72, 5083
772000, 62, 5167
774000, 65, 5060
776000, 78, 5164
778000, 66, 5134
780000, 62, 5039
782000, 76, 5140
784000, 78, 5108
786000, 72, 5099
788000, 79, 5079
790000, 67, 5164
792000, 61, 5037
794000, 62, 5007
796000, 66, 5073
798000, 78, 5069
800000, 79, 5134
802000, 68, 5199
804000, 62, 5057
806000, 61, 5034
808000, 64, 5166
810000, 63, 5114
812000, 62, 5163
814000, 76, 5011
816000, 79, 5014
818000, 79, 5147
820000, 78, 5044
822000, 61, 5052
824000, 66, 5100
826000, 76, 5112
828000, 78, 5185
830000, 72, 5159
832000, 72, 5075
834000, 63, 5166
836000, 75, 5016
838000, 65, 5121
840000, 66, 5138
842000, 66, 5095
844000, 65, 5072
846000, 76, 5033
848000, 61, 5086
850000, 77, 5125
852000, 75, 5056
854000, 72, 5042
856000, 62, 5079
858000, 78, 5141
860000, 61, 5048
862000, 78, 5121
864000, 78, 5177
866000, 72, 5003
868000, 70, 5170
870000, 62, 5005
872000, 61, 5006
874000, 73, 5047
876000, 72, 5069
878000, 77, 5194
880000, 79, 5090
882000, 76, 5135
884000, 77, 5116
886000, 79, 5143
888000, 74, 5087
890000, 79, 5029
892000, 60, 5113
894000, 75, 5052
896000, 74, 5105
898000, 73, 5162
900000, 66, 5082
902000, 72, 5059
904000, 74, 5016
906000, 77, 5195
908000, 76, 5012
910000, 68, 5100
912000, 77, 5076
914000, 73, 5016
916000, 60, 5164
918000, 70, 5193
920000, 66, 5146
922000, 76, 5002
924000, 70, 5086
926000, 77, 5116
928000, 67, 5004
930000, 79, 5011
932000, 79, 5066
934000, 72, 5046
936000, 70, 5090
938000, 63, 5094
940000, 79, 5060
942000, 61, 5186
944000, 66, 5113
946000, 72, 5100
948000, 67, 5146
950000, 61, 5001
952000, 74, 5179
954000, 62, 5015
956000, 63, 5161
958000, 77, 5137
960000, 79, 5026
962000, 63, 5088
964000, 63, 5151
966000, 68, 5128
968000, 64, 5148
970000, 77, 5176
972000, 70, 5058
974000, 74, 5182
976000, 64, 5164
978000, 66, 5144
980000, 61, 5113
982000, 68, 5077
984000, 73, 5102
986000, 75, 5117
988000, 76, 5054
990000, 66, 5175
992000, 67, 5167
994000, 71, 5174
996000, 72, 5080
998000, 63, 5034
1000000, 73, 5085
1002000, 60, 5105
1004000, 68, 5012
1006000, 70, 5156
1008000, 62, 5008
1010000, 69, 5094
1012000, 70, 5142
1014000, 66, 5122
1016000, 76, 5089
1018000, 77, 5128
1020000, 65, 5091
1022000, 73, 5057
1024000, 64, 5051
1026000, 76, 5058
1028000, 66, 5170
1030000, 79, 5085
1032000, 62, 5015
1034000, 71, 5021
1036000, 62, 5182
1038000, 72, 5052
1040000, 77, 5093
1042000, 63, 5187
1044000, 73, 5180
1046000, 76, 5016
1048000, 72, 5128
1050000, 66, 5109
1052000, 70, 5165
1054000, 66, 5045
1056000, 77, 5169
1058000, 73, 5015
1060000, 69, 5152
1062000, 61, 5100
1064000, 68, 5128
1066000, 73, 5198
1068000, 66, 5078
1070000, 69, 5006
1072000, 68, 5187
1074000, 61, 5080
1076000, 67, 5103
1078000, 69, 5028
1080000, 73, 5181
1082000, 61, 5029
1084000, 60, 5152
1086000, 69, 5110
1088000, 77, 5009
1090000, 60, 5197
1092000, 73, 5040
1094000, 63, 5177
1096000, 66, 5019
1098000, 64, 5044
1100000, 77, 5195
1102000, 66, 5025
1104000, 76, 5037
1106000, 79, 5017
1108000, 77, 5197
1110000, 70, 5039
1112000, 70, 5165
1114000, 74, 5052
1116000, 68, 5002
1118000, 73, 5134
1120000, 70, 5128
1122000, 61, 5029
1124000, 68, 5183
1126000, 66, 5051
1128000, 79, 5057
1130000, 62, 5014
1132000, 60, 5121
1134000, 78, 5180
1136000, 70, 5097
1138000, 73, 5068
1140000, 71, 5091
1142000, 64, 5124
1144000, 79, 5026
1146000, 65, 5115
1148000, 77, 5185
1150000, 69, 5021
1152000, 66, 5062
1154000, 76, 5197
1156000, 76, 5066
1158000, 67, 5046
1160000, 65, 5077
1162000, 63, 5040
1164000, 72, 5096
1166000, 74, 5061
1168000, 76, 5124
1170000, 66, 5022
1172000, 78, 5099
1174000, 71, 5043
1176000, 64, 5097
1178000, 77, 5002
1180000, 79, 5076
1182000, 74, 5067
1184000, 69, 5186
1186000, 60, 5121
1188000, 67, 5138
1190000, 78, 5126
1192000, 75, 5166
1194000, 65, 5177
1196000, 60, 5113
1198000, 79, 5136
1200000, 64, 5064
1202000, 70, 5109
1204000, 60, 5198
1206000, 74, 5056
1208000, 62, 5069
1210000, 60, 5163
1212000, 60, 5137
1214000, 70, 5199
1216000, 61, 5028
1218000, 65, 5138
1220000, 63, 5197
1222000, 70, 5151
1224000, 62, 5130
1226000, 66, 5017
1228000, 66, 5151
1230000, 75, 5053
1232000, 73, 5135
1234000, 60, 5183
1236000, 60, 5169
1238000, 72, 5162
1240000, 66, 5029
1242000, 66, 5076
1244000, 71, 5140
1246000, 61, 5170
1248000, 65, 5119
1250000, 68, 5176
1252000, 63, 5137
1254000, 60, 5105
1256000, 70, 5094
1258000, 76, 5162
1260000, 63, 5199
1262000, 65, 5148
1264000, 71, 5144
1266000, 63, 5131
1268000, 74, 5164
1270000, 71, 5156
1272000, 61, 5027
1274000, 73, 5078
1276000, 67, 5173
1278000, 62, 5043
1280000, 64, 5071
1282000, 78, 5076
1284000, 70, 5107
1286000, 62, 5027
1288000, 62, 5041
1290000, 76, 5029
1292000, 69, 5068
1294000, 75, 5083
1296000, 63, 5012
1298000, 61, 5017
1300000, 68, 5078
1302000, 68, 5138
1304000, 61, 5087
1306000, 76, 5001
1308000, 68, 5081
1310000, 78, 5045
1312000, 72, 5062
1314000, 75, 5149
1316000, 68, 5032
1318000, 74, 5111
1320000, 74, 5054
1322000, 72, 5032
1324000, 62, 5113
1326000, 67, 5093
1328000, 73, 5020
1330000, 60, 5113
1332000, 66, 5027
1334000, 68, 5070
1336000, 62, 5115
1338000, 67, 5183
1340000, 62, 5000
1342000, 66, 5160
1344000, 72, 5045
1346000, 60, 5138
