PH, moisture
82000, 68, 5125
84000, 73, 5075
86000, 66, 5196
88000, 72, 5065
90000, 72, 5036
92000, 61, 5185
94000, 64, 5042
96000, 74, 5101
98000, 77, 5073
100000, 64, 5173
102000, 65, 5056
104000, 72, 5166
106000, 75, 5125
108000, 61, 5065
110000, 74, 5010
112000, 72, 5075
114000, 76, 5090
116000, 71, 5117
118000, 63, 5177
120000, 61, 5003
122000, 60, 5105
124000, 74, 5116
126000, 67, 5164
128000, 78, 5115
130000, 77, 5198
132000, 73, 5103
134000, 73, 5102
136000, 74, 5021
138000, 67, 5026
140000, 79, 5019
142000, 66, 5085
144000, 69, 5007
146000, 61, 5117
148000, 68, 5032
150000, 65, 5161
152000, 69, 5136
154000, 77, 5060
156000, 70, 5092
158000, 76, 5076
160000, 66, 5193
162000, 60, 5181
164000, 66, 5140
166000, 76, 5064
168000, 65, 5184
170000, 61, 5111
172000, 68, 5062
174000, 60, 5116
176000, 79, 5099
178000, 71, 5116
180000, 72, 5081
182000, 77, 5159
184000, 76, 5149
186000, 63, 5136
188000, 75, 5170
190000, 67, 5121
192000, 72, 5186
194000, 71, 5149
196000, 78, 5112
198000, 78, 5129
200000, 76, 5185
202000, 77, 5144
204000, 78, 5092
206000, 78, 5155
208000, 74, 5087
210000, 77, 5026
212000, 71, 5190
214000, 62, 5069
216000, 63, 5099
218000, 68, 5068
220000, 70, 5072
222000, 79, 5093
224000, 71, 5092
226000, 63, 5110
228000, 74, 5008
230000, 67, 5048
232000, 75, 5112
234000, 76, 5116
236000, 63, 5141
238000, 68, 5082
240000, 76, 5146
242000, 70, 5019
244000, 66, 5010
246000, 78, 5045
248000, 68, 5068
250000, 77, 5067
252000, 75, 5074
254000, 66, 5044
256000, 74, 5127
258000, 65, 5016
260000, 78, 5190
262000, 66, 5111
264000, 77, 5177
266000, 68, 5050
268000, 76, 5126
270000, 71, 5102
272000, 72, 5020
274000, 66, 5051
276000, 71, 5158
278000, 71, 5110
280000, 62, 5057
282000, 70, 5117
284000, 72, 5134
286000, 69, 5132
288000, 65, 5098
290000, 72, 5067
292000, 71, 5136
294000, 75, 5134
296000, 63, 5115
298000, 60, 5116
300000, 72, 5075
302000, 69, 5016
304000, 75, 5036
306000, 66, 5154
308000, 67, 5104
310000, 76, 5103
312000, 65, 5197
314000, 62, 5116
316000, 64, 5020
318000, 77, 5154
320000, 76, 5110
322000, 66, 5051
324000, 77, 5195
326000, 71, 5137
328000, 78, 5006
330000, 76, 5028
332000, 62, 5051
334000, 77, 5170
336000, 61, 5123
338000, 76, 5103
340000, 72, 5017
342000, 70, 5060
344000, 79, 5029
346000, 74, 5029
348000, 62, 5055
350000, 77, 5114
352000, 60, 5155
354000, 77, 5134
356000, 65, 5105
358000, 76, 5132
360000, 67, 5012
362000, 69, 5120
364000, 69, 5077
366000, 61, 5170
368000, 79, 5173
370000, 70, 5024
372000, 62, 5102
374000, 68, 5100
376000, 61, 5111
378000, 73, 5082
380000, 62, 5098
382000, 71, 5060
384000, 70, 5094
386000, 78, 5086
388000, 72, 5110
390000, 64, 5027
392000, 63, 5189
394000, 78, 5093
396000, 66, 5075
398000, 76, 5043
400000, 64, 5062
402000, 61, 5140
404000, 79, 5165
406000, 68, 5116
408000, 74, 5013
410000, 75, 5155
412000, 72, 5016
414000, 72, 5185
416000, 78, 5170
418000, 73, 5082
420000, 74, 5035
422000, 79, 5001
424000, 60, 5033
426000, 68, 5034
428000, 65, 5018
430000, 66, 5160
432000, 63, 5088
434000, 69, 5110
436000, 68, 5069
438000, 71, 5116
440000, 62, 5108
442000, 66, 5047
444000, 78, 5043
446000, 71, 5008
448000, 75, 5054
450000, 67, 5018
452000, 78, 5131
454000, 61, 5093
456000, 78, 5008
458000, 63, 5060
460000, 75, 5028
462000, 79, 5069
464000, 73, 5144
466000, 70, 5128
468000, 68, 5106
470000, 79, 5105
472000, 71, 5102
474000, 67, 5164
476000, 77, 5121
478000, 74, 5021
480000, 67, 5015
482000, 65, 5113
484000, 64, 5163
486000, 67, 5002
488000, 76, 5098
490000, 68, 5054
492000, 64, 5084
494000, 65, 5138
496000, 67, 5042
498000, 67, 5162
500000, 73, 5003
502000, 74, 5140
504000, 67, 5113
506000, 61, 5108
508000, 76, 5153
510000, 69, 5009
512000, 72, 5033
514000, 63, 5063
516000, 71, 5040
518000, 75, 5015
520000, 76, 5104
522000, 78, 5018
524000, 70, 5089
526000, 62, 5119
528000, 62, 5154
530000, 79, 5146
532000, 71, 5093
534000, 70, 5174
536000, 65, 5134
538000, 79, 5113
540000, 66, 5164
542000, 66, 5040
544000, 61, 5026
546000, 72, 5015
548000, 66, 5038
550000, 61, 5028
552000, 69, 5080
554000, 60, 5144
556000, 67, 5058
558000, 68, 5028
560000, 67, 5025
562000, 79, 5058
564000, 64, 5101
566000, 67, 5159
568000, 75, 5047
570000, 69, 5104
572000, 78, 5021
574000, 73, 5079
576000, 75, 5194
578000, 68, 5167
580000, 69, 5100
582000, 63, 5036
584000, 70, 5093
586000, 79, 5138
588000, 69, 5127
590000, 76, 5146
592000, 77, 5130
594000, 76, 5123
596000, 75, 5028
598000, 79, 5074
600000, 78, 5145
602000, 77, 5160
604000, 76, 5032
606000, 71, 5032
608000, 73, 5127
610000, 63, 5189
612000, 68, 5003
614000, 77, 5117
616000, 72, 5055
618000, 66, 5039
620000, 76, 5185
622000, 70, 5162
624000, 63, 5070
626000, 77, 5006
628000, 69, 5025
630000, 77, 5124
632000, 75, 5189
634000, 76, 5076
636000, 68, 5093
638000, 73, 5016
640000, 79, 5037
642000, 75, 5177
644000, 78, 5109
646000, 63, 5098
648000, 70, 5044
650000, 79, 5165
652000, 71, 5173
654000, 68, 5043
656000, 71, 5009
658000, 78, 5093
660000, 67, 5077
662000, 68, 5181
664000, 65, 5148
666000, 68, 5162
668000, 69, 5114
670000, 62, 5154
672000, 74, 5174
674000, 69, 5118
676000, 76, 5138
678000, 60, 5132
680000, 60, 5172
682000, 72, 5146
684000, 61, 5168
686000, 76, 5195
688000, 72, 5011
690000, 77, 5131
692000, 71, 5049
694000, 61, 5102
696000, 60, 5048
698000, 76, 5109
700000, 75, 5126
702000, 62, 5073
704000, 76, 5182
706000, 75, 5125
708000, 78, 5115
710000, 68, 5061
712000, 76, 5020
714000, 61, 5059
716000, 73, 5175
718000, 79, 5021
720000, 79, 5056
722000, 62, 5052
724000, 72, 5171
726000, 72, 5052
728000, 67, 5163
730000, 76, 5049
732000, 73, 5090
734000, 76, 5086
736000, 65, 5092
738000, 71, 5138
740000, 78, 5044
742000, 60, 5018
744000, 69, 5037
746000, 78, 5022
748000, 61, 5130
750000, 72, 5079
752000, 61, 5189
754000, 76, 5023
756000, 69, 5111
758000, 68, 5045
760000, 73, 5033
762000, 63, 5165
764000, 67, 5031
766000, 78, 5198
768000, 69, 5152
770000, 68, 5137
772000, 73, 5010
774000, 73, 5025
776000, 67, 5097
778000, 74, 5189
780000, 71, 5024
782000, 76, 5071
784000, 75, 5129
786000, 70, 5075
788000, 73, 5032
790000, 62, 5128
792000, 69, 5148
794000, 65, 5182
796000, 70, 5087
798000, 75, 5182
800000, 75, 5076
802000, 73, 5034
804000, 68, 5152
806000, 79, 5130
808000, 78, 5081
810000, 76, 5058
812000, 77, 5079
814000, 70, 5016
816000, 62, 5106
818000, 77, 5197
820000, 78, 5073
822000, 60, 5084
824000, 76, 5167
826000, 76, 5080
828000, 69, 5170
830000, 72, 5132
832000, 69, 5187
834000, 74, 5147
836000, 73, 5020
838000, 64, 5010
840000, 64, 5022
842000, 69, 5160
844000, 67, 5100
846000, 79, 5048
848000, 73, 5131
850000, 61, 5121
852000, 65, 5047
854000, 64, 5096
856000, 72, 5044
858000, 60, 5139
860000, 72, 5017
862000, 76, 5167
864000, 61, 5150
866000, 77, 5015
868000, 77, 5160
870000, 77, 5014
872000, 66, 5071
874000, 63, 5183
876000, 70, 5134
878000, 63, 5116
880000, 63, 5089
882000, 72, 5094
884000, 69, 5179
886000, 65, 5193
888000, 63, 5004
890000, 68, 5012
892000, 64, 5072
894000, 63, 5014
896000, 70, 5124
898000, 76, 5009
900000, 76, 5155
902000, 64, 5170
904000, 63, 5081
906000, 75, 5025
908000, 78, 5080
910000, 77, 5076
912000, 62, 5061
914000, 76, 5010
916000, 77, 5182
918000, 79, 5136
920000, 79, 5058
922000, 63, 5057
924000, 68, 5018
926000, 74, 5047
928000, 64, 5140
930000, 63, 5058
932000, 75, 5060
934000, 70, 5080
936000, 60, 5080
938000, 72, 5117
940000, 79, 5049
942000, 60, 5028
944000, 66, 5033
946000, 70, 5145
948000, 65, 5167
950000, 61, 5197
952000, 68, 5024
954000, 63, 5158
956000, 79, 5084
958000, 79, 5123
960000, 79, 5132
962000, 63, 5032
964000, 77, 5044
966000, 78, 5077
968000, 70, 5165
970000, 67, 5058
972000, 69, 5056
974000, 64, 5109
976000, 64, 5060
978000, 63, 5032
980000, 76, 5096
982000, 61, 5116
984000, 74, 5119
986000, 61, 5000
988000, 76, 5065
990000, 68, 5021
992000, 75, 5036
994000, 71, 5055
996000, 77, 5154
998000, 62, 5014
1000000, 73, 5114
1002000, 79, 5000
1004000, 77, 5028
1006000, 64, 5040
1008000, 62, 5107
1010000, 67, 5130
1012000, 75, 5169
1014000, 76, 5138
1016000, 72, 5047
1018000, 72, 5119
1020000, 69, 5195
1022000, 63, 5163
1024000, 66, 5149
1026000, 67, 5005
1028000, 79, 5153
1030000, 75, 5085
1032000, 74, 5009
1034000, 68, 5118
1036000, 68, 5056
1038000, 71, 5111
1040000, 72, 5077
1042000, 69, 5004
1044000, 65, 5163
1046000, 79, 5017
1048000, 78, 5144
1050000, 77, 5111
1052000, 65, 5082
1054000, 78, 5012
1056000, 72, 5157
1058000, 72, 5057
1060000, 73, 5104
1062000, 60, 5141
1064000, 70, 5158
1066000, 73, 5176
1068000, 74, 5012
1070000, 70, 5078
1072000, 60, 5122
1074000, 64, 5079
1076000, 73, 5022
1078000, 75, 5166
1080000, 72, 5163
1082000, 69, 5047
1084000, 62, 5041
1086000, 77, 5020
1088000, 78, 5087
1090000, 77, 5132
1092000, 63, 5081
1094000, 73, 5143
1096000, 79, 5196
1098000, 69, 5007
1100000, 79, 5105
1102000, 71, 5109
1104000, 79, 5053
1106000, 66, 5061
1108000, 69, 5031
1110000, 70, 5061
1112000, 65, 5082
1114000, 76, 5149
1116000, 74, 5146
1118000, 71, 5009
1120000, 76, 5116
1122000, 79, 5048
1124000, 65, 5177
1126000, 66, 5116
1128000, 78, 5192
1130000, 73, 5042
1132000, 63, 5029
1134000, 67, 5160
1136000, 72, 5167
1138000, 69, 5099
1140000, 62, 5035
1142000, 69, 5118
1144000, 77, 5188
1146000, 70, 5018
1148000, 74, 5197
1150000, 65, 5177
1152000, 64, 5080
1154000, 73, 5101
1156000, 74, 5159
1158000, 60, 5042
1160000, 68, 5093
1162000, 61, 5054
1164000, 70, 5121
1166000, 76, 5058
1168000, 72, 5172
1170000, 60, 5072
1172000, 64, 5048
1174000, 74, 5046
1176000, 79, 5044
1178000, 74, 5112
1180000, 62, 5160
1182000, 65, 5110
1184000, 75, 5138
1186000, 74, 5013
1188000, 64, 5118
1190000, 60, 5067
1192000, 72, 5089
1194000, 72, 5050
1196000, 74, 5176
1198000, 74, 5014
1200000, 71, 5029
1202000, 79, 5088
1204000, 62, 5005
1206000, 71, 5175
1208000, 62, 5173
1210000, 71, 5195
1212000, 61, 5102
1214000, 69, 5069
1216000, 78, 5086
1218000, 69, 5061
1220000, 72, 5101
1222000, 77, 5012
1224000, 62, 5180
1226000, 68, 5027
1228000, 69, 5015
1230000, 75, 5195
1232000, 67, 5131
1234000, 75, 5123
1236000, 77, 5067
1238000, 60, 5059
1240000, 64, 5106
1242000, 67, 5099
1244000, 67, 5191
1246000, 72, 5041
1248000, 72, 5186
1250000, 74, 5060
1252000, 62, 5010
1254000, 69, 5131
1256000, 78, 5176
1258000, 76, 5188
1260000, 75, 5080
1262000, 78, 5094
1264000, 72, 5029
1266000, 63, 5192
1268000, 76, 5008
1270000, 73, 5102
1272000, 75, 5041
1274000, 75, 5042
1276000, 60, 5011
1278000, 67, 5082
1280000, 69, 5150
1282000, 69, 5185
1284000, 60, 5091
1286000, 75, 5079
1288000, 78, 5108
1290000, 69, 5127
1292000, 75, 5072
1294000, 68, 5057
1296000, 66, 5110
1298000, 74, 5110
1300000, 60, 5000
1302000, 73, 5020
1304000, 63, 5117
1306000, 75, 5086
1308000, 72, 5038
1310000, 69, 5090
1312000, 65, 5161
1314000, 72, 5169
1316000, 72, 5061
1318000, 68, 5171
1320000, 67, 5137
