PH, moisture
82000, 67, 5128
84000, 61, 5116
86000, 60, 5073
88000, 78, 5016
90000, 63, 5195
92000, 70, 5043
94000, 64, 5058
96000, 63, 5049
98000, 74, 5062
100000, 74, 5067
102000, 60, 5058
104000, 65, 5155
106000, 61, 5150
108000, 60, 5178
110000, 69, 5107
112000, 72, 5062
114000, 69, 5088
116000, 74, 5020
118000, 79, 5041
120000, 61, 5025
122000, 78, 5073
124000, 73, 5133
126000, 63, 5180
128000, 68, 5197
130000, 78, 5022
132000, 61, 5148
134000, 69, 5111
136000, 61, 5036
138000, 69, 5067
140000, 70, 5078
142000, 60, 5123
144000, 72, 5190
146000, 73, 5187
148000, 70, 5009
150000, 73, 5007
152000, 70, 5156
154000, 66, 5100
156000, 71, 5162
158000, 72, 5108
160000, 61, 5118
162000, 63, 5159
164000, 73, 5026
166000, 61, 5015
168000, 76, 5159
170000, 63, 5047
172000, 72, 5191
174000, 74, 5040
176000, 77, 5193
178000, 64, 5167
180000, 63, 5175
182000, 68, 5120
184000, 75, 5089
186000, 69, 5144
188000, 74, 5087
190000, 67, 5029
192000, 63, 5174
194000, 75, 5199
196000, 77, 5152
198000, 70, 5056
200000, 73, 5078
202000, 62, 5093
204000, 61, 5160
206000, 65, 5182
208000, 66, 5096
210000, 63, 5180
212000, 79, 5132
214000, 70, 5189
216000, 69, 5037
218000, 64, 5159
220000, 65, 5121
222000, 65, 5053
224000, 61, 5102
226000, 75, 5043
228000, 71, 5130
230000, 75, 5147
232000, 77, 5055
234000, 62, 5075
236000, 60, 5057
238000, 70, 5094
240000, 66, 5019
242000, 76, 5041
244000, 73, 5159
246000, 61, 5117
248000, 66, 5182
250000, 69, 5077
252000, 65, 5011
254000, 60, 5168
256000, 79, 5159
258000, 70, 5197
260000, 66, 5022
262000, 62, 5195
264000, 69, 5027
266000, 77, 5069
268000, 60, 5000
270000, 65, 5175
272000, 67, 5175
274000, 78, 5066
276000, 74, 5155
278000, 78, 5090
280000, 71, 5088
282000, 66, 5197
284000, 61, 5162
286000, 74, 5037
288000, 72, 5046
290000, 69, 5159
292000, 65, 5058
294000, 64, 5053
296000, 67, 5184
298000, 74, 5096
300000, 64, 5078
302000, 60, 5147
304000, 65, 5186
306000, 67, 5032
308000, 73, 5118
310000, 60, 5173
312000, 62, 5066
314000, 75, 5031
316000, 70, 5008
318000, 74, 5112
320000, 72, 5058
322000, 72, 5075
324000, 68, 5110
326000, 78, 5099
328000, 66, 5081
330000, 62, 5079
332000, 75, 5191
334000, 61, 5083
336000, 79, 5137
338000, 70, 5197
340000, 74, 5016
342000, 61, 5194
344000, 77, 5139
346000, 64, 5029
348000, 74, 5020
350000, 72, 5029
352000, 78, 5147
354000, 78, 5133
356000, 68, 5192
358000, 75, 5149
360000, 71, 5066
362000, 71, 5112
364000, 64, 5130
366000, 73, 5118
368000, 71, 5086
370000, 74, 5126
372000, 70, 5154
374000, 60, 5037
376000, 73, 5129
378000, 60, 5037
380000, 63, 5010
382000, 62, 5005
384000, 74, 5142
386000, 68, 5124
388000, 67, 5065
390000, 76, 5156
392000, 62, 5136
394000, 66, 5077
396000, 68, 5179
398000, 72, 5196
400000, 66, 5089
402000, 66, 5077
404000, 61, 5041
406000, 69, 5054
408000, 61, 5158
410000, 73, 5126
412000, 62, 5000
414000, 61, 5176
416000, 77, 5100
418000, 66, 5057
420000, 69, 5131
422000, 63, 5110
424000, 63, 5079
426000, 78, 5007
428000, 71, 5084
430000, 64, 5180
432000, 70, 5142
434000, 72, 5193
436000, 63, 5030
438000, 65, 5178
440000, 78, 5140
442000, 70, 5190
444000, 62, 5039
446000, 76, 5108
448000, 61, 5075
450000, 64, 5199
452000, 72, 5028
454000, 73, 5016
456000, 68, 5006
458000, 63, 5044
460000, 76, 5161
462000, 77, 5198
464000, 62, 5039
466000, 75, 5024
468000, 75, 5176
470000, 78, 5087
472000, 76, 5136
474000, 62, 5031
476000, 68, 5127
478000, 66, 5095
480000, 65, 5006
482000, 76, 5029
484000, 70, 5108
486000, 72, 5076
488000, 75, 5109
490000, 75, 5113
492000, 65, 5150
494000, 62, 5118
496000, 70, 5012
498000, 67, 5069
500000, 77, 5001
502000, 73, 5001
504000, 71, 5155
506000, 73, 5191
508000, 61, 5030
510000, 67, 5155
512000, 73, 5072
514000, 69, 5038
516000, 65, 5099
518000, 62, 5151
520000, 75, 5024
522000, 72, 5150
524000, 72, 5161
526000, 70, 5107
528000, 66, 5184
530000, 78, 5160
532000, 79, 5116
534000, 61, 5041
536000, 60, 5164
538000, 65, 5123
540000, 65, 5180
542000, 63, 5190
544000, 68, 5180
546000, 77, 5023
548000, 72, 5161
550000, 69, 5068
552000, 62, 5117
554000, 62, 5119
556000, 66, 5149
558000, 62, 5140
560000, 69, 5059
562000, 62, 5145
564000, 70, 5081
566000, 65, 5084
568000, 69, 5069
570000, 78, 5159
572000, 61, 5145
574000, 62, 5162
576000, 69, 5087
578000, 62, 5030
580000, 67, 5124
582000, 67, 5161
584000, 76, 5143
586000, 79, 5144
588000, 74, 5198
590000, 64, 5057
592000, 66, 5024
594000, 78, 5066
596000, 60, 5146
598000, 62, 5051
600000, 75, 5010
602000, 65, 5154
604000, 63, 5047
606000, 61, 5045
608000, 62, 5177
610000, 71, 5149
612000, 75, 5019
614000, 77, 5154
616000, 75, 5131
618000, 60, 5170
620000, 65, 5181
622000, 79, 5198
624000, 71, 5190
626000, 79, 5151
628000, 70, 5094
630000, 74, 5131
632000, 73, 5081
634000, 62, 5120
636000, 75, 5174
638000, 68, 5167
640000, 63, 5052
642000, 64, 5008
644000, 70, 5043
646000, 64, 5123
648000, 71, 5079
650000, 66, 5194
652000, 61, 5115
654000, 62, 5129
656000, 76, 5067
658000, 73, 5093
660000, 60, 5083
662000, 72, 5152
664000, 77, 5189
666000, 75, 5053
668000, 70, 5163
670000, 62, 5194
672000, 67, 5064
674000, 67, 5021
676000, 76, 5098
678000, 65, 5141
680000, 68, 5164
682000, 70, 5181
684000, 62, 5126
686000, 69, 5101
688000, 70, 5003
690000, 72, 5046
692000, 71, 5055
694000, 70, 5189
696000, 69, 5153
698000, 60, 5199
700000, 74, 5163
702000, 64, 5010
704000, 76, 5084
706000, 69, 5199
708000, 72, 5191
710000, 77, 5005
712000, 75, 5004
714000, 70, 5060
716000, 67, 5124
718000, 62, 5039
720000, 72, 5096
722000, 70, 5151
724000, 79, 5114
726000, 66, 5027
728000, 61, 5133
730000, 78, 5049
