PH, moisture
82000, 70, 5175
84000, 74, 5038
86000, 64, 5111
88000, 73, 5182
90000, 78, 5077
92000, 67, 5098
94000, 70, 5193
96000, 66, 5108
98000, 69, 5119
100000, 68, 5125
102000, 68, 5144
104000, 79, 5198
106000, 67, 5186
108000, 75, 5146
110000, 63, 5075
112000, 63, 5041
114000, 62, 5119
116000, 70, 5019
118000, 63, 5096
120000, 63, 5009
122000, 63, 5036
124000, 74, 5090
126000, 68, 5168
128000, 69, 5145
130000, 75, 5072
132000, 79, 5087
134000, 70, 5073
136000, 61, 5169
138000, 63, 5083
140000, 70, 5166
142000, 75, 5193
144000, 79, 5023
146000, 78, 5043
148000, 62, 5152
150000, 74, 5069
152000, 79, 5093
154000, 60, 5063
156000, 60, 5192
158000, 77, 5053
160000, 61, 5138
162000, 68, 5133
164000, 69, 5097
166000, 67, 5059
168000, 68, 5063
170000, 71, 5039
172000, 69, 5111
174000, 75, 5065
176000, 69, 5133
178000, 69, 5053
180000, 66, 5195
182000, 72, 5109
184000, 70, 5125
186000, 79, 5193
188000, 65, 5098
190000, 65, 5040
192000, 69, 5139
194000, 75, 5114
196000, 70, 5067
198000, 68, 5132
200000, 69, 5096
202000, 73, 5186
204000, 76, 5116
206000, 63, 5069
208000, 68, 5156
210000, 67, 5033
212000, 63, 5182
214000, 78, 5050
216000, 79, 5037
218000, 77, 5161
220000, 76, 5094
222000, 60, 5157
224000, 77, 5002
226000, 66, 5048
228000, 60, 5001
230000, 71, 5120
232000, 73, 5001
234000, 70, 5121
236000, 64, 5007
238000, 75, 5075
240000, 62, 5192
242000, 76, 5132
244000, 64, 5093
246000, 69, 5187
248000, 62, 5049
250000, 62, 5030
252000, 72, 5136
254000, 78, 5095
256000, 76, 5024
258000, 70, 5000
260000, 62, 5006
262000, 79, 5168
264000, 73, 5136
266000, 63, 5145
268000, 77, 5149
270000, 61, 5062
272000, 77, 5125
274000, 60, 5030
276000, 78, 5049
278000, 65, 5086
280000, 64, 5174
282000, 70, 5158
284000, 72, 5025
286000, 75, 5136
288000, 60, 5170
290000, 64, 5123
292000, 67, 5108
294000, 67, 5114
296000, 73, 5102
298000, 65, 5009
300000, 74, 5022
302000, 79, 5117
304000, 69, 5117
306000, 77, 5193
308000, 73, 5024
310000, 74, 5075
312000, 71, 5035
314000, 77, 5053
316000, 61, 5183
318000, 71, 5179
320000, 77, 5004
322000, 71, 5122
324000, 63, 5063
326000, 73, 5192
328000, 74, 5165
330000, 71, 5127
332000, 72, 5058
334000, 65, 5098
336000, 67, 5095
338000, 71, 5084
340000, 74, 5102
342000, 71, 5005
344000, 68, 5106
346000, 67, 5060
348000, 63, 5140
350000, 63, 5027
352000, 63, 5157
354000, 64, 5032
356000, 75, 5138
358000, 63, 5149
360000, 68, 5098
362000, 78, 5107
364000, 62, 5189
366000, 71, 5079
368000, 64, 5016
370000, 69, 5012
372000, 77, 5126
374000, 68, 5188
376000, 68, 5032
378000, 62, 5138
380000, 67, 5153
382000, 71, 5161
384000, 74, 5162
386000, 63, 5155
388000, 71, 5131
390000, 69, 5078
392000, 65, 5092
394000, 60, 5030
396000, 68, 5131
398000, 62, 5053
400000, 63, 5088
402000, 71, 5124
404000, 65, 5001
406000, 66, 5162
408000, 68, 5145
410000, 72, 5062
412000, 75, 5061
414000, 73, 5039
416000, 64, 5176
418000, 70, 5198
420000, 64, 5140
422000, 78, 5175
424000, 79, 5109
426000, 63, 5076
428000, 62, 5032
430000, 65, 5129
432000, 69, 5046
434000, 72, 5087
436000, 79, 5128
438000, 72, 5005
440000, 72, 5067
442000, 69, 5041
444000, 69, 5138
446000, 60, 5172
448000, 71, 5099
450000, 62, 5048
452000, 75, 5191
454000, 65, 5025
456000, 72, 5169
458000, 62, 5094
460000, 76, 5160
462000, 79, 5192
464000, 79, 5012
466000, 60, 5121
468000, 60, 5145
470000, 75, 5125
472000, 79, 5072
474000, 75, 5003
476000, 74, 5030
478000, 66, 5063
480000, 73, 5169
482000, 69, 5084
484000, 61, 5129
486000, 69, 5045
488000, 76, 5019
490000, 75, 5149
492000, 78, 5141
494000, 69, 5116
496000, 76, 5071
498000, 79, 5026
500000, 65, 5143
502000, 63, 5002
504000, 78, 5070
506000, 67, 5106
508000, 68, 5111
510000, 60, 5120
512000, 69, 5169
514000, 67, 5134
516000, 69, 5026
518000, 73, 5093
520000, 69, 5146
522000, 67, 5070
524000, 64, 5087
526000, 76, 5090
528000, 61, 5131
530000, 64, 5129
532000, 67, 5104
534000, 60, 5124
536000, 78, 5007
538000, 65, 5158
540000, 70, 5096
542000, 63, 5048
544000, 64, 5059
546000, 68, 5003
548000, 68, 5081
550000, 68, 5151
552000, 63, 5063
554000, 60, 5149
556000, 77, 5042
558000, 72, 5097
560000, 61, 5033
562000, 78, 5006
564000, 74, 5049
566000, 71, 5121
568000, 77, 5158
570000, 70, 5059
572000, 72, 5022
574000, 73, 5067
576000, 73, 5027
578000, 64, 5087
580000, 65, 5181
582000, 79, 5034
584000, 78, 5082
586000, 66, 5029
588000, 62, 5027
590000, 68, 5149
592000, 60, 5071
594000, 77, 5187
596000, 64, 5129
598000, 66, 5151
600000, 74, 5157
602000, 60, 5063
604000, 63, 5039
606000, 76, 5168
608000, 60, 5163
610000, 63, 5121
612000, 65, 5142
