moisture (%)
85000, 3815
90000, 3811
95000, 3799
100000, 3868
105000, 3875
110000, 3701
115000, 3878
120000, 3867
125000, 3896
130000, 3860
135000, 3783
140000, 3854
145000, 3878
150000, 3732
155000, 3798
160000, 3853
165000, 3726
170000, 3810
175000, 3724
180000, 3752
185000, 3740
190000, 3804
195000, 3749
200000, 3754
205000, 3719
210000, 3705
215000, 3764
220000, 3824
225000, 3806
230000, 3843
235000, 3800
240000, 3803
245000, 3867
250000, 3836
255000, 3834
260000, 3794
265000, 3726
270000, 3871
275000, 3851
280000, 3848
285000, 3892
290000, 3731
295000, 3711
300000, 3724
305000, 3714
310000, 3820
315000, 3735
320000, 3708
325000, 3898
330000, 3799
335000, 3832
340000, 3805
345000, 3790
350000, 3767
355000, 3741
360000, 3875
365000, 3798
370000, 3706
375000, 3729
380000, 3744
385000, 3808
390000, 3785
395000, 3725
400000, 3716
405000, 3732
410000, 3783
415000, 3747
420000, 3807
425000, 3719
430000, 3818
435000, 3738
440000, 3706
445000, 3858
450000, 3768
455000, 3755
460000, 3713
465000, 3786
470000, 3762
475000, 3746
480000, 3854
485000, 3889
490000, 3796
495000, 3890
500000, 3877
505000, 3749
510000, 3711
515000, 3728
520000, 3776
525000, 3827
530000, 3797
535000, 3891
540000, 3873
545000, 3862
550000, 3859
555000, 3701
560000, 3764
565000, 3749
570000, 3874
575000, 3805
580000, 3776
585000, 3817
590000, 3878
595000, 3763
600000, 3851
605000, 3814
610000, 3871
615000, 3757
620000, 3858
625000, 3814
630000, 3739
635000, 3897
640000, 3726
645000, 3704
650000, 3768
655000, 3846
660000, 3737
665000, 3770
670000, 3825
675000, 3712
680000, 3835
685000, 3748
690000, 3889
695000, 3899
700000, 3716
705000, 3852
710000, 3778
715000, 3778
720000, 3824
725000, 3731
730000, 3842
735000, 3745
740000, 3763
745000, 3854
750000, 3746
755000, 3797
760000, 3876
765000, 3886
770000, 3847
775000, 3707
780000, 3776
785000, 3837
790000, 3745
795000, 3736
800000, 3724
805000, 3860
810000, 3761
815000, 3708
820000, 3716
825000, 3875
830000, 3845
835000, 3704
840000, 3790
845000, 3713
850000, 3866
855000, 3751
860000, 3741
865000, 3808
870000, 3781
875000, 3836
880000, 3701
885000, 3722
890000, 3720
895000, 3722
900000, 3751
905000, 3875
910000, 3737
915000, 3828
920000, 3864
925000, 3710
930000, 3889
935000, 3737
940000, 3811
945000, 3891
950000, 3759
955000, 3735
960000, 3827
965000, 3893
970000, 3855
975000, 3718
980000, 3716
985000, 3796
990000, 3730
995000, 3752
1000000, 3883
1005000, 3878
1010000, 3797
1015000, 3802
1020000, 3730
1025000, 3893
1030000, 3830
1035000, 3764
1040000, 3780
1045000, 3884
1050000, 3813
1055000, 3733
1060000, 3835
1065000, 3787
1070000, 3819
1075000, 3746
1080000, 3876
1085000, 3858
1090000, 3734
1095000, 3871
1100000, 3805
1105000, 3858
1110000, 3754
1115000, 3897
1120000, 3830
1125000, 3709
1130000, 3870
1135000, 3753
1140000, 3796
1145000, 3844
1150000, 3796
1155000, 3768
1160000, 3734
1165000, 3741
1170000, 3766
1175000, 3865
1180000, 3786
1185000, 3832
1190000, 3802
1195000, 3720
1200000, 3833
1205000, 3886
1210000, 3885
1215000, 3849
1220000, 3759
1225000, 3724
1230000, 3838
1235000, 3765
1240000, 3885
1245000, 3875
1250000, 3786
1255000, 3885
1260000, 3778
1265000, 3808
1270000, 3721
1275000, 3849
1280000, 3863
1285000, 3788
1290000, 3883
1295000, 3772
1300000, 3765
1305000, 3762
1310000, 3809
1315000, 3846
1320000, 3773
1325000, 3882
1330000, 3790
1335000, 3742
1340000, 3819
1345000, 3876
1350000, 3745
1355000, 3833
1360000, 3746
1365000, 3711
1370000, 3765
1375000, 3713
1380000, 3829
1385000, 3792
1390000, 3711
1395000, 3721
1400000, 3809
1405000, 3713
1410000, 3795
1415000, 3740
1420000, 3761
1425000, 3812
1430000, 3765
1435000, 3748
1440000, 3845
1445000, 3886
1450000, 3735
1455000, 3726
1460000, 3722
1465000, 3704
1470000, 3730
1475000, 3860
1480000, 3767
1485000, 3834
1490000, 3877
1495000, 3852
1500000, 3841
1505000, 3830
1510000, 3757
1515000, 3758
1520000, 3860
1525000, 3756
1530000, 3739
1535000, 3807
1540000, 3864
1545000, 3754
1550000, 3809
1555000, 3815
1560000, 3831
1565000, 3834
1570000, 3858
1575000, 3716
1580000, 3742
1585000, 3891
1590000, 3740
1595000, 3740
1600000, 3793
1605000, 3850
1610000, 3828
1615000, 3733
1620000, 3816
1625000, 3861
1630000, 3814
1635000, 3882
1640000, 3712
1645000, 3836
1650000, 3804
1655000, 3881
1660000, 3874
1665000, 3703
1670000, 3750
1675000, 3869
1680000, 3820
1685000, 3713
1690000, 3838
1695000, 3774
1700000, 3724
1705000, 3783
1710000, 3819
1715000, 3823
1720000, 3718
1725000, 3761
1730000, 3721
1735000, 3760
1740000, 3813
1745000, 3884
1750000, 3764
1755000, 3853
1760000, 3725
1765000, 3720
1770000, 3808
1775000, 3703
1780000, 3873
1785000, 3801
1790000, 3743
1795000, 3886
