light
110000, 4308
140000, 4312
170000, 4352
200000, 4399
230000, 4387
260000, 4415
290000, 4316
320000, 4313
350000, 4324
380000, 4425
410000, 4429
440000, 4409
470000, 4312
500000, 4442
530000, 4369
560000, 4416
590000, 4440
620000, 4324
650000, 4420
680000, 4383
710000, 4465
740000, 4380
770000, 4318
800000, 4351
830000, 4337
860000, 4438
890000, 4312
920000, 4411
950000, 4415
980000, 4335
1010000, 4463
1040000, 4435
1070000, 4318
1100000, 4436
1130000, 4412
1160000, 4422
1190000, 4443
1220000, 4441
1250000, 4395
1280000, 4331
1310000, 4368
1340000, 4453
1370000, 4439
1400000, 4380
1430000, 4368
1460000, 4360
1490000, 4445
1520000, 4472
1550000, 4497
1580000, 4303
1610000, 4421
1640000, 4417
1670000, 4370
1700000, 4440
1730000, 4470
1760000, 4343
1790000, 4355
