PH, moisture
82000, 71, 5052
84000, 63, 5039
86000, 69, 5188
88000, 60, 5198
90000, 78, 5070
92000, 78, 5092
94000, 74, 5005
96000, 73, 5090
98000, 76, 5020
100000, 66, 5084
102000, 75, 5125
104000, 63, 5064
106000, 79, 5008
108000, 61, 5017
110000, 63, 5047
112000, 79, 5111
114000, 70, 5143
116000, 76, 5080
118000, 71, 5068
120000, 73, 5019
122000, 61, 5107
124000, 73, 5102
126000, 72, 5199
128000, 69, 5157
130000, 68, 5168
132000, 71, 5061
134000, 67, 5076
136000, 69, 5017
138000, 79, 5072
140000, 68, 5131
142000, 78, 5076
144000, 64, 5152
146000, 71, 5001
148000, 67, 5173
150000, 63, 5054
152000, 73, 5155
154000, 76, 5154
156000, 69, 5034
158000, 78, 5138
160000, 78, 5184
162000, 60, 5198
164000, 62, 5138
166000, 64, 5074
168000, 76, 5037
170000, 61, 5053
172000, 66, 5163
174000, 61, 5091
176000, 69, 5013
178000, 60, 5095
180000, 70, 5186
182000, 67, 5081
184000, 74, 5100
186000, 75, 5045
188000, 63, 5078
190000, 78, 5092
192000, 64, 5003
194000, 63, 5129
196000, 67, 5066
198000, 74, 5088
200000, 75, 5144
202000, 78, 5145
204000, 62, 5024
206000, 66, 5067
208000, 61, 5039
210000, 61, 5129
212000, 61, 5060
214000, 72, 5101
216000, 68, 5073
218000, 72, 5096
220000, 62, 5061
222000, 67, 5098
224000, 77, 5111
226000, 76, 5120
228000, 73, 5190
230000, 73, 5031
232000, 75, 5037
234000, 66, 5073
236000, 61, 5134
238000, 68, 5045
240000, 60, 5187
242000, 69, 5196
244000, 73, 5018
246000, 69, 5186
248000, 66, 5119
250000, 77, 5046
252000, 76, 5068
254000, 64, 5121
256000, 63, 5121
258000, 73, 5146
260000, 67, 5087
262000, 76, 5156
264000, 75, 5111
266000, 79, 5168
268000, 60, 5155
270000, 69, 5166
272000, 75, 5111
274000, 70, 5093
276000, 78, 5140
278000, 61, 5148
280000, 75, 5183
282000, 67, 5093
284000, 77, 5012
286000, 67, 5084
288000, 74, 5095
290000, 78, 5153
292000, 61, 5043
294000, 69, 5017
296000, 77, 5066
298000, 75, 5165
300000, 75, 5189
302000, 60, 5067
304000, 79, 5163
306000, 74, 5150
308000, 60, 5036
310000, 65, 5160
312000, 71, 5018
314000, 79, 5171
316000, 79, 5000
318000, 68, 5104
320000, 78, 5136
322000, 67, 5168
324000, 68, 5032
326000, 65, 5024
328000, 62, 5152
330000, 66, 5051
332000, 71, 5182
334000, 66, 5142
336000, 68, 5150
338000, 67, 5121
340000, 79, 5089
342000, 61, 5064
344000, 77, 5095
346000, 63, 5037
348000, 71, 5071
350000, 77, 5186
352000, 66, 5118
354000, 64, 5168
356000, 74, 5098
358000, 73, 5005
360000, 70, 5026
362000, 70, 5082
364000, 75, 5116
366000, 60, 5064
368000, 65, 5119
370000, 61, 5150
372000, 77, 5037
374000, 71, 5032
376000, 68, 5075
378000, 78, 5088
380000, 60, 5097
382000, 75, 5009
384000, 64, 5107
386000, 62, 5142
388000, 79, 5065
390000, 79, 5021
392000, 72, 5008
394000, 60, 5052
396000, 62, 5026
398000, 69, 5008
400000, 64, 5072
402000, 69, 5016
404000, 77, 5094
406000, 62, 5181
408000, 60, 5023
410000, 64, 5123
412000, 72, 5039
414000, 77, 5118
416000, 71, 5159
418000, 79, 5044
420000, 69, 5011
422000, 64, 5176
424000, 60, 5070
426000, 72, 5120
428000, 63, 5023
430000, 70, 5067
432000, 75, 5158
434000, 77, 5025
436000, 74, 5090
438000, 77, 5068
440000, 61, 5053
442000, 62, 5036
444000, 64, 5193
446000, 67, 5131
448000, 77, 5062
450000, 76, 5040
452000, 77, 5069
454000, 64, 5148
456000, 62, 5153
458000, 78, 5172
460000, 77, 5067
462000, 64, 5173
464000, 67, 5010
466000, 64, 5055
468000, 65, 5188
470000, 62, 5078
472000, 60, 5115
474000, 66, 5178
476000, 64, 5133
478000, 74, 5117
480000, 69, 5022
482000, 68, 5028
484000, 79, 5047
486000, 64, 5153
488000, 65, 5196
490000, 60, 5158
492000, 61, 5007
494000, 68, 5023
496000, 79, 5018
498000, 76, 5030
500000, 61, 5046
502000, 71, 5043
504000, 72, 5125
506000, 63, 5064
508000, 65, 5026
510000, 77, 5092
512000, 71, 5048
514000, 77, 5026
516000, 70, 5142
518000, 61, 5094
520000, 68, 5027
522000, 73, 5039
524000, 60, 5146
526000, 71, 5102
528000, 72, 5091
530000, 78, 5135
532000, 74, 5063
534000, 74, 5010
536000, 66, 5198
538000, 68, 5030
540000, 77, 5008
542000, 70, 5193
544000, 66, 5015
546000, 62, 5022
548000, 64, 5191
550000, 71, 5113
552000, 71, 5120
554000, 62, 5180
556000, 64, 5099
558000, 67, 5182
560000, 78, 5108
562000, 64, 5146
564000, 60, 5030
566000, 69, 5177
568000, 76, 5068
570000, 78, 5170
572000, 65, 5129
574000, 66, 5064
576000, 78, 5167
578000, 75, 5000
580000, 68, 5037
582000, 63, 5155
584000, 68, 5154
586000, 65, 5074
588000, 69, 5121
590000, 71, 5035
592000, 79, 5052
594000, 62, 5098
596000, 76, 5196
598000, 72, 5096
600000, 77, 5098
602000, 77, 5186
604000, 60, 5046
606000, 75, 5076
608000, 71, 5074
610000, 63, 5040
612000, 67, 5157
614000, 70, 5050
616000, 60, 5173
618000, 67, 5030
620000, 79, 5113
622000, 71, 5091
624000, 63, 5162
626000, 69, 5121
628000, 77, 5166
630000, 62, 5179
632000, 63, 5056
634000, 62, 5076
636000, 64, 5102
638000, 79, 5083
640000, 68, 5198
642000, 61, 5138
644000, 79, 5196
646000, 61, 5022
648000, 70, 5125
650000, 71, 5105
652000, 64, 5072
654000, 62, 5001
656000, 69, 5118
658000, 72, 5096
660000, 61, 5171
662000, 71, 5136
664000, 64, 5131
666000, 69, 5013
668000, 68, 5057
670000, 78, 5170
672000, 67, 5141
674000, 66, 5013
676000, 77, 5101
678000, 78, 5020
680000, 60, 5093
682000, 66, 5190
684000, 65, 5157
686000, 78, 5185
688000, 76, 5098
690000, 79, 5176
692000, 66, 5077
694000, 66, 5185
696000, 67, 5163
698000, 64, 5031
700000, 79, 5045
702000, 77, 5029
704000, 64, 5005
706000, 76, 5191
708000, 79, 5007
710000, 73, 5176
712000, 65, 5006
714000, 78, 5069
716000, 69, 5008
718000, 76, 5065
720000, 75, 5002
722000, 78, 5100
724000, 66, 5170
726000, 74, 5023
728000, 63, 5197
730000, 72, 5079
732000, 72, 5054
734000, 60, 5166
736000, 66, 5117
738000, 78, 5053
740000, 68, 5051
742000, 67, 5198
744000, 62, 5131
746000, 72, 5037
748000, 63, 5158
750000, 67, 5068
752000, 73, 5169
754000, 66, 5148
756000, 66, 5166
758000, 78, 5010
760000, 67, 5081
762000, 63, 5087
764000, 63, 5011
766000, 78, 5029
768000, 70, 5101
770000, 71, 5050
772000, 74, 5183
774000, 72, 5178
776000, 65, 5083
778000, 70, 5097
780000, 76, 5152
782000, 75, 5039
784000, 62, 5182
786000, 68, 5189
788000, 63, 5158
790000, 78, 5019
792000, 74, 5043
794000, 60, 5082
796000, 60, 5005
798000, 60, 5080
800000, 78, 5191
802000, 71, 5026
804000, 74, 5142
806000, 71, 5104
808000, 77, 5188
810000, 60, 5057
812000, 78, 5192
814000, 79, 5180
816000, 70, 5028
818000, 65, 5170
820000, 72, 5145
822000, 67, 5089
824000, 60, 5121
826000, 69, 5039
828000, 77, 5131
830000, 79, 5035
832000, 65, 5149
834000, 72, 5101
836000, 60, 5053
838000, 72, 5061
840000, 74, 5112
842000, 70, 5077
844000, 64, 5113
846000, 77, 5186
848000, 66, 5124
850000, 72, 5059
852000, 78, 5144
854000, 64, 5108
856000, 67, 5174
858000, 74, 5061
860000, 66, 5000
862000, 71, 5171
864000, 62, 5158
866000, 69, 5187
868000, 68, 5141
870000, 66, 5049
872000, 60, 5182
874000, 74, 5064
876000, 71, 5172
878000, 72, 5141
880000, 78, 5101
882000, 64, 5168
884000, 61, 5012
886000, 65, 5152
888000, 65, 5146
890000, 73, 5135
892000, 68, 5104
894000, 62, 5009
896000, 66, 5121
898000, 72, 5167
900000, 77, 5176
902000, 78, 5156
904000, 73, 5169
906000, 76, 5014
908000, 69, 5176
910000, 61, 5088
912000, 61, 5079
914000, 66, 5127
916000, 60, 5149
918000, 64, 5001
920000, 61, 5193
922000, 63, 5116
924000, 78, 5055
926000, 77, 5100
928000, 67, 5063
930000, 65, 5087
932000, 77, 5059
934000, 73, 5013
936000, 62, 5195
938000, 69, 5008
940000, 60, 5086
942000, 64, 5002
944000, 64, 5132
946000, 71, 5066
948000, 64, 5022
950000, 68, 5054
952000, 79, 5187
954000, 66, 5081
956000, 77, 5165
958000, 76, 5027
960000, 68, 5064
962000, 67, 5034
964000, 77, 5024
966000, 63, 5038
968000, 70, 5052
970000, 61, 5014
972000, 65, 5041
974000, 67, 5068
976000, 69, 5080
978000, 69, 5013
980000, 70, 5034
982000, 64, 5093
984000, 76, 5150
986000, 64, 5000
988000, 66, 5195
990000, 67, 5108
992000, 60, 5186
994000, 68, 5027
996000, 70, 5020
998000, 73, 5057
1000000, 68, 5041
1002000, 65, 5067
1004000, 73, 5089
1006000, 71, 5000
1008000, 65, 5131
1010000, 79, 5193
1012000, 68, 5172
1014000, 78, 5176
1016000, 77, 5169
1018000, 69, 5090
1020000, 65, 5157
1022000, 64, 5174
1024000, 74, 5037
1026000, 73, 5004
1028000, 76, 5082
1030000, 68, 5157
1032000, 79, 5101
1034000, 78, 5153
1036000, 75, 5104
1038000, 70, 5138
1040000, 70, 5060
1042000, 70, 5026
1044000, 71, 5017
1046000, 60, 5160
1048000, 61, 5102
1050000, 78, 5049
1052000, 68, 5088
1054000, 68, 5042
1056000, 60, 5062
1058000, 77, 5082
1060000, 62, 5048
1062000, 65, 5117
1064000, 74, 5146
1066000, 71, 5020
1068000, 68, 5033
1070000, 63, 5065
1072000, 60, 5162
1074000, 67, 5160
1076000, 78, 5114
1078000, 63, 5167
1080000, 71, 5062
1082000, 61, 5083
1084000, 63, 5147
1086000, 63, 5054
1088000, 75, 5187
1090000, 61, 5182
1092000, 70, 5016
1094000, 75, 5017
1096000, 60, 5109
1098000, 66, 5011
1100000, 69, 5016
1102000, 78, 5163
