PH, moisture
82000, 69, 5011
84000, 62, 5050
86000, 71, 5170
88000, 75, 5090
90000, 70, 5102
92000, 66, 5159
94000, 70, 5023
96000, 66, 5166
98000, 65, 5048
100000, 71, 5101
102000, 72, 5121
104000, 70, 5094
106000, 60, 5017
108000, 74, 5008
110000, 61, 5173
112000, 78, 5136
114000, 62, 5178
116000, 76, 5134
118000, 66, 5028
120000, 60, 5193
122000, 76, 5051
124000, 68, 5058
126000, 66, 5164
128000, 76, 5042
130000, 60, 5176
132000, 77, 5198
134000, 71, 5138
136000, 77, 5041
138000, 73, 5005
140000, 78, 5156
142000, 61, 5138
144000, 67, 5152
146000, 61, 5015
148000, 74, 5075
150000, 72, 5031
152000, 63, 5175
154000, 76, 5036
156000, 76, 5003
158000, 61, 5016
160000, 70, 5144
162000, 78, 5148
164000, 69, 5152
166000, 74, 5030
168000, 71, 5018
170000, 63, 5067
172000, 69, 5032
174000, 65, 5107
176000, 61, 5155
178000, 76, 5022
180000, 77, 5125
182000, 79, 5134
184000, 72, 5193
186000, 64, 5151
188000, 66, 5117
190000, 66, 5192
192000, 65, 5108
194000, 62, 5185
196000, 63, 5088
198000, 74, 5124
200000, 78, 5184
202000, 68, 5087
204000, 70, 5068
206000, 67, 5085
208000, 79, 5005
210000, 76, 5163
212000, 75, 5085
214000, 65, 5027
216000, 67, 5127
218000, 67, 5101
220000, 72, 5145
222000, 66, 5005
224000, 79, 5027
226000, 61, 5152
228000, 63, 5074
230000, 74, 5148
232000, 68, 5113
234000, 79, 5064
236000, 74, 5014
238000, 71, 5156
240000, 79, 5033
242000, 70, 5144
244000, 79, 5064
246000, 63, 5090
248000, 69, 5149
250000, 79, 5094
252000, 79, 5138
254000, 73, 5104
256000, 77, 5159
258000, 67, 5124
260000, 71, 5087
262000, 72, 5114
264000, 77, 5118
266000, 66, 5164
268000, 72, 5113
270000, 69, 5048
272000, 65, 5069
274000, 61, 5101
276000, 66, 5023
278000, 63, 5055
280000, 69, 5040
282000, 78, 5008
284000, 76, 5034
286000, 72, 5081
288000, 79, 5108
290000, 63, 5183
292000, 78, 5190
294000, 75, 5019
296000, 69, 5165
298000, 62, 5160
300000, 60, 5139
302000, 64, 5131
304000, 73, 5086
306000, 64, 5194
308000, 62, 5125
310000, 73, 5001
312000, 74, 5062
314000, 61, 5091
316000, 61, 5194
318000, 61, 5154
320000, 66, 5051
322000, 73, 5059
324000, 71, 5159
326000, 61, 5127
328000, 69, 5129
330000, 67, 5192
332000, 75, 5064
334000, 78, 5095
336000, 63, 5016
338000, 76, 5194
340000, 70, 5171
342000, 71, 5148
344000, 61, 5183
346000, 61, 5150
348000, 66, 5150
350000, 74, 5089
352000, 62, 5034
354000, 69, 5031
356000, 75, 5148
358000, 75, 5117
360000, 77, 5021
362000, 65, 5116
364000, 61, 5058
366000, 79, 5117
368000, 71, 5195
370000, 66, 5193
372000, 73, 5044
374000, 64, 5126
376000, 65, 5020
378000, 78, 5012
380000, 73, 5138
382000, 75, 5189
384000, 62, 5174
386000, 64, 5106
388000, 69, 5156
390000, 69, 5064
392000, 62, 5073
394000, 63, 5197
396000, 60, 5107
398000, 60, 5186
400000, 75, 5102
402000, 72, 5111
404000, 76, 5079
406000, 72, 5047
408000, 71, 5179
410000, 62, 5168
412000, 71, 5005
414000, 76, 5113
416000, 66, 5102
418000, 66, 5010
420000, 74, 5048
422000, 71, 5193
424000, 75, 5075
426000, 70, 5156
428000, 64, 5172
430000, 72, 5026
432000, 69, 5181
434000, 60, 5071
436000, 69, 5002
438000, 64, 5097
440000, 75, 5127
442000, 73, 5157
444000, 67, 5062
446000, 68, 5103
448000, 69, 5121
450000, 68, 5050
452000, 70, 5133
454000, 77, 5083
456000, 68, 5040
458000, 70, 5017
460000, 68, 5019
462000, 73, 5156
464000, 64, 5187
466000, 75, 5157
468000, 71, 5162
470000, 72, 5167
472000, 68, 5101
474000, 60, 5192
476000, 60, 5048
478000, 67, 5013
480000, 72, 5183
482000, 61, 5018
484000, 79, 5095
486000, 72, 5148
488000, 72, 5078
490000, 62, 5095
492000, 68, 5079
494000, 63, 5126
496000, 77, 5076
498000, 79, 5166
500000, 63, 5151
502000, 77, 5077
504000, 62, 5036
506000, 75, 5137
508000, 74, 5166
510000, 70, 5156
512000, 64, 5054
514000, 79, 5024
516000, 78, 5046
518000, 67, 5185
520000, 62, 5058
522000, 72, 5070
524000, 76, 5076
526000, 69, 5027
528000, 66, 5025
530000, 71, 5022
532000, 66, 5052
534000, 74, 5179
536000, 76, 5027
538000, 68, 5007
540000, 69, 5188
542000, 79, 5050
544000, 66, 5046
546000, 76, 5004
548000, 60, 5111
550000, 69, 5098
552000, 60, 5078
554000, 72, 5190
556000, 75, 5089
558000, 68, 5056
560000, 64, 5132
562000, 78, 5143
564000, 70, 5124
566000, 63, 5049
568000, 65, 5145
570000, 67, 5199
572000, 60, 5162
574000, 61, 5141
576000, 71, 5037
578000, 69, 5186
580000, 77, 5031
582000, 73, 5178
584000, 73, 5146
586000, 73, 5098
588000, 61, 5086
590000, 76, 5074
592000, 68, 5055
594000, 65, 5187
596000, 75, 5180
598000, 73, 5192
600000, 78, 5180
602000, 67, 5040
604000, 61, 5178
606000, 66, 5116
608000, 74, 5035
610000, 71, 5006
612000, 65, 5084
614000, 69, 5107
616000, 71, 5093
618000, 66, 5059
620000, 75, 5040
622000, 75, 5106
624000, 76, 5061
626000, 77, 5106
628000, 78, 5076
630000, 67, 5149
632000, 70, 5140
634000, 76, 5034
636000, 67, 5147
638000, 67, 5146
640000, 64, 5129
642000, 63, 5014
644000, 60, 5039
646000, 79, 5027
648000, 63, 5060
650000, 63, 5151
652000, 60, 5092
654000, 77, 5159
656000, 68, 5082
658000, 72, 5056
660000, 66, 5183
662000, 71, 5043
664000, 61, 5083
666000, 62, 5126
668000, 74, 5095
670000, 61, 5127
672000, 77, 5115
674000, 79, 5191
676000, 60, 5121
678000, 78, 5040
680000, 72, 5042
682000, 71, 5126
684000, 76, 5182
686000, 69, 5135
688000, 76, 5162
690000, 76, 5025
692000, 71, 5143
694000, 78, 5045
696000, 60, 5124
698000, 69, 5079
700000, 62, 5183
702000, 70, 5195
704000, 74, 5103
706000, 78, 5164
708000, 72, 5084
710000, 75, 5138
712000, 61, 5143
714000, 61, 5040
716000, 76, 5039
718000, 79, 5140
720000, 65, 5159
722000, 61, 5190
724000, 72, 5014
726000, 70, 5011
728000, 71, 5161
730000, 70, 5015
732000, 74, 5093
734000, 62, 5163
736000, 60, 5104
738000, 73, 5154
740000, 70, 5089
742000, 78, 5073
744000, 68, 5099
746000, 62, 5092
748000, 72, 5133
750000, 64, 5136
752000, 66, 5087
754000, 70, 5150
756000, 65, 5160
758000, 61, 5184
760000, 68, 5191
762000, 67, 5043
764000, 62, 5182
766000, 71, 5065
768000, 67, 5086
770000, 77, 5003
772000, 77, 5089
774000, 65, 5035
776000, 73, 5137
778000, 76, 5090
780000, 79, 5025
782000, 70, 5030
784000, 60, 5067
786000, 67, 5021
788000, 72, 5174
790000, 72, 5116
792000, 73, 5012
794000, 64, 5187
796000, 62, 5082
798000, 72, 5143
800000, 68, 5042
802000, 60, 5065
804000, 69, 5004
806000, 66, 5130
808000, 71, 5188
810000, 68, 5036
812000, 74, 5117
814000, 77, 5131
816000, 61, 5177
818000, 76, 5083
820000, 71, 5106
822000, 72, 5098
824000, 65, 5002
826000, 65, 5171
828000, 73, 5081
830000, 73, 5127
832000, 77, 5055
834000, 72, 5117
836000, 69, 5170
838000, 66, 5018
840000, 66, 5182
842000, 71, 5052
844000, 66, 5048
846000, 79, 5089
848000, 76, 5183
850000, 77, 5001
852000, 74, 5080
854000, 64, 5034
856000, 74, 5068
858000, 79, 5037
860000, 60, 5061
862000, 66, 5154
864000, 74, 5075
866000, 73, 5152
868000, 70, 5003
870000, 75, 5004
872000, 74, 5021
874000, 77, 5011
876000, 61, 5187
878000, 76, 5159
880000, 65, 5119
882000, 73, 5142
884000, 71, 5014
886000, 62, 5030
888000, 75, 5022
890000, 63, 5052
892000, 62, 5061
894000, 64, 5047
896000, 61, 5073
898000, 73, 5130
900000, 63, 5121
902000, 78, 5129
904000, 76, 5070
906000, 63, 5098
908000, 78, 5087
910000, 67, 5088
912000, 64, 5059
914000, 73, 5082
916000, 69, 5070
918000, 73, 5013
920000, 75, 5080
922000, 71, 5002
924000, 76, 5041
926000, 67, 5072
928000, 60, 5119
930000, 72, 5021
932000, 65, 5029
934000, 72, 5037
936000, 73, 5163
938000, 72, 5073
940000, 63, 5021
942000, 76, 5135
944000, 62, 5096
946000, 69, 5081
948000, 64, 5052
950000, 74, 5013
952000, 71, 5106
954000, 71, 5062
956000, 76, 5173
958000, 62, 5059
960000, 74, 5065
962000, 63, 5143
964000, 76, 5091
966000, 67, 5071
968000, 65, 5175
970000, 71, 5135
972000, 73, 5092
974000, 67, 5132
976000, 77, 5140
978000, 76, 5194
980000, 67, 5009
982000, 66, 5036
984000, 78, 5144
986000, 67, 5177
988000, 65, 5100
990000, 79, 5067
992000, 67, 5000
994000, 77, 5109
996000, 75, 5150
998000, 68, 5090
1000000, 69, 5033
1002000, 79, 5193
1004000, 62, 5172
1006000, 61, 5051
1008000, 74, 5051
1010000, 76, 5075
1012000, 64, 5043
1014000, 75, 5009
1016000, 65, 5082
1018000, 78, 5176
1020000, 63, 5015
1022000, 72, 5080
1024000, 64, 5103
1026000, 70, 5057
1028000, 67, 5065
1030000, 67, 5055
1032000, 65, 5040
1034000, 78, 5174
1036000, 64, 5128
1038000, 69, 5191
1040000, 71, 5050
1042000, 75, 5171
1044000, 76, 5016
1046000, 74, 5137
1048000, 74, 5003
1050000, 71, 5026
1052000, 62, 5094
1054000, 69, 5013
1056000, 67, 5157
1058000, 76, 5001
1060000, 78, 5176
1062000, 67, 5126
1064000, 62, 5171
1066000, 71, 5177
1068000, 76, 5197
1070000, 65, 5064
1072000, 70, 5108
1074000, 70, 5166
1076000, 65, 5181
1078000, 62, 5196
1080000, 62, 5123
1082000, 67, 5147
1084000, 69, 5103
1086000, 78, 5171
1088000, 65, 5020
1090000, 73, 5161
1092000, 66, 5146
1094000, 67, 5016
1096000, 75, 5162
1098000, 78, 5141
1100000, 76, 5005
1102000, 64, 5042
1104000, 67, 5077
1106000, 61, 5147
1108000, 70, 5119
1110000, 63, 5001
1112000, 63, 5012
1114000, 79, 5013
1116000, 67, 5137
1118000, 79, 5074
1120000, 77, 5021
1122000, 75, 5064
1124000, 60, 5128
1126000, 70, 5183
1128000, 74, 5189
1130000, 60, 5004
1132000, 74, 5010
1134000, 67, 5186
1136000, 69, 5162
1138000, 73, 5088
1140000, 63, 5194
1142000, 65, 5088
1144000, 79, 5082
1146000, 63, 5102
1148000, 74, 5016
1150000, 78, 5172
1152000, 73, 5046
1154000, 65, 5057
1156000, 68, 5022
1158000, 69, 5043
1160000, 72, 5135
1162000, 68, 5118
1164000, 70, 5000
1166000, 65, 5020
1168000, 69, 5118
1170000, 60, 5160
1172000, 60, 5071
1174000, 66, 5142
1176000, 74, 5021
1178000, 61, 5151
1180000, 61, 5192
1182000, 73, 5166
1184000, 61, 5117
1186000, 71, 5151
1188000, 65, 5057
1190000, 74, 5196
1192000, 63, 5049
1194000, 62, 5083
1196000, 60, 5028
1198000, 64, 5083
1200000, 69, 5035
1202000, 73, 5119
1204000, 70, 5107
1206000, 71, 5000
1208000, 79, 5173
1210000, 78, 5133
1212000, 76, 5036
1214000, 68, 5163
1216000, 74, 5194
1218000, 62, 5190
1220000, 72, 5038
1222000, 66, 5170
1224000, 76, 5074
1226000, 61, 5131
1228000, 64, 5004
1230000, 68, 5185
1232000, 61, 5156
1234000, 63, 5068
1236000, 72, 5049
1238000, 73, 5062
1240000, 78, 5163
1242000, 66, 5009
1244000, 66, 5131
1246000, 66, 5099
1248000, 73, 5066
1250000, 64, 5121
1252000, 65, 5147
1254000, 67, 5049
1256000, 62, 5101
1258000, 78, 5035
1260000, 72, 5126
1262000, 68, 5173
1264000, 62, 5048
1266000, 67, 5035
1268000, 65, 5003
1270000, 79, 5122
1272000, 73, 5021
1274000, 64, 5103
1276000, 68, 5123
1278000, 73, 5087
1280000, 74, 5159
1282000, 64, 5139
1284000, 76, 5185
1286000, 71, 5125
1288000, 64, 5160
1290000, 67, 5118
1292000, 77, 5013
1294000, 65, 5061
1296000, 60, 5045
1298000, 70, 5099
1300000, 78, 5192
1302000, 66, 5111
1304000, 68, 5097
1306000, 77, 5015
