temperature (C)
90000, 2065
100000, 2095
110000, 2079
120000, 2090
130000, 2081
140000, 2065
150000, 1948
160000, 2035
170000, 1984
180000, 1995
190000, 2080
200000, 1992
210000, 1945
220000, 1986
230000, 1967
240000, 1990
250000, 1954
260000, 1935
270000, 1914
280000, 1997
290000, 1979
300000, 2015
310000, 1923
320000, 1945
330000, 2062
340000, 2023
350000, 1951
360000, 1944
370000, 1907
380000, 2052
390000, 1998
400000, 2059
410000, 1978
420000, 1904
430000, 2023
440000, 1918
450000, 2074
460000, 1928
470000, 2008
480000, 1981
490000, 2032
500000, 2055
510000, 1930
520000, 2024
530000, 2055
540000, 2004
550000, 1956
560000, 2058
570000, 2020
580000, 2036
590000, 1970
600000, 1905
610000, 2036
620000, 1944
630000, 1959
640000, 2077
650000, 1909
660000, 2068
670000, 1914
680000, 2097
690000, 2005
700000, 2097
710000, 2015
720000, 1914
730000, 2058
740000, 2015
750000, 1945
760000, 1913
770000, 2090
780000, 1956
790000, 1977
800000, 2058
810000, 2074
820000, 1949
830000, 1917
840000, 2012
850000, 2053
860000, 1948
870000, 1999
880000, 1967
890000, 1961
900000, 1984
910000, 2041
920000, 2082
930000, 2028
940000, 2047
950000, 2043
960000, 1909
970000, 2064
980000, 2040
990000, 1915
1000000, 2006
1010000, 2078
1020000, 2057
1030000, 2062
1040000, 1942
1050000, 2087
1060000, 1947
1070000, 1916
1080000, 1919
1090000, 1994
1100000, 2064
1110000, 1973
1120000, 1929
1130000, 1989
1140000, 2097
1150000, 1920
1160000, 2013
1170000, 1927
1180000, 1966
1190000, 1974
1200000, 2096
1210000, 2060
1220000, 1957
1230000, 2067
1240000, 1977
1250000, 1928
1260000, 2078
1270000, 1956
1280000, 2049
1290000, 2040
1300000, 1949
1310000, 2081
1320000, 2047
1330000, 1928
1340000, 2014
1350000, 2088
1360000, 2074
1370000, 2053
1380000, 1980
1390000, 1914
1400000, 2059
1410000, 2094
1420000, 1951
1430000, 1906
1440000, 2079
1450000, 2089
1460000, 1967
1470000, 2058
1480000, 2010
1490000, 1905
1500000, 1930
1510000, 1904
1520000, 1977
1530000, 1976
1540000, 1986
1550000, 1977
1560000, 2086
1570000, 2071
1580000, 1904
1590000, 2022
1600000, 2038
1610000, 1906
1620000, 2076
1630000, 1979
1640000, 1926
1650000, 2057
1660000, 2087
1670000, 1917
1680000, 2045
1690000, 1973
1700000, 1974
1710000, 2066
1720000, 2059
1730000, 2008
1740000, 1925
1750000, 1950
1760000, 1912
1770000, 1929
1780000, 1971
1790000, 1993
