PH, moisture
82000, 71, 5036
84000, 72, 5176
86000, 60, 5004
88000, 70, 5175
90000, 60, 5192
92000, 73, 5004
94000, 63, 5076
96000, 63, 5180
98000, 73, 5049
100000, 66, 5085
102000, 66, 5058
104000, 78, 5159
106000, 71, 5140
108000, 66, 5170
110000, 61, 5075
112000, 63, 5148
114000, 64, 5068
116000, 69, 5099
118000, 71, 5169
120000, 62, 5060
122000, 77, 5094
124000, 77, 5148
126000, 69, 5105
128000, 69, 5019
130000, 72, 5114
132000, 74, 5003
134000, 61, 5096
136000, 72, 5033
138000, 69, 5086
140000, 62, 5128
142000, 67, 5131
144000, 66, 5131
146000, 77, 5012
148000, 73, 5175
150000, 69, 5193
152000, 68, 5133
154000, 60, 5170
156000, 70, 5101
158000, 64, 5154
160000, 61, 5092
162000, 61, 5073
164000, 74, 5003
166000, 76, 5118
168000, 74, 5067
170000, 77, 5056
172000, 65, 5082
174000, 67, 5096
176000, 66, 5085
178000, 60, 5041
180000, 67, 5035
182000, 74, 5003
184000, 79, 5125
186000, 79, 5130
188000, 65, 5049
190000, 66, 5113
192000, 72, 5166
194000, 74, 5097
196000, 75, 5061
198000, 64, 5149
200000, 73, 5133
202000, 65, 5191
204000, 76, 5196
206000, 72, 5002
208000, 70, 5066
210000, 65, 5042
212000, 74, 5021
214000, 79, 5010
216000, 78, 5031
218000, 75, 5165
220000, 71, 5043
222000, 62, 5071
224000, 68, 5094
226000, 69, 5044
228000, 69, 5162
230000, 72, 5128
232000, 73, 5017
234000, 74, 5035
236000, 62, 5195
238000, 61, 5166
240000, 64, 5045
242000, 65, 5138
244000, 73, 5044
246000, 69, 5132
248000, 63, 5009
250000, 75, 5004
252000, 77, 5157
254000, 73, 5023
256000, 65, 5121
258000, 62, 5035
260000, 66, 5092
262000, 77, 5105
264000, 68, 5147
266000, 64, 5149
268000, 67, 5169
270000, 68, 5130
272000, 77, 5002
274000, 66, 5114
276000, 78, 5037
278000, 79, 5075
280000, 70, 5053
282000, 66, 5058
284000, 76, 5082
286000, 79, 5106
288000, 66, 5018
290000, 74, 5157
292000, 60, 5045
294000, 65, 5114
296000, 68, 5197
298000, 63, 5183
300000, 67, 5148
302000, 74, 5037
304000, 76, 5003
306000, 65, 5130
308000, 72, 5141
310000, 66, 5120
312000, 62, 5079
314000, 68, 5160
316000, 79, 5069
318000, 70, 5097
320000, 60, 5165
322000, 75, 5197
324000, 67, 5183
326000, 68, 5052
328000, 68, 5103
330000, 73, 5021
332000, 62, 5044
334000, 70, 5086
336000, 71, 5174
338000, 75, 5173
340000, 69, 5004
342000, 76, 5100
344000, 65, 5183
346000, 75, 5171
348000, 63, 5070
350000, 72, 5123
352000, 64, 5021
354000, 70, 5112
356000, 67, 5036
358000, 65, 5017
360000, 62, 5088
362000, 70, 5142
364000, 63, 5057
366000, 71, 5138
368000, 69, 5003
370000, 61, 5137
372000, 65, 5150
374000, 79, 5108
376000, 73, 5031
378000, 68, 5001
380000, 66, 5138
382000, 67, 5012
384000, 60, 5121
386000, 62, 5074
388000, 79, 5173
390000, 74, 5164
392000, 71, 5193
394000, 70, 5195
396000, 69, 5151
398000, 63, 5173
400000, 64, 5153
402000, 73, 5176
404000, 67, 5110
406000, 72, 5112
408000, 69, 5007
410000, 69, 5104
412000, 76, 5039
414000, 71, 5003
416000, 68, 5134
418000, 78, 5014
420000, 74, 5057
422000, 68, 5184
424000, 66, 5109
426000, 64, 5015
428000, 77, 5183
430000, 74, 5184
432000, 74, 5001
434000, 62, 5017
436000, 74, 5160
438000, 74, 5012
440000, 70, 5082
442000, 78, 5183
444000, 78, 5188
446000, 65, 5113
448000, 63, 5182
450000, 61, 5046
452000, 79, 5049
454000, 71, 5002
456000, 70, 5182
458000, 68, 5052
460000, 70, 5120
462000, 69, 5046
464000, 65, 5111
466000, 60, 5119
468000, 69, 5000
470000, 64, 5068
472000, 75, 5184
474000, 62, 5172
476000, 60, 5055
478000, 66, 5059
480000, 75, 5000
482000, 71, 5010
484000, 66, 5089
486000, 64, 5178
488000, 74, 5007
490000, 71, 5143
492000, 63, 5031
494000, 62, 5141
496000, 71, 5143
498000, 67, 5098
500000, 74, 5091
502000, 67, 5107
504000, 76, 5123
506000, 77, 5004
508000, 67, 5168
510000, 76, 5010
512000, 70, 5013
514000, 73, 5194
516000, 64, 5097
518000, 78, 5138
520000, 60, 5109
522000, 66, 5018
524000, 75, 5136
526000, 62, 5127
528000, 68, 5038
530000, 63, 5065
532000, 71, 5082
534000, 75, 5106
536000, 69, 5065
538000, 63, 5082
540000, 68, 5100
542000, 67, 5168
544000, 74, 5070
546000, 74, 5000
548000, 75, 5185
550000, 66, 5128
552000, 61, 5019
554000, 60, 5059
556000, 63, 5070
558000, 70, 5084
560000, 76, 5055
562000, 65, 5023
564000, 66, 5137
566000, 61, 5142
568000, 78, 5002
570000, 75, 5095
572000, 68, 5108
574000, 60, 5072
576000, 74, 5184
578000, 70, 5058
580000, 63, 5199
582000, 70, 5125
584000, 66, 5116
586000, 64, 5178
588000, 67, 5181
