PH, moisture
82000, 74, 5093
84000, 74, 5015
86000, 60, 5028
88000, 63, 5143
90000, 75, 5113
92000, 64, 5109
94000, 68, 5199
96000, 63, 5032
98000, 68, 5150
100000, 73, 5169
102000, 78, 5046
104000, 75, 5053
106000, 69, 5107
108000, 72, 5062
110000, 71, 5168
112000, 76, 5115
114000, 69, 5053
116000, 60, 5187
118000, 75, 5151
120000, 73, 5061
122000, 77, 5073
124000, 71, 5078
126000, 75, 5015
128000, 69, 5059
130000, 61, 5179
132000, 71, 5142
134000, 64, 5016
136000, 79, 5136
138000, 63, 5173
140000, 76, 5014
142000, 61, 5141
144000, 63, 5159
146000, 65, 5033
148000, 77, 5031
150000, 75, 5023
152000, 70, 5127
154000, 65, 5199
156000, 64, 5133
158000, 79, 5010
160000, 63, 5056
162000, 79, 5077
164000, 79, 5095
166000, 60, 5171
168000, 78, 5157
170000, 62, 5180
172000, 61, 5002
174000, 69, 5080
176000, 76, 5156
178000, 74, 5123
180000, 64, 5079
182000, 73, 5046
184000, 71, 5149
186000, 65, 5114
188000, 79, 5157
190000, 76, 5144
192000, 61, 5107
194000, 67, 5100
196000, 70, 5060
198000, 71, 5057
200000, 61, 5116
202000, 70, 5195
204000, 76, 5011
206000, 71, 5079
208000, 64, 5025
210000, 76, 5005
212000, 65, 5054
214000, 60, 5112
216000, 75, 5143
218000, 68, 5039
220000, 67, 5125
222000, 79, 5013
224000, 63, 5142
226000, 70, 5151
228000, 70, 5070
230000, 76, 5011
232000, 78, 5120
234000, 78, 5138
236000, 74, 5195
238000, 76, 5091
240000, 64, 5195
242000, 60, 5180
244000, 70, 5154
246000, 62, 5059
248000, 65, 5022
250000, 77, 5144
252000, 68, 5110
254000, 72, 5093
256000, 77, 5004
258000, 63, 5107
260000, 76, 5128
262000, 63, 5193
264000, 76, 5016
266000, 78, 5074
268000, 73, 5122
270000, 74, 5164
272000, 70, 5144
274000, 65, 5138
276000, 63, 5029
278000, 68, 5145
280000, 78, 5150
282000, 64, 5031
284000, 63, 5168
286000, 77, 5112
288000, 74, 5134
290000, 62, 5110
292000, 76, 5184
294000, 65, 5167
296000, 70, 5054
298000, 64, 5036
300000, 64, 5028
302000, 74, 5051
304000, 70, 5054
306000, 71, 5072
308000, 75, 5160
310000, 67, 5157
312000, 71, 5176
314000, 78, 5149
316000, 75, 5001
318000, 79, 5105
320000, 75, 5149
322000, 70, 5011
324000, 77, 5043
326000, 72, 5134
328000, 75, 5020
330000, 78, 5102
332000, 63, 5190
334000, 64, 5062
336000, 66, 5001
338000, 75, 5081
340000, 71, 5009
342000, 78, 5142
344000, 61, 5092
346000, 72, 5029
348000, 62, 5118
350000, 67, 5058
352000, 62, 5109
354000, 60, 5168
356000, 72, 5094
358000, 62, 5141
360000, 70, 5052
362000, 65, 5076
364000, 78, 5001
366000, 78, 5156
368000, 68, 5169
370000, 69, 5195
372000, 63, 5091
374000, 65, 5146
376000, 60, 5028
378000, 64, 5036
380000, 65, 5192
382000, 61, 5118
384000, 68, 5144
386000, 69, 5122
388000, 61, 5086
390000, 62, 5017
392000, 67, 5031
394000, 64, 5069
396000, 72, 5037
398000, 69, 5151
400000, 78, 5028
402000, 65, 5019
404000, 69, 5105
406000, 64, 5134
408000, 73, 5010
410000, 61, 5127
412000, 67, 5120
414000, 70, 5103
416000, 62, 5087
418000, 60, 5091
420000, 66, 5044
422000, 76, 5061
424000, 63, 5067
426000, 64, 5082
428000, 63, 5139
430000, 70, 5141
432000, 73, 5037
434000, 66, 5003
436000, 65, 5093
438000, 73, 5192
440000, 70, 5172
442000, 68, 5002
444000, 70, 5079
446000, 64, 5023
448000, 73, 5084
450000, 62, 5115
452000, 66, 5054
454000, 65, 5183
456000, 73, 5067
458000, 65, 5162
460000, 75, 5128
462000, 73, 5126
464000, 77, 5082
466000, 67, 5084
468000, 79, 5129
470000, 68, 5172
472000, 66, 5189
474000, 72, 5041
476000, 71, 5119
478000, 62, 5000
480000, 70, 5084
482000, 71, 5164
484000, 70, 5028
486000, 77, 5022
488000, 64, 5122
490000, 70, 5120
492000, 71, 5044
494000, 64, 5176
496000, 63, 5183
498000, 62, 5157
500000, 67, 5059
502000, 67, 5056
504000, 69, 5027
506000, 60, 5066
508000, 66, 5042
510000, 79, 5007
512000, 68, 5199
514000, 75, 5170
516000, 66, 5090
518000, 75, 5017
520000, 63, 5071
522000, 78, 5092
524000, 73, 5077
526000, 65, 5157
528000, 79, 5075
530000, 63, 5025
532000, 70, 5126
534000, 75, 5055
536000, 67, 5159
