PH, moisture
82000, 65, 5088
84000, 61, 5091
86000, 72, 5026
88000, 73, 5099
90000, 66, 5173
92000, 72, 5144
94000, 79, 5084
96000, 79, 5046
98000, 73, 5143
100000, 64, 5031
102000, 64, 5037
104000, 61, 5187
106000, 65, 5089
108000, 65, 5149
110000, 61, 5113
112000, 61, 5117
114000, 73, 5035
116000, 77, 5118
118000, 62, 5173
120000, 76, 5054
122000, 62, 5058
124000, 76, 5020
126000, 60, 5052
128000, 71, 5143
130000, 61, 5140
132000, 69, 5089
134000, 72, 5182
136000, 78, 5106
138000, 72, 5159
140000, 78, 5073
142000, 65, 5033
144000, 78, 5102
146000, 64, 5117
148000, 76, 5078
150000, 72, 5137
152000, 74, 5040
154000, 73, 5009
156000, 64, 5007
158000, 70, 5094
160000, 71, 5000
162000, 74, 5037
164000, 72, 5093
166000, 73, 5123
168000, 66, 5030
170000, 60, 5172
172000, 69, 5031
174000, 77, 5057
176000, 78, 5109
178000, 72, 5008
180000, 69, 5040
182000, 73, 5035
184000, 70, 5124
186000, 67, 5078
188000, 78, 5143
190000, 71, 5021
192000, 69, 5157
194000, 75, 5018
196000, 65, 5080
198000, 78, 5049
200000, 69, 5195
202000, 63, 5152
204000, 60, 5160
206000, 65, 5174
208000, 73, 5159
210000, 64, 5184
212000, 71, 5144
214000, 77, 5059
216000, 78, 5051
218000, 62, 5172
220000, 77, 5075
222000, 61, 5130
224000, 74, 5199
226000, 66, 5073
228000, 65, 5193
230000, 77, 5188
232000, 70, 5035
234000, 66, 5069
236000, 70, 5135
238000, 77, 5127
240000, 75, 5146
242000, 78, 5060
244000, 66, 5136
246000, 64, 5091
248000, 73, 5152
250000, 79, 5080
252000, 75, 5052
254000, 62, 5012
256000, 73, 5034
258000, 77, 5078
260000, 68, 5031
262000, 65, 5015
264000, 75, 5081
266000, 61, 5154
268000, 67, 5155
270000, 72, 5183
272000, 75, 5099
274000, 71, 5153
276000, 77, 5122
278000, 71, 5079
280000, 70, 5180
282000, 69, 5123
284000, 76, 5044
286000, 76, 5075
288000, 68, 5006
290000, 75, 5133
292000, 70, 5142
294000, 78, 5100
296000, 60, 5099
298000, 70, 5021
300000, 72, 5108
302000, 66, 5074
304000, 68, 5007
306000, 66, 5038
308000, 61, 5133
310000, 66, 5028
312000, 74, 5127
314000, 66, 5186
316000, 76, 5132
318000, 79, 5135
320000, 73, 5124
322000, 69, 5189
324000, 73, 5143
326000, 67, 5019
328000, 64, 5147
330000, 74, 5000
332000, 61, 5026
334000, 69, 5088
336000, 73, 5004
338000, 61, 5171
340000, 72, 5121
342000, 61, 5130
344000, 71, 5148
346000, 73, 5169
348000, 65, 5065
350000, 76, 5146
352000, 75, 5020
354000, 61, 5004
356000, 63, 5182
358000, 70, 5166
360000, 78, 5058
362000, 65, 5116
364000, 61, 5055
366000, 75, 5062
368000, 78, 5120
370000, 74, 5179
372000, 76, 5062
374000, 75, 5191
376000, 63, 5026
378000, 70, 5138
380000, 69, 5094
382000, 68, 5188
384000, 77, 5016
386000, 72, 5105
388000, 64, 5106
390000, 70, 5067
392000, 66, 5075
394000, 78, 5158
396000, 79, 5152
398000, 64, 5019
400000, 73, 5089
