PH, moisture
82000, 74, 5149
84000, 63, 5071
86000, 63, 5006
88000, 79, 5128
90000, 70, 5119
92000, 60, 5079
94000, 65, 5003
96000, 68, 5100
98000, 76, 5086
100000, 71, 5138
102000, 76, 5107
104000, 73, 5051
106000, 74, 5124
108000, 61, 5024
110000, 71, 5174
112000, 62, 5171
114000, 78, 5037
116000, 63, 5151
118000, 76, 5029
120000, 65, 5093
122000, 67, 5138
124000, 69, 5185
126000, 63, 5159
128000, 64, 5090
130000, 68, 5136
132000, 64, 5159
134000, 71, 5026
136000, 62, 5174
138000, 68, 5075
140000, 61, 5177
142000, 70, 5031
144000, 69, 5162
146000, 76, 5166
148000, 61, 5176
150000, 72, 5105
152000, 78, 5171
154000, 79, 5174
156000, 68, 5045
158000, 76, 5175
160000, 64, 5109
162000, 78, 5179
164000, 76, 5139
166000, 60, 5156
168000, 77, 5014
170000, 60, 5180
172000, 68, 5053
174000, 73, 5079
176000, 77, 5092
178000, 61, 5126
180000, 71, 5058
182000, 78, 5170
184000, 63, 5018
186000, 65, 5196
188000, 70, 5131
190000, 65, 5010
192000, 69, 5153
194000, 74, 5147
196000, 62, 5110
198000, 73, 5170
200000, 78, 5099
202000, 76, 5033
204000, 61, 5193
206000, 71, 5035
208000, 74, 5122
210000, 70, 5015
212000, 67, 5015
214000, 74, 5176
216000, 66, 5039
218000, 72, 5136
220000, 71, 5135
222000, 77, 5031
224000, 66, 5005
226000, 65, 5189
228000, 78, 5159
230000, 65, 5153
232000, 73, 5106
234000, 73, 5199
236000, 75, 5043
238000, 66, 5075
240000, 68, 5012
242000, 67, 5091
244000, 78, 5082
246000, 73, 5185
248000, 64, 5188
250000, 78, 5091
252000, 76, 5167
254000, 77, 5089
256000, 63, 5122
258000, 78, 5133
260000, 66, 5068
262000, 64, 5065
264000, 76, 5189
266000, 60, 5114
268000, 60, 5160
270000, 64, 5020
272000, 68, 5114
274000, 69, 5106
276000, 67, 5150
278000, 68, 5085
280000, 71, 5194
282000, 65, 5137
284000, 60, 5057
286000, 62, 5130
288000, 62, 5140
290000, 68, 5174
292000, 66, 5084
294000, 77, 5172
296000, 75, 5054
298000, 74, 5004
300000, 78, 5065
302000, 70, 5190
304000, 73, 5156
306000, 64, 5131
308000, 64, 5104
310000, 68, 5055
312000, 60, 5159
314000, 77, 5116
316000, 68, 5029
318000, 76, 5120
320000, 73, 5190
322000, 64, 5101
324000, 69, 5009
326000, 75, 5108
328000, 66, 5129
330000, 64, 5057
332000, 62, 5021
334000, 79, 5110
336000, 67, 5135
338000, 66, 5177
340000, 62, 5069
342000, 72, 5106
344000, 73, 5069
346000, 65, 5052
348000, 69, 5165
350000, 65, 5066
352000, 69, 5196
