PH, moisture
82000, 64, 5142
84000, 61, 5116
86000, 76, 5028
88000, 65, 5007
90000, 75, 5199
92000, 71, 5051
94000, 72, 5137
96000, 68, 5135
98000, 76, 5195
100000, 65, 5194
102000, 60, 5111
104000, 66, 5020
106000, 77, 5067
108000, 76, 5011
110000, 77, 5095
112000, 71, 5074
114000, 67, 5056
116000, 65, 5057
118000, 78, 5082
120000, 62, 5105
122000, 78, 5164
124000, 77, 5014
126000, 69, 5019
128000, 65, 5167
130000, 74, 5103
132000, 75, 5019
134000, 71, 5031
136000, 62, 5045
138000, 77, 5129
140000, 63, 5017
142000, 77, 5097
144000, 67, 5125
146000, 62, 5111
148000, 62, 5184
150000, 64, 5123
152000, 63, 5137
154000, 76, 5173
156000, 62, 5031
158000, 71, 5045
160000, 73, 5033
162000, 73, 5079
164000, 77, 5143
166000, 72, 5050
168000, 61, 5107
170000, 60, 5074
172000, 61, 5098
174000, 69, 5153
176000, 75, 5117
178000, 62, 5035
180000, 75, 5106
182000, 66, 5128
184000, 67, 5156
186000, 62, 5152
188000, 78, 5110
190000, 60, 5088
192000, 68, 5004
194000, 60, 5097
196000, 67, 5041
198000, 66, 5132
200000, 63, 5040
202000, 77, 5128
204000, 78, 5145
206000, 67, 5192
208000, 75, 5126
210000, 73, 5158
212000, 75, 5189
214000, 68, 5074
216000, 79, 5173
218000, 65, 5023
220000, 61, 5190
222000, 78, 5019
224000, 61, 5079
226000, 66, 5185
228000, 62, 5105
230000, 75, 5009
232000, 67, 5076
234000, 68, 5198
236000, 69, 5165
238000, 69, 5153
240000, 61, 5191
242000, 60, 5118
244000, 64, 5116
246000, 77, 5054
248000, 66, 5016
250000, 71, 5068
252000, 68, 5092
254000, 72, 5198
256000, 76, 5153
258000, 70, 5185
260000, 64, 5076
262000, 72, 5123
264000, 68, 5137
266000, 73, 5117
268000, 74, 5151
270000, 73, 5076
272000, 62, 5183
274000, 75, 5199
276000, 69, 5092
278000, 71, 5046
280000, 68, 5187
282000, 77, 5128
284000, 70, 5036
286000, 75, 5120
288000, 72, 5070
290000, 68, 5052
292000, 65, 5084
294000, 79, 5049
296000, 78, 5174
298000, 79, 5135
300000, 65, 5115
302000, 65, 5042
304000, 69, 5143
306000, 73, 5001
308000, 64, 5060
310000, 78, 5093
312000, 78, 5072
314000, 75, 5101
316000, 62, 5117
318000, 68, 5100
320000, 78, 5048
322000, 77, 5186
324000, 68, 5114
326000, 60, 5106
328000, 64, 5143
330000, 73, 5094
332000, 75, 5149
334000, 65, 5004
336000, 70, 5104
338000, 61, 5002
340000, 73, 5171
342000, 73, 5128
344000, 63, 5052
346000, 77, 5164
348000, 68, 5007
350000, 61, 5127
352000, 68, 5027
354000, 69, 5159
356000, 75, 5044
358000, 73, 5139
360000, 78, 5171
362000, 71, 5134
364000, 66, 5101
366000, 65, 5021
368000, 66, 5090
370000, 65, 5120
372000, 72, 5006
374000, 60, 5184
376000, 69, 5072
378000, 69, 5008
380000, 63, 5006
382000, 69, 5044
384000, 60, 5109
386000, 63, 5076
388000, 73, 5052
390000, 64, 5149
392000, 74, 5130
394000, 63, 5058
396000, 74, 5090
398000, 76, 5103
400000, 72, 5077
402000, 62, 5086
404000, 62, 5021
406000, 64, 5072
408000, 68, 5132
410000, 61, 5165
412000, 74, 5171
414000, 76, 5033
416000, 63, 5109
418000, 78, 5027
420000, 74, 5014
422000, 65, 5153
424000, 67, 5016
426000, 64, 5112
428000, 66, 5161
430000, 60, 5153
432000, 65, 5051
434000, 69, 5118
436000, 70, 5090
438000, 62, 5143
440000, 67, 5151
442000, 77, 5129
444000, 70, 5004
446000, 66, 5165
448000, 67, 5015
450000, 78, 5163
452000, 61, 5099
454000, 69, 5197
456000, 73, 5135
458000, 65, 5052
460000, 60, 5114
462000, 68, 5020
464000, 67, 5198
466000, 79, 5101
