PH, moisture
82000, 67, 5093
84000, 76, 5140
86000, 66, 5195
88000, 79, 5182
90000, 79, 5037
92000, 63, 5156
94000, 75, 5182
96000, 76, 5181
98000, 69, 5042
100000, 66, 5039
102000, 76, 5030
104000, 76, 5013
106000, 66, 5003
108000, 76, 5116
110000, 75, 5088
112000, 61, 5190
114000, 64, 5043
116000, 62, 5199
118000, 69, 5143
120000, 70, 5101
122000, 79, 5016
124000, 73, 5053
126000, 60, 5009
128000, 71, 5141
130000, 69, 5178
132000, 60, 5016
134000, 68, 5165
136000, 71, 5028
138000, 79, 5034
140000, 64, 5107
142000, 66, 5095
144000, 66, 5115
146000, 69, 5046
148000, 61, 5118
150000, 63, 5160
152000, 74, 5060
154000, 78, 5115
156000, 74, 5128
158000, 75, 5054
160000, 61, 5069
162000, 78, 5181
164000, 60, 5188
166000, 68, 5183
168000, 76, 5020
170000, 68, 5111
172000, 78, 5097
174000, 64, 5084
176000, 60, 5034
178000, 76, 5119
180000, 72, 5056
182000, 77, 5039
184000, 72, 5031
186000, 70, 5061
188000, 60, 5145
190000, 70, 5002
192000, 71, 5188
194000, 61, 5125
196000, 76, 5188
198000, 69, 5080
200000, 75, 5067
202000, 78, 5016
204000, 62, 5172
206000, 77, 5190
208000, 67, 5122
210000, 72, 5198
212000, 66, 5179
214000, 69, 5067
216000, 78, 5154
218000, 76, 5175
220000, 68, 5078
222000, 79, 5123
224000, 67, 5090
226000, 70, 5187
228000, 78, 5084
230000, 65, 5183
232000, 60, 5019
234000, 68, 5019
236000, 77, 5123
238000, 69, 5028
240000, 76, 5163
242000, 72, 5043
244000, 78, 5163
246000, 69, 5060
248000, 66, 5068
250000, 71, 5126
252000, 79, 5137
254000, 66, 5084
256000, 79, 5103
258000, 63, 5143
260000, 60, 5077
262000, 75, 5082
264000, 71, 5159
266000, 60, 5126
268000, 64, 5072
270000, 63, 5152
272000, 68, 5081
274000, 70, 5156
276000, 75, 5194
278000, 68, 5123
280000, 61, 5195
282000, 69, 5024
284000, 70, 5066
286000, 72, 5089
288000, 64, 5109
290000, 77, 5057
292000, 79, 5077
294000, 70, 5106
296000, 70, 5063
298000, 79, 5098
300000, 63, 5070
302000, 69, 5159
304000, 62, 5112
306000, 69, 5105
308000, 74, 5181
310000, 76, 5169
312000, 74, 5151
314000, 69, 5166
316000, 73, 5029
318000, 68, 5009
320000, 69, 5074
322000, 76, 5040
324000, 71, 5049
326000, 62, 5068
328000, 78, 5056
330000, 62, 5073
332000, 62, 5115
334000, 72, 5138
336000, 77, 5005
338000, 67, 5054
340000, 62, 5160
342000, 67, 5045
344000, 66, 5044
346000, 67, 5026
348000, 66, 5020
350000, 65, 5013
352000, 60, 5134
354000, 79, 5130
356000, 70, 5054
358000, 71, 5010
360000, 74, 5094
362000, 76, 5193
364000, 63, 5155
366000, 61, 5150
368000, 76, 5183
370000, 75, 5162
372000, 60, 5067
374000, 75, 5037
376000, 72, 5053
378000, 75, 5129
380000, 68, 5079
382000, 78, 5059
384000, 63, 5040
386000, 66, 5144
388000, 65, 5020
390000, 71, 5138
392000, 67, 5147
394000, 66, 5009
396000, 64, 5090
398000, 74, 5114
400000, 64, 5023
402000, 60, 5148
404000, 71, 5070
406000, 61, 5102
408000, 60, 5171
410000, 78, 5195
412000, 69, 5023
414000, 74, 5039
416000, 61, 5141
418000, 77, 5035
420000, 62, 5057
422000, 60, 5197
424000, 78, 5104
426000, 62, 5164
428000, 62, 5088
430000, 67, 5146
432000, 62, 5190
434000, 64, 5165
436000, 61, 5073
438000, 62, 5148
440000, 66, 5193
442000, 75, 5090
444000, 65, 5026
446000, 73, 5002
448000, 60, 5118
450000, 71, 5046
452000, 62, 5141
454000, 60, 5053
456000, 68, 5126
458000, 69, 5010
460000, 68, 5073
462000, 64, 5149
464000, 63, 5052
466000, 70, 5019
468000, 74, 5028
470000, 73, 5035
472000, 73, 5036
474000, 60, 5115
476000, 68, 5195
478000, 70, 5058
480000, 73, 5158
482000, 65, 5047
484000, 76, 5067
486000, 77, 5120
488000, 63, 5031
490000, 62, 5044
492000, 65, 5076
494000, 60, 5013
496000, 66, 5095
498000, 74, 5015
500000, 78, 5025
502000, 77, 5088
504000, 64, 5135
506000, 65, 5042
508000, 71, 5167
510000, 61, 5179
512000, 70, 5079
514000, 75, 5004
516000, 61, 5138
518000, 64, 5030
520000, 77, 5126
522000, 68, 5087
524000, 66, 5195
526000, 71, 5186
528000, 74, 5033
530000, 71, 5133
532000, 78, 5157
534000, 74, 5095
536000, 70, 5181
538000, 73, 5042
540000, 71, 5120
542000, 74, 5149
544000, 73, 5175
546000, 74, 5091
548000, 79, 5032
550000, 68, 5136
552000, 76, 5025
554000, 66, 5128
556000, 74, 5045
558000, 60, 5185
560000, 71, 5120
562000, 65, 5031
564000, 69, 5184
566000, 69, 5032
568000, 72, 5034
570000, 67, 5155
572000, 62, 5151
574000, 75, 5149
576000, 66, 5132
578000, 70, 5116
580000, 73, 5004
582000, 79, 5152
584000, 60, 5002
586000, 75, 5172
588000, 70, 5161
590000, 69, 5023
592000, 78, 5189
594000, 75, 5098
596000, 70, 5150
598000, 76, 5129
600000, 61, 5142
602000, 74, 5191
604000, 61, 5000
606000, 68, 5112
608000, 69, 5179
610000, 74, 5052
612000, 73, 5032
614000, 66, 5010
616000, 70, 5042
618000, 60, 5021
620000, 77, 5088
622000, 72, 5138
624000, 69, 5018
626000, 75, 5140
628000, 71, 5079
630000, 76, 5127
632000, 67, 5030
634000, 79, 5072
636000, 67, 5132
638000, 77, 5072
640000, 63, 5025
642000, 63, 5171
644000, 71, 5008
646000, 73, 5185
648000, 76, 5104
650000, 61, 5009
652000, 71, 5019
654000, 74, 5161
656000, 70, 5102
658000, 73, 5051
660000, 69, 5176
662000, 73, 5182
664000, 71, 5177
666000, 65, 5097
668000, 72, 5106
670000, 68, 5096
672000, 63, 5078
674000, 74, 5027
676000, 75, 5108
678000, 79, 5180
680000, 73, 5087
682000, 74, 5069
684000, 77, 5068
686000, 64, 5125
688000, 63, 5121
690000, 79, 5028
692000, 68, 5004
694000, 68, 5168
696000, 67, 5155
698000, 62, 5034
700000, 76, 5092
702000, 79, 5102
704000, 70, 5060
706000, 63, 5001
708000, 68, 5104
710000, 77, 5008
712000, 78, 5012
714000, 70, 5124
716000, 61, 5059
718000, 68, 5177
720000, 76, 5187
722000, 67, 5099
724000, 61, 5112
726000, 78, 5169
728000, 64, 5006
730000, 64, 5023
732000, 74, 5007
734000, 60, 5064
736000, 63, 5014
738000, 71, 5025
740000, 68, 5139
742000, 77, 5090
744000, 68, 5091
746000, 65, 5151
748000, 67, 5150
750000, 78, 5161
752000, 77, 5080
754000, 77, 5124
756000, 67, 5103
758000, 73, 5052
760000, 77, 5172
762000, 79, 5168
764000, 73, 5138
766000, 79, 5062
768000, 72, 5076
770000, 74, 5156
772000, 70, 5135
774000, 77, 5178
776000, 72, 5049
778000, 71, 5079
780000, 67, 5157
782000, 69, 5087
784000, 74, 5005
786000, 67, 5037
788000, 63, 5127
790000, 78, 5095
792000, 70, 5040
794000, 68, 5168
796000, 71, 5044
798000, 64, 5009
800000, 67, 5182
802000, 70, 5083
804000, 62, 5091
806000, 64, 5078
808000, 78, 5100
810000, 63, 5196
812000, 69, 5194
814000, 72, 5019
816000, 73, 5054
818000, 69, 5115
820000, 70, 5196
822000, 65, 5045
824000, 65, 5004
826000, 70, 5010
828000, 70, 5008
830000, 79, 5194
832000, 68, 5156
834000, 78, 5125
836000, 67, 5172
838000, 73, 5162
840000, 65, 5017
842000, 72, 5109
844000, 63, 5102
846000, 69, 5018
848000, 76, 5030
850000, 79, 5145
852000, 69, 5035
854000, 75, 5134
856000, 69, 5036
858000, 73, 5083
860000, 70, 5065
862000, 76, 5159
864000, 67, 5022
866000, 72, 5093
868000, 68, 5159
870000, 73, 5137
872000, 75, 5013
874000, 76, 5091
876000, 68, 5088
878000, 75, 5112
880000, 66, 5148
882000, 77, 5068
884000, 79, 5085
886000, 72, 5065
888000, 75, 5079
890000, 68, 5135
892000, 74, 5086
894000, 65, 5198
896000, 79, 5133
898000, 72, 5066
900000, 75, 5012
902000, 62, 5016
904000, 61, 5126
906000, 73, 5045
908000, 74, 5113
910000, 71, 5109
912000, 71, 5024
914000, 78, 5054
916000, 73, 5007
918000, 64, 5031
920000, 70, 5166
922000, 76, 5002
924000, 71, 5010
926000, 67, 5057
928000, 68, 5091
930000, 64, 5146
932000, 61, 5041
934000, 67, 5161
936000, 70, 5148
938000, 63, 5152
940000, 63, 5075
942000, 66, 5091
944000, 66, 5126
946000, 68, 5148
948000, 70, 5021
950000, 78, 5052
952000, 76, 5017
954000, 67, 5143
956000, 65, 5087
958000, 78, 5055
960000, 68, 5172
962000, 68, 5058
964000, 65, 5089
966000, 73, 5188
968000, 75, 5096
970000, 77, 5115
972000, 65, 5109
974000, 61, 5168
976000, 67, 5180
978000, 75, 5155
980000, 67, 5064
982000, 60, 5036
984000, 78, 5196
986000, 65, 5108
988000, 72, 5115
990000, 66, 5068
992000, 69, 5153
994000, 69, 5079
996000, 69, 5074
998000, 60, 5156
1000000, 68, 5101
1002000, 73, 5007
1004000, 64, 5022
1006000, 77, 5059
1008000, 78, 5069
1010000, 75, 5186
1012000, 69, 5056
1014000, 76, 5105
1016000, 76, 5077
1018000, 74, 5157
1020000, 64, 5074
1022000, 74, 5094
1024000, 73, 5114
1026000, 74, 5036
1028000, 71, 5127
1030000, 65, 5005
1032000, 76, 5141
1034000, 70, 5133
1036000, 61, 5100
1038000, 74, 5024
1040000, 60, 5003
1042000, 70, 5125
1044000, 73, 5159
1046000, 67, 5069
1048000, 70, 5157
1050000, 62, 5109
1052000, 70, 5042
1054000, 72, 5006
1056000, 63, 5013
1058000, 67, 5119
1060000, 67, 5146
1062000, 68, 5179
1064000, 62, 5061
1066000, 74, 5017
1068000, 75, 5119
1070000, 69, 5103
1072000, 60, 5148
1074000, 74, 5053
1076000, 74, 5111
1078000, 70, 5130
1080000, 75, 5171
1082000, 78, 5056
1084000, 60, 5181
1086000, 78, 5067
1088000, 70, 5114
1090000, 67, 5056
1092000, 78, 5131
1094000, 65, 5066
1096000, 62, 5025
1098000, 67, 5017
1100000, 64, 5096
1102000, 67, 5102
1104000, 75, 5000
1106000, 73, 5026
1108000, 79, 5161
1110000, 77, 5181
1112000, 78, 5034
1114000, 65, 5153
1116000, 64, 5051
1118000, 62, 5131
1120000, 78, 5146
1122000, 74, 5083
1124000, 70, 5064
1126000, 73, 5122
1128000, 67, 5177
1130000, 77, 5063
1132000, 63, 5186
1134000, 65, 5160
1136000, 66, 5159
1138000, 66, 5158
1140000, 77, 5190
1142000, 77, 5072
1144000, 76, 5045
1146000, 72, 5195
1148000, 79, 5191
1150000, 79, 5087
1152000, 77, 5170
1154000, 79, 5074
1156000, 75, 5156
1158000, 61, 5188
1160000, 77, 5084
1162000, 74, 5170
1164000, 68, 5074
1166000, 73, 5136
1168000, 67, 5066
1170000, 78, 5176
1172000, 73, 5108
1174000, 79, 5116
1176000, 73, 5191
1178000, 70, 5068
1180000, 73, 5073
1182000, 60, 5079
1184000, 60, 5164
1186000, 68, 5079
1188000, 61, 5122
1190000, 63, 5169
1192000, 62, 5107
1194000, 74, 5093
1196000, 64, 5084
1198000, 68, 5181
1200000, 70, 5023
1202000, 61, 5150
1204000, 61, 5004
1206000, 60, 5071
1208000, 62, 5152
1210000, 75, 5007
1212000, 73, 5008
1214000, 67, 5116
1216000, 75, 5036
1218000, 68, 5069
1220000, 70, 5056
1222000, 63, 5063
1224000, 76, 5043
1226000, 75, 5006
1228000, 64, 5012
1230000, 74, 5070
1232000, 71, 5052
1234000, 61, 5056
1236000, 79, 5193
1238000, 63, 5107
1240000, 72, 5178
1242000, 78, 5062
1244000, 72, 5118
1246000, 79, 5156
1248000, 63, 5117
1250000, 73, 5071
1252000, 67, 5023
1254000, 60, 5135
1256000, 73, 5164
1258000, 72, 5098
1260000, 62, 5135
1262000, 70, 5054
1264000, 68, 5158
1266000, 60, 5015
1268000, 65, 5061
1270000, 64, 5083
1272000, 77, 5098
1274000, 77, 5093
1276000, 70, 5116
1278000, 67, 5007
1280000, 79, 5109
1282000, 77, 5091
1284000, 72, 5177
1286000, 72, 5155
1288000, 76, 5174
1290000, 73, 5071
1292000, 66, 5171
1294000, 68, 5080
1296000, 65, 5102
1298000, 66, 5122
1300000, 68, 5168
1302000, 75, 5133
1304000, 61, 5074
1306000, 79, 5195
1308000, 61, 5128
1310000, 79, 5151
1312000, 68, 5132
1314000, 60, 5079
1316000, 70, 5101
1318000, 61, 5019
1320000, 67, 5199
1322000, 64, 5183
1324000, 79, 5165
1326000, 67, 5108
1328000, 68, 5051
