PH, moisture
82000, 60, 5042
84000, 64, 5123
86000, 71, 5079
88000, 76, 5128
90000, 69, 5167
92000, 69, 5079
94000, 67, 5186
96000, 60, 5009
98000, 68, 5062
100000, 64, 5041
102000, 73, 5028
104000, 63, 5101
106000, 72, 5049
108000, 72, 5070
110000, 64, 5010
112000, 79, 5034
114000, 65, 5156
116000, 77, 5169
118000, 79, 5148
120000, 78, 5067
122000, 67, 5074
124000, 61, 5024
126000, 67, 5135
128000, 68, 5122
130000, 72, 5192
132000, 73, 5181
134000, 71, 5047
136000, 63, 5021
138000, 69, 5004
140000, 72, 5037
142000, 60, 5152
144000, 64, 5183
146000, 68, 5000
148000, 65, 5003
150000, 66, 5083
152000, 61, 5020
154000, 75, 5095
156000, 73, 5147
158000, 65, 5116
160000, 76, 5069
162000, 76, 5076
164000, 65, 5185
166000, 77, 5126
168000, 68, 5006
170000, 76, 5042
172000, 64, 5062
174000, 75, 5119
176000, 60, 5170
178000, 71, 5041
180000, 60, 5013
182000, 65, 5106
184000, 68, 5156
186000, 75, 5100
188000, 77, 5031
190000, 63, 5080
192000, 74, 5162
194000, 61, 5132
196000, 60, 5093
198000, 63, 5128
200000, 68, 5118
202000, 63, 5015
204000, 60, 5060
206000, 65, 5121
208000, 60, 5108
210000, 68, 5072
212000, 69, 5170
214000, 70, 5148
216000, 72, 5022
218000, 63, 5161
220000, 74, 5002
222000, 62, 5074
224000, 76, 5131
226000, 65, 5093
228000, 73, 5131
230000, 69, 5054
232000, 69, 5059
234000, 73, 5091
236000, 77, 5191
238000, 76, 5004
240000, 74, 5123
242000, 66, 5142
244000, 63, 5016
246000, 74, 5007
248000, 70, 5190
250000, 70, 5020
252000, 61, 5041
254000, 68, 5110
256000, 62, 5197
258000, 71, 5021
260000, 61, 5107
262000, 60, 5010
264000, 66, 5028
266000, 63, 5143
268000, 66, 5066
270000, 68, 5090
272000, 60, 5004
274000, 77, 5138
276000, 72, 5016
278000, 64, 5155
280000, 76, 5012
282000, 64, 5058
284000, 73, 5044
286000, 68, 5012
288000, 76, 5108
290000, 77, 5070
292000, 69, 5028
294000, 62, 5041
296000, 63, 5149
298000, 77, 5131
300000, 61, 5025
302000, 68, 5135
304000, 74, 5185
306000, 76, 5003
308000, 76, 5150
310000, 62, 5149
312000, 60, 5022
314000, 77, 5188
316000, 77, 5009
318000, 63, 5027
320000, 71, 5117
322000, 61, 5034
324000, 61, 5104
326000, 76, 5051
328000, 63, 5174
330000, 61, 5163
332000, 72, 5097
334000, 74, 5158
336000, 79, 5187
338000, 65, 5071
340000, 77, 5028
342000, 65, 5079
344000, 78, 5156
346000, 75, 5127
348000, 61, 5005
350000, 69, 5122
352000, 77, 5156
354000, 74, 5105
356000, 74, 5052
358000, 61, 5173
360000, 76, 5178
362000, 70, 5153
364000, 67, 5049
366000, 77, 5007
368000, 67, 5109
370000, 63, 5144
372000, 73, 5021
374000, 73, 5183
376000, 64, 5138
378000, 76, 5194
380000, 67, 5136
382000, 72, 5158
384000, 61, 5060
386000, 79, 5194
388000, 66, 5089
390000, 79, 5085
392000, 72, 5086
394000, 68, 5029
396000, 62, 5070
398000, 69, 5052
400000, 79, 5126
402000, 73, 5104
404000, 73, 5000
406000, 72, 5071
408000, 76, 5117
410000, 72, 5000
412000, 77, 5081
414000, 66, 5093
416000, 68, 5030
418000, 70, 5067
420000, 70, 5022
422000, 77, 5072
424000, 73, 5038
426000, 70, 5151
428000, 70, 5069
430000, 60, 5139
432000, 67, 5088
434000, 78, 5046
436000, 75, 5051
438000, 65, 5158
440000, 71, 5097
442000, 73, 5017
444000, 73, 5037
446000, 70, 5090
448000, 77, 5015
450000, 64, 5017
452000, 79, 5053
454000, 71, 5031
456000, 69, 5066
458000, 63, 5116
460000, 76, 5032
462000, 70, 5187
464000, 77, 5197
466000, 65, 5019
468000, 60, 5014
470000, 77, 5163
472000, 64, 5127
474000, 65, 5003
476000, 71, 5132
478000, 65, 5199
480000, 70, 5084
482000, 73, 5176
484000, 60, 5013
486000, 71, 5075
488000, 64, 5065
490000, 77, 5050
492000, 69, 5011
494000, 69, 5025
496000, 73, 5010
498000, 65, 5079
500000, 66, 5070
502000, 66, 5144
504000, 70, 5180
506000, 63, 5092
508000, 69, 5050
510000, 64, 5014
512000, 66, 5083
514000, 79, 5073
516000, 69, 5180
518000, 71, 5166
520000, 69, 5100
522000, 70, 5050
