PH, moisture
82000, 76, 5099
84000, 65, 5032
86000, 73, 5117
88000, 63, 5136
90000, 61, 5024
92000, 72, 5140
94000, 78, 5144
96000, 76, 5024
98000, 72, 5166
100000, 66, 5096
102000, 73, 5084
104000, 66, 5072
106000, 67, 5180
108000, 70, 5189
110000, 78, 5110
112000, 75, 5058
114000, 63, 5075
116000, 66, 5095
118000, 64, 5027
120000, 60, 5171
122000, 70, 5053
124000, 66, 5101
126000, 60, 5062
128000, 73, 5165
130000, 70, 5159
132000, 76, 5164
134000, 78, 5197
136000, 71, 5114
138000, 68, 5016
140000, 74, 5096
142000, 74, 5003
144000, 60, 5053
146000, 77, 5198
148000, 72, 5096
150000, 62, 5041
152000, 71, 5087
154000, 68, 5082
156000, 74, 5139
158000, 62, 5183
160000, 60, 5065
162000, 62, 5162
164000, 70, 5119
166000, 71, 5174
168000, 62, 5129
170000, 60, 5111
172000, 65, 5127
174000, 74, 5137
176000, 60, 5142
178000, 78, 5082
180000, 62, 5017
182000, 66, 5042
184000, 78, 5038
186000, 68, 5047
188000, 61, 5120
190000, 72, 5151
192000, 78, 5158
194000, 60, 5059
196000, 72, 5147
198000, 77, 5012
200000, 79, 5013
202000, 70, 5191
204000, 74, 5075
206000, 66, 5043
208000, 72, 5081
210000, 73, 5145
212000, 66, 5060
214000, 60, 5065
216000, 72, 5164
218000, 75, 5119
220000, 71, 5148
222000, 77, 5051
224000, 73, 5160
226000, 74, 5070
228000, 64, 5138
230000, 75, 5105
232000, 75, 5007
234000, 76, 5172
236000, 75, 5134
238000, 65, 5197
240000, 66, 5160
242000, 78, 5136
244000, 63, 5111
246000, 77, 5169
248000, 63, 5026
250000, 75, 5116
252000, 71, 5182
254000, 63, 5140
256000, 60, 5047
258000, 69, 5187
260000, 63, 5089
262000, 77, 5129
264000, 61, 5051
266000, 64, 5020
268000, 76, 5125
270000, 77, 5100
272000, 73, 5060
274000, 72, 5134
276000, 68, 5186
278000, 74, 5092
280000, 61, 5126
282000, 67, 5123
284000, 72, 5093
286000, 65, 5025
288000, 69, 5046
290000, 66, 5066
292000, 62, 5044
294000, 62, 5119
296000, 70, 5014
298000, 65, 5156
300000, 69, 5165
302000, 62, 5078
304000, 62, 5022
306000, 75, 5040
308000, 72, 5101
310000, 66, 5133
312000, 67, 5061
314000, 71, 5013
316000, 75, 5043
318000, 60, 5058
320000, 79, 5182
322000, 61, 5068
324000, 67, 5080
326000, 75, 5054
328000, 78, 5016
330000, 78, 5112
332000, 70, 5129
334000, 78, 5002
336000, 68, 5063
338000, 79, 5194
340000, 71, 5096
342000, 60, 5032
344000, 62, 5140
346000, 75, 5096
348000, 60, 5144
350000, 71, 5118
352000, 69, 5047
354000, 79, 5170
356000, 74, 5004
358000, 60, 5073
360000, 68, 5168
362000, 77, 5120
364000, 79, 5010
366000, 66, 5008
368000, 69, 5122
370000, 61, 5168
372000, 70, 5040
374000, 73, 5194
376000, 70, 5184
378000, 63, 5177
380000, 73, 5183
382000, 65, 5025
384000, 72, 5099
386000, 66, 5048
388000, 76, 5014
390000, 76, 5146
392000, 73, 5127
394000, 76, 5087
396000, 60, 5166
398000, 67, 5185
400000, 66, 5078
402000, 62, 5155
404000, 74, 5067
406000, 60, 5182
408000, 67, 5077
410000, 63, 5159
412000, 72, 5145
414000, 64, 5099
416000, 65, 5071
418000, 64, 5151
420000, 63, 5072
422000, 61, 5112
424000, 76, 5177
426000, 65, 5128
428000, 66, 5117
