PH, moisture
82000, 74, 5013
84000, 66, 5095
86000, 66, 5037
88000, 63, 5070
90000, 67, 5171
92000, 76, 5110
94000, 60, 5131
96000, 69, 5041
98000, 64, 5017
100000, 64, 5142
102000, 66, 5019
104000, 79, 5098
106000, 63, 5189
108000, 74, 5160
110000, 75, 5155
112000, 62, 5162
114000, 67, 5057
116000, 64, 5195
118000, 78, 5102
120000, 63, 5058
122000, 60, 5156
124000, 77, 5044
126000, 61, 5057
128000, 78, 5096
130000, 64, 5069
132000, 76, 5033
134000, 72, 5025
136000, 73, 5164
138000, 68, 5040
140000, 78, 5124
142000, 69, 5033
144000, 66, 5040
146000, 74, 5030
148000, 69, 5090
150000, 69, 5181
152000, 72, 5140
154000, 76, 5063
156000, 65, 5033
158000, 60, 5168
160000, 79, 5111
162000, 64, 5006
164000, 65, 5161
166000, 75, 5063
168000, 78, 5146
170000, 74, 5111
172000, 60, 5067
174000, 70, 5048
176000, 71, 5059
178000, 64, 5046
180000, 72, 5040
182000, 62, 5078
184000, 65, 5083
186000, 68, 5115
188000, 76, 5047
190000, 79, 5174
192000, 70, 5171
194000, 75, 5152
196000, 70, 5046
198000, 60, 5152
200000, 69, 5053
202000, 67, 5197
204000, 73, 5059
206000, 75, 5028
208000, 77, 5000
210000, 61, 5025
212000, 65, 5189
214000, 77, 5191
216000, 63, 5158
218000, 73, 5033
220000, 75, 5103
222000, 60, 5026
224000, 70, 5170
226000, 75, 5145
228000, 64, 5046
230000, 77, 5177
232000, 67, 5133
234000, 77, 5193
236000, 65, 5097
238000, 66, 5158
240000, 67, 5141
242000, 60, 5021
244000, 66, 5138
246000, 62, 5137
248000, 68, 5152
250000, 79, 5193
252000, 62, 5184
254000, 72, 5012
256000, 77, 5061
258000, 76, 5070
260000, 65, 5040
262000, 70, 5149
264000, 72, 5096
266000, 67, 5131
268000, 72, 5082
270000, 67, 5040
272000, 77, 5125
274000, 68, 5118
276000, 75, 5159
278000, 63, 5058
280000, 65, 5115
282000, 78, 5035
284000, 62, 5140
286000, 73, 5175
288000, 62, 5049
290000, 71, 5122
292000, 70, 5136
294000, 72, 5195
296000, 63, 5056
