PH, moisture
82000, 73, 5125
84000, 61, 5079
86000, 64, 5015
88000, 64, 5158
90000, 68, 5199
92000, 71, 5148
94000, 74, 5051
96000, 65, 5065
98000, 75, 5058
100000, 78, 5023
102000, 67, 5019
104000, 69, 5051
106000, 75, 5062
108000, 63, 5144
110000, 67, 5094
112000, 62, 5153
114000, 72, 5001
116000, 79, 5117
118000, 78, 5062
120000, 63, 5160
122000, 77, 5135
124000, 74, 5189
126000, 64, 5141
128000, 71, 5159
130000, 73, 5097
132000, 68, 5114
134000, 76, 5152
136000, 75, 5076
138000, 72, 5159
140000, 68, 5091
142000, 76, 5062
144000, 69, 5186
146000, 77, 5130
148000, 75, 5005
150000, 68, 5095
152000, 71, 5148
154000, 78, 5170
156000, 70, 5096
158000, 70, 5019
160000, 61, 5135
162000, 76, 5153
164000, 71, 5024
166000, 75, 5134
168000, 76, 5169
170000, 70, 5163
172000, 73, 5155
174000, 78, 5092
176000, 71, 5070
178000, 79, 5115
180000, 63, 5055
182000, 66, 5153
184000, 69, 5179
186000, 79, 5003
188000, 67, 5015
190000, 73, 5176
192000, 63, 5116
194000, 65, 5082
196000, 65, 5194
198000, 60, 5024
200000, 61, 5166
202000, 63, 5155
204000, 78, 5013
206000, 60, 5032
208000, 60, 5049
210000, 61, 5135
212000, 64, 5036
214000, 64, 5184
216000, 63, 5039
218000, 66, 5189
220000, 70, 5108
222000, 73, 5005
224000, 69, 5061
226000, 62, 5094
228000, 69, 5076
230000, 62, 5109
232000, 77, 5030
234000, 63, 5143
236000, 70, 5180
238000, 64, 5109
240000, 66, 5122
242000, 71, 5154
244000, 79, 5103
246000, 72, 5192
248000, 63, 5134
250000, 65, 5108
252000, 69, 5185
254000, 67, 5017
256000, 78, 5136
258000, 74, 5097
260000, 65, 5057
262000, 72, 5016
264000, 76, 5092
266000, 67, 5193
268000, 63, 5089
270000, 64, 5060
272000, 63, 5014
274000, 70, 5085
276000, 65, 5173
278000, 79, 5024
280000, 60, 5094
282000, 79, 5065
284000, 75, 5025
286000, 64, 5117
288000, 64, 5184
290000, 71, 5021
292000, 73, 5045
294000, 62, 5061
296000, 75, 5185
298000, 67, 5198
300000, 65, 5011
302000, 78, 5060
304000, 78, 5045
306000, 74, 5120
308000, 65, 5124
310000, 66, 5017
312000, 62, 5170
314000, 62, 5081
316000, 62, 5154
318000, 64, 5014
320000, 72, 5073
322000, 73, 5198
324000, 77, 5107
326000, 62, 5067
328000, 74, 5199
330000, 65, 5048
332000, 68, 5154
334000, 60, 5143
336000, 79, 5118
338000, 70, 5176
340000, 72, 5091
342000, 66, 5119
344000, 64, 5145
346000, 67, 5099
348000, 65, 5101
350000, 77, 5132
352000, 72, 5026
354000, 74, 5122
356000, 61, 5132
358000, 79, 5157
360000, 67, 5116
362000, 76, 5136
364000, 78, 5125
366000, 65, 5071
368000, 67, 5196
370000, 72, 5077
372000, 62, 5090
374000, 70, 5112
376000, 60, 5165
378000, 61, 5008
380000, 78, 5151
382000, 74, 5053
384000, 77, 5096
386000, 69, 5099
388000, 65, 5147
390000, 76, 5002
392000, 65, 5120
394000, 73, 5010
396000, 79, 5118
398000, 72, 5059
400000, 63, 5198
402000, 60, 5018
404000, 72, 5106
406000, 72, 5128
408000, 72, 5180
410000, 63, 5179
412000, 69, 5125
414000, 65, 5045
416000, 73, 5185
418000, 68, 5164
420000, 74, 5159
422000, 74, 5142
