PH, moisture
82000, 72, 5050
84000, 67, 5084
86000, 69, 5054
88000, 78, 5016
90000, 65, 5107
92000, 76, 5066
94000, 69, 5141
96000, 69, 5025
98000, 78, 5100
100000, 61, 5034
102000, 73, 5146
104000, 62, 5077
106000, 69, 5187
108000, 74, 5160
110000, 75, 5163
112000, 74, 5160
114000, 70, 5002
116000, 71, 5174
118000, 75, 5067
120000, 68, 5042
122000, 66, 5178
124000, 78, 5081
126000, 61, 5030
128000, 75, 5134
130000, 69, 5143
132000, 63, 5168
134000, 61, 5175
136000, 72, 5113
138000, 60, 5012
140000, 64, 5089
142000, 74, 5060
144000, 74, 5055
146000, 69, 5104
148000, 75, 5018
150000, 76, 5029
152000, 79, 5000
154000, 61, 5002
156000, 68, 5115
158000, 66, 5155
160000, 69, 5178
162000, 73, 5177
164000, 76, 5150
166000, 71, 5130
168000, 73, 5187
170000, 75, 5019
172000, 69, 5182
174000, 65, 5065
176000, 65, 5011
178000, 68, 5087
180000, 65, 5062
182000, 68, 5156
184000, 60, 5005
186000, 67, 5043
188000, 61, 5194
190000, 66, 5122
192000, 65, 5010
194000, 73, 5133
196000, 68, 5194
198000, 65, 5082
200000, 74, 5107
202000, 65, 5158
204000, 73, 5035
206000, 66, 5088
208000, 77, 5192
210000, 74, 5152
212000, 74, 5091
214000, 78, 5172
216000, 68, 5073
218000, 73, 5194
220000, 70, 5140
222000, 78, 5022
224000, 64, 5141
226000, 65, 5129
228000, 63, 5029
230000, 76, 5082
232000, 72, 5010
234000, 69, 5108
236000, 79, 5005
238000, 79, 5020
240000, 63, 5061
242000, 66, 5010
244000, 64, 5159
246000, 74, 5091
248000, 74, 5170
250000, 60, 5093
252000, 73, 5070
254000, 63, 5150
256000, 60, 5118
258000, 73, 5122
260000, 65, 5013
262000, 77, 5121
264000, 72, 5036
266000, 65, 5031
268000, 64, 5067
270000, 61, 5085
272000, 77, 5036
274000, 63, 5019
276000, 79, 5056
278000, 61, 5195
280000, 66, 5180
282000, 74, 5133
284000, 71, 5118
286000, 77, 5144
288000, 69, 5038
290000, 70, 5149
292000, 77, 5117
294000, 65, 5037
296000, 62, 5069
298000, 63, 5018
300000, 78, 5115
302000, 70, 5181
304000, 77, 5058
306000, 74, 5009
308000, 71, 5190
310000, 63, 5139
312000, 71, 5118
314000, 78, 5134
316000, 73, 5020
318000, 73, 5176
320000, 79, 5024
322000, 74, 5025
324000, 70, 5151
326000, 65, 5198
328000, 69, 5031
330000, 64, 5113
332000, 76, 5048
334000, 79, 5083
336000, 65, 5026
338000, 65, 5192
340000, 72, 5137
342000, 71, 5120
344000, 60, 5111
346000, 71, 5041
348000, 62, 5001
350000, 79, 5002
352000, 78, 5086
354000, 64, 5173
356000, 72, 5165
358000, 68, 5146
360000, 77, 5022
362000, 64, 5093
364000, 67, 5088
366000, 63, 5041
368000, 60, 5126
370000, 74, 5136
372000, 76, 5018
374000, 79, 5023
376000, 64, 5013
378000, 75, 5079
380000, 74, 5045
382000, 68, 5122
384000, 70, 5120
386000, 72, 5057
388000, 60, 5185
390000, 66, 5132
392000, 70, 5072
394000, 74, 5185
396000, 68, 5018
398000, 64, 5023
400000, 63, 5122
402000, 79, 5138
404000, 70, 5065
406000, 78, 5107
408000, 63, 5192
410000, 77, 5000
412000, 79, 5194
414000, 69, 5010
416000, 63, 5022
418000, 76, 5152
420000, 60, 5077
422000, 64, 5138
424000, 63, 5138
426000, 66, 5148
428000, 72, 5179
430000, 67, 5048
432000, 72, 5168
434000, 69, 5126
436000, 69, 5096
438000, 67, 5111
440000, 68, 5134
442000, 64, 5107
444000, 69, 5007
446000, 63, 5193
448000, 61, 5024
450000, 74, 5118
452000, 69, 5132
454000, 68, 5001
456000, 77, 5135
458000, 66, 5139
460000, 78, 5132
462000, 78, 5017
464000, 68, 5115
466000, 75, 5113
468000, 69, 5191
470000, 60, 5075
472000, 63, 5092
474000, 72, 5154
476000, 77, 5007
478000, 78, 5189
480000, 78, 5134
482000, 78, 5161
484000, 75, 5013
486000, 75, 5173
488000, 65, 5158
490000, 68, 5072
492000, 70, 5028
494000, 71, 5035
496000, 62, 5189
498000, 69, 5167
500000, 62, 5121
502000, 60, 5150
504000, 62, 5182
506000, 67, 5093
508000, 72, 5137
510000, 76, 5037
512000, 77, 5024
514000, 68, 5114
516000, 62, 5152
518000, 65, 5086
520000, 66, 5174
522000, 74, 5105
524000, 70, 5085
526000, 73, 5133
528000, 69, 5138
530000, 75, 5167
532000, 71, 5096
534000, 67, 5076
536000, 78, 5133
538000, 69, 5154
540000, 68, 5021
542000, 66, 5014
544000, 69, 5131
546000, 72, 5040
548000, 63, 5036
550000, 68, 5072
552000, 74, 5116
554000, 79, 5002
556000, 67, 5086
558000, 67, 5096
560000, 70, 5016
562000, 77, 5006
564000, 77, 5103
566000, 75, 5078
568000, 67, 5092
570000, 74, 5160
572000, 77, 5144
574000, 62, 5161
576000, 69, 5106
578000, 79, 5088
580000, 70, 5015
582000, 65, 5088
584000, 71, 5031
586000, 65, 5141
588000, 74, 5004
590000, 62, 5012
592000, 73, 5031
594000, 78, 5133
596000, 74, 5076
598000, 78, 5174
600000, 75, 5043
602000, 79, 5055
604000, 70, 5177
606000, 63, 5068
608000, 73, 5025
610000, 72, 5080
612000, 74, 5165
614000, 64, 5056
616000, 69, 5146
618000, 69, 5100
620000, 67, 5040
622000, 63, 5044
624000, 68, 5144
626000, 79, 5016
628000, 61, 5137
630000, 61, 5145
632000, 76, 5072
634000, 67, 5050
636000, 79, 5114
638000, 75, 5119
640000, 76, 5017
642000, 60, 5149
644000, 64, 5021
646000, 77, 5084
648000, 70, 5055
650000, 62, 5015
652000, 64, 5013
654000, 62, 5140
656000, 75, 5185
658000, 66, 5125
660000, 71, 5039
662000, 68, 5039
664000, 79, 5071
666000, 63, 5007
668000, 62, 5067
670000, 61, 5049
672000, 60, 5003
674000, 66, 5069
676000, 64, 5035
678000, 69, 5127
680000, 67, 5192
682000, 67, 5008
684000, 67, 5034
686000, 69, 5062
688000, 61, 5054
690000, 75, 5090
692000, 71, 5037
694000, 64, 5114
696000, 75, 5017
698000, 71, 5061
700000, 63, 5131
702000, 74, 5176
704000, 62, 5142
706000, 65, 5173
708000, 63, 5187
710000, 77, 5071
712000, 69, 5166
714000, 73, 5158
716000, 71, 5198
718000, 74, 5092
