PH, moisture
82000, 64, 5014
84000, 75, 5018
86000, 79, 5169
88000, 60, 5107
90000, 64, 5174
92000, 70, 5114
94000, 77, 5121
96000, 76, 5049
98000, 68, 5087
100000, 70, 5175
102000, 75, 5196
104000, 69, 5182
106000, 64, 5010
108000, 76, 5098
110000, 76, 5106
112000, 65, 5107
114000, 65, 5198
116000, 61, 5179
118000, 64, 5142
120000, 64, 5113
122000, 65, 5061
124000, 70, 5007
126000, 66, 5100
128000, 72, 5175
130000, 77, 5132
132000, 71, 5006
134000, 79, 5006
136000, 65, 5136
138000, 60, 5025
140000, 78, 5180
142000, 76, 5083
144000, 67, 5192
146000, 60, 5141
148000, 69, 5146
150000, 65, 5100
152000, 69, 5097
154000, 68, 5143
156000, 67, 5104
158000, 62, 5163
160000, 78, 5173
162000, 68, 5053
164000, 72, 5187
166000, 64, 5155
168000, 67, 5021
170000, 78, 5000
172000, 61, 5141
174000, 68, 5084
176000, 67, 5112
178000, 78, 5043
180000, 64, 5172
182000, 75, 5076
184000, 71, 5154
186000, 74, 5165
188000, 70, 5018
190000, 60, 5000
192000, 68, 5151
194000, 62, 5150
196000, 71, 5066
198000, 77, 5078
200000, 72, 5096
202000, 75, 5157
204000, 68, 5021
206000, 74, 5006
208000, 73, 5011
210000, 77, 5053
212000, 78, 5037
214000, 62, 5161
216000, 77, 5006
218000, 77, 5104
220000, 74, 5055
222000, 74, 5054
224000, 68, 5004
226000, 62, 5038
228000, 70, 5024
230000, 68, 5152
232000, 65, 5114
234000, 73, 5187
236000, 62, 5120
238000, 71, 5009
240000, 63, 5075
242000, 74, 5000
244000, 69, 5140
246000, 74, 5049
248000, 60, 5150
250000, 66, 5004
252000, 68, 5104
254000, 75, 5091
256000, 65, 5064
258000, 75, 5123
260000, 62, 5184
262000, 63, 5197
264000, 64, 5191
266000, 75, 5180
268000, 70, 5027
270000, 77, 5101
272000, 71, 5118
274000, 77, 5070
276000, 72, 5180
278000, 70, 5008
280000, 77, 5069
282000, 73, 5130
284000, 64, 5128
286000, 75, 5134
288000, 64, 5099
290000, 75, 5149
292000, 61, 5189
294000, 68, 5155
296000, 65, 5059
298000, 68, 5099
300000, 78, 5025
302000, 66, 5133
304000, 63, 5102
306000, 67, 5123
308000, 78, 5044
310000, 76, 5130
312000, 65, 5102
314000, 69, 5122
316000, 67, 5131
318000, 68, 5116
320000, 61, 5125
322000, 71, 5034
324000, 75, 5047
326000, 66, 5182
328000, 78, 5146
330000, 79, 5084
332000, 74, 5171
334000, 75, 5049
336000, 71, 5022
338000, 76, 5129
340000, 79, 5152
342000, 77, 5019
344000, 72, 5065
346000, 75, 5181
348000, 78, 5065
350000, 62, 5187
352000, 65, 5138
354000, 78, 5028
356000, 71, 5057
358000, 78, 5022
360000, 72, 5199
362000, 61, 5001
364000, 63, 5011
366000, 62, 5009
368000, 62, 5045
370000, 73, 5135
372000, 65, 5061
374000, 60, 5110
376000, 63, 5196
378000, 76, 5101
380000, 66, 5123
382000, 67, 5143
384000, 71, 5111
386000, 76, 5074
388000, 61, 5190
390000, 70, 5121
392000, 72, 5090
394000, 62, 5138
396000, 68, 5039
398000, 63, 5195
400000, 65, 5140
402000, 60, 5141
404000, 65, 5141
406000, 77, 5123
408000, 76, 5036
410000, 78, 5060
412000, 60, 5166
414000, 73, 5178
416000, 70, 5035
418000, 68, 5140
420000, 64, 5011
422000, 74, 5176
424000, 61, 5198
426000, 74, 5098
428000, 72, 5065
430000, 60, 5113
432000, 74, 5103
434000, 67, 5185
436000, 73, 5089
438000, 69, 5052
440000, 70, 5157
442000, 65, 5192
444000, 76, 5029
446000, 69, 5180
448000, 64, 5195
450000, 76, 5052
452000, 69, 5008
454000, 76, 5176
456000, 70, 5030
458000, 71, 5005
460000, 74, 5029
462000, 66, 5162
464000, 62, 5066
466000, 71, 5029
468000, 70, 5099
470000, 69, 5192
472000, 68, 5131
474000, 70, 5029
476000, 64, 5157
478000, 71, 5191
480000, 63, 5078
482000, 62, 5094
484000, 74, 5196
486000, 75, 5063
488000, 67, 5115
490000, 66, 5198
492000, 68, 5186
494000, 66, 5153
496000, 75, 5046
498000, 73, 5041
500000, 67, 5199
502000, 71, 5095
504000, 75, 5100
506000, 61, 5175
508000, 65, 5007
510000, 74, 5089
512000, 73, 5088
514000, 65, 5003
516000, 79, 5140
518000, 68, 5178
520000, 72, 5060
522000, 74, 5048
524000, 67, 5057
526000, 64, 5105
528000, 78, 5023
530000, 64, 5117
532000, 61, 5142
534000, 60, 5007
536000, 77, 5089
538000, 71, 5140
540000, 69, 5065
542000, 65, 5161
544000, 64, 5155
546000, 63, 5123
