PH, moisture
82000, 74, 5044
84000, 75, 5177
86000, 78, 5134
88000, 61, 5134
90000, 68, 5199
92000, 68, 5073
94000, 60, 5050
96000, 77, 5094
98000, 71, 5171
100000, 60, 5005
102000, 69, 5096
104000, 75, 5141
106000, 63, 5189
108000, 64, 5045
110000, 77, 5067
112000, 67, 5151
114000, 79, 5156
116000, 62, 5117
118000, 71, 5173
120000, 64, 5152
122000, 74, 5028
124000, 78, 5117
126000, 68, 5191
128000, 75, 5095
130000, 76, 5074
132000, 62, 5029
134000, 69, 5085
136000, 75, 5063
138000, 66, 5180
140000, 68, 5010
142000, 78, 5139
144000, 69, 5179
146000, 60, 5060
148000, 73, 5185
150000, 66, 5141
152000, 60, 5129
154000, 69, 5015
156000, 61, 5129
158000, 79, 5009
160000, 65, 5054
162000, 68, 5007
164000, 64, 5123
166000, 78, 5141
168000, 71, 5189
170000, 74, 5107
172000, 65, 5185
174000, 69, 5028
176000, 66, 5018
178000, 61, 5038
180000, 79, 5142
182000, 64, 5152
184000, 67, 5061
186000, 63, 5176
188000, 68, 5074
190000, 78, 5119
192000, 77, 5116
194000, 67, 5019
196000, 63, 5128
198000, 69, 5085
200000, 60, 5036
202000, 71, 5179
204000, 65, 5054
206000, 61, 5183
208000, 75, 5037
210000, 78, 5032
212000, 64, 5140
214000, 74, 5191
216000, 62, 5125
218000, 64, 5026
220000, 66, 5021
222000, 69, 5061
224000, 70, 5068
226000, 69, 5138
228000, 73, 5093
230000, 70, 5004
232000, 64, 5139
234000, 76, 5071
236000, 67, 5032
238000, 66, 5136
240000, 79, 5192
242000, 67, 5164
244000, 76, 5006
246000, 61, 5180
248000, 74, 5151
250000, 75, 5135
252000, 61, 5138
254000, 74, 5125
256000, 63, 5090
258000, 60, 5131
260000, 72, 5003
262000, 79, 5174
264000, 75, 5131
266000, 65, 5009
268000, 73, 5184
270000, 67, 5163
272000, 67, 5063
274000, 61, 5001
276000, 75, 5053
278000, 72, 5099
280000, 60, 5032
282000, 64, 5092
284000, 67, 5154
286000, 70, 5181
288000, 79, 5097
290000, 77, 5185
292000, 71, 5141
294000, 68, 5071
296000, 73, 5074
298000, 70, 5089
300000, 71, 5074
302000, 67, 5049
304000, 79, 5154
306000, 67, 5066
308000, 69, 5040
310000, 71, 5199
312000, 67, 5026
314000, 65, 5155
316000, 61, 5136
318000, 66, 5121
320000, 62, 5124
322000, 71, 5017
324000, 75, 5058
326000, 64, 5029
328000, 71, 5163
330000, 70, 5197
332000, 72, 5104
334000, 70, 5120
336000, 71, 5142
338000, 79, 5013
340000, 62, 5138
342000, 67, 5120
344000, 77, 5126
346000, 65, 5065
348000, 70, 5147
350000, 77, 5035
352000, 60, 5164
354000, 63, 5163
356000, 65, 5155
358000, 77, 5059
360000, 71, 5127
362000, 70, 5136
364000, 70, 5032
366000, 67, 5096
368000, 76, 5132
370000, 62, 5058
372000, 78, 5048
374000, 79, 5119
376000, 79, 5019
378000, 77, 5166
380000, 65, 5068
382000, 68, 5106
384000, 62, 5134
386000, 70, 5063
388000, 75, 5076
390000, 60, 5092
392000, 69, 5010
394000, 60, 5197
396000, 77, 5029
398000, 69, 5091
400000, 79, 5158
402000, 64, 5103
404000, 67, 5156
406000, 75, 5002
408000, 69, 5000
410000, 72, 5199
412000, 76, 5132
414000, 76, 5073
416000, 75, 5089
418000, 64, 5110
420000, 78, 5077
422000, 76, 5121
424000, 64, 5075
426000, 79, 5148
428000, 77, 5199
430000, 77, 5052
432000, 68, 5188
434000, 68, 5039
436000, 75, 5142
438000, 70, 5055
440000, 65, 5077
442000, 67, 5047
444000, 60, 5198
446000, 69, 5025
448000, 73, 5102
450000, 66, 5104
452000, 70, 5095
454000, 76, 5043
456000, 63, 5053
458000, 69, 5075
460000, 65, 5143
462000, 75, 5107
464000, 64, 5197
466000, 69, 5003
468000, 72, 5123
470000, 70, 5148
472000, 75, 5042
474000, 61, 5147
476000, 68, 5175
478000, 79, 5196
480000, 72, 5132
482000, 71, 5179
484000, 64, 5072
486000, 72, 5041
488000, 67, 5153
490000, 70, 5012
492000, 62, 5087
494000, 73, 5167
496000, 74, 5037
498000, 64, 5157
500000, 64, 5012
502000, 77, 5190
504000, 74, 5184
506000, 76, 5036
508000, 78, 5147
510000, 62, 5123
512000, 60, 5154
514000, 62, 5010
516000, 74, 5077
518000, 70, 5089
520000, 62, 5135
522000, 79, 5056
524000, 79, 5173
526000, 70, 5119
528000, 60, 5038
530000, 76, 5124
532000, 61, 5196
534000, 64, 5178
536000, 69, 5015
538000, 77, 5138
540000, 78, 5060
542000, 69, 5049
544000, 67, 5152
546000, 68, 5158
548000, 61, 5192
550000, 64, 5110
552000, 74, 5063
554000, 66, 5124
556000, 61, 5187
558000, 62, 5001
560000, 70, 5106
562000, 78, 5124
564000, 68, 5103
566000, 71, 5098
568000, 74, 5048
570000, 66, 5021
572000, 67, 5051
574000, 73, 5085
576000, 72, 5037
578000, 61, 5110
580000, 71, 5022
582000, 75, 5109
584000, 67, 5186
586000, 79, 5155
588000, 60, 5187
590000, 69, 5195
592000, 72, 5071
594000, 67, 5174
596000, 79, 5165
598000, 71, 5064
600000, 66, 5032
602000, 75, 5014
604000, 69, 5094
606000, 70, 5188
608000, 69, 5130
610000, 70, 5192
612000, 78, 5000
614000, 75, 5061
616000, 63, 5078
618000, 62, 5054
620000, 65, 5022
622000, 62, 5112
624000, 67, 5102
626000, 76, 5108
628000, 69, 5109
630000, 72, 5115
632000, 62, 5125
634000, 74, 5010
636000, 62, 5085
638000, 67, 5105
640000, 79, 5027
642000, 74, 5122
644000, 77, 5194
646000, 73, 5083
648000, 74, 5007
650000, 75, 5047
652000, 62, 5110
654000, 77, 5014
656000, 72, 5195
658000, 60, 5067
660000, 78, 5002
662000, 65, 5045
664000, 60, 5025
666000, 67, 5092
668000, 71, 5053
670000, 63, 5015
672000, 79, 5073
674000, 79, 5137
676000, 62, 5140
678000, 70, 5034
680000, 62, 5031
682000, 76, 5196
684000, 60, 5070
686000, 74, 5085
688000, 76, 5167
690000, 61, 5152
692000, 76, 5023
694000, 69, 5186
696000, 72, 5009
698000, 76, 5051
700000, 67, 5001
702000, 73, 5038
704000, 66, 5160
706000, 73, 5048
708000, 66, 5131
710000, 72, 5033
712000, 79, 5134
714000, 68, 5127
716000, 78, 5129
718000, 73, 5087
720000, 67, 5055
722000, 62, 5085
724000, 77, 5019
726000, 64, 5056
728000, 78, 5153
730000, 68, 5116
732000, 61, 5027
734000, 73, 5108
736000, 67, 5157
738000, 77, 5102
740000, 76, 5014
742000, 66, 5166
744000, 69, 5195
746000, 63, 5077
748000, 77, 5161
750000, 72, 5114
752000, 63, 5087
754000, 68, 5198
756000, 70, 5049
758000, 63, 5189
760000, 76, 5083
762000, 77, 5049
764000, 71, 5179
766000, 73, 5129
768000, 69, 5000
770000, 63, 5011
772000, 73, 5179
774000, 69, 5100
776000, 60, 5090
778000, 76, 5151
780000, 66, 5085
782000, 66, 5078
784000, 68, 5053
786000, 72, 5055
788000, 79, 5184
790000, 69, 5184
792000, 62, 5006
794000, 60, 5120
796000, 63, 5087
798000, 66, 5118
800000, 72, 5179
802000, 61, 5067
804000, 61, 5185
806000, 63, 5079
808000, 74, 5031
810000, 66, 5173
812000, 74, 5016
814000, 61, 5012
816000, 64, 5184
818000, 78, 5186
820000, 69, 5187
822000, 65, 5047
824000, 79, 5091
826000, 76, 5132
828000, 69, 5028
830000, 64, 5194
832000, 74, 5080
834000, 77, 5163
836000, 60, 5093
838000, 63, 5016
840000, 75, 5139
842000, 66, 5151
844000, 60, 5161
846000, 71, 5102
848000, 61, 5093
850000, 71, 5029
852000, 61, 5106
854000, 79, 5145
856000, 66, 5182
858000, 73, 5084
860000, 63, 5059
862000, 74, 5140
864000, 68, 5119
866000, 73, 5169
868000, 68, 5104
870000, 67, 5122
872000, 69, 5085
874000, 74, 5043
876000, 75, 5178
878000, 75, 5076
880000, 73, 5194
882000, 62, 5197
884000, 67, 5195
886000, 76, 5148
888000, 74, 5117
890000, 61, 5113
892000, 74, 5108
894000, 62, 5082
896000, 64, 5062
898000, 79, 5054
900000, 64, 5042
902000, 73, 5011
904000, 73, 5012
906000, 61, 5160
908000, 66, 5075
910000, 67, 5153
912000, 68, 5081
914000, 63, 5091
916000, 73, 5018
918000, 61, 5104
920000, 66, 5046
922000, 71, 5105
924000, 75, 5165
926000, 64, 5086
928000, 76, 5185
930000, 74, 5104
932000, 62, 5187
934000, 66, 5024
936000, 73, 5048
938000, 77, 5030
940000, 61, 5055
942000, 60, 5058
944000, 60, 5113
946000, 72, 5082
948000, 68, 5073
950000, 68, 5006
952000, 76, 5025
954000, 63, 5117
956000, 66, 5066
958000, 62, 5113
960000, 79, 5000
962000, 66, 5052
964000, 75, 5068
966000, 72, 5158
968000, 79, 5148
970000, 65, 5104
972000, 73, 5050
974000, 61, 5096
976000, 74, 5015
978000, 78, 5008
980000, 75, 5077
982000, 71, 5095
984000, 75, 5134
986000, 76, 5139
988000, 77, 5034
990000, 68, 5195
992000, 61, 5054
994000, 63, 5190
996000, 61, 5152
998000, 68, 5089
1000000, 75, 5057
1002000, 65, 5112
1004000, 65, 5078
1006000, 66, 5114
1008000, 72, 5024
1010000, 66, 5005
1012000, 78, 5134
1014000, 62, 5132
1016000, 67, 5034
1018000, 73, 5198
1020000, 62, 5157
1022000, 64, 5126
1024000, 64, 5039
1026000, 63, 5035
1028000, 77, 5067
1030000, 61, 5001
1032000, 78, 5151
1034000, 72, 5160
1036000, 78, 5035
1038000, 78, 5175
1040000, 74, 5090
1042000, 70, 5004
1044000, 61, 5044
1046000, 74, 5175
1048000, 68, 5127
1050000, 67, 5014
1052000, 63, 5094
1054000, 75, 5008
1056000, 69, 5174
1058000, 79, 5169
1060000, 62, 5177
1062000, 76, 5011
1064000, 78, 5035
1066000, 76, 5012
1068000, 68, 5033
1070000, 78, 5160
1072000, 69, 5044
1074000, 79, 5004
1076000, 60, 5008
1078000, 67, 5169
1080000, 71, 5158
1082000, 60, 5016
1084000, 66, 5067
1086000, 70, 5152
1088000, 78, 5171
1090000, 77, 5183
1092000, 62, 5050
1094000, 63, 5187
1096000, 74, 5178
1098000, 79, 5039
1100000, 76, 5025
1102000, 61, 5153
1104000, 74, 5038
1106000, 74, 5140
1108000, 74, 5013
1110000, 75, 5037
1112000, 61, 5054
1114000, 77, 5197
1116000, 61, 5041
1118000, 71, 5193
1120000, 71, 5186
1122000, 78, 5043
1124000, 61, 5037
1126000, 71, 5181
1128000, 65, 5052
1130000, 65, 5079
1132000, 73, 5055
1134000, 73, 5136
1136000, 72, 5086
1138000, 68, 5132
1140000, 69, 5113
1142000, 68, 5087
1144000, 75, 5168
1146000, 78, 5045
1148000, 69, 5059
1150000, 71, 5088
1152000, 64, 5070
1154000, 76, 5109
1156000, 74, 5158
1158000, 76, 5103
1160000, 70, 5125
1162000, 60, 5081
1164000, 66, 5188
1166000, 61, 5137
1168000, 75, 5181
1170000, 73, 5141
1172000, 62, 5189
1174000, 68, 5086
1176000, 66, 5044
1178000, 79, 5153
1180000, 75, 5066
1182000, 76, 5010
1184000, 64, 5182
1186000, 65, 5006
1188000, 74, 5181
1190000, 76, 5027
1192000, 71, 5037
1194000, 71, 5013
1196000, 66, 5043
1198000, 63, 5180
1200000, 60, 5148
1202000, 79, 5189
1204000, 75, 5096
1206000, 77, 5186
1208000, 66, 5027
1210000, 76, 5134
1212000, 78, 5037
1214000, 61, 5097
1216000, 63, 5128
1218000, 66, 5032
1220000, 69, 5082
1222000, 76, 5182
1224000, 60, 5156
1226000, 72, 5182
1228000, 77, 5076
1230000, 71, 5157
1232000, 71, 5135
1234000, 61, 5181
1236000, 76, 5115
1238000, 71, 5093
1240000, 61, 5189
1242000, 79, 5164
1244000, 67, 5093
1246000, 63, 5161
1248000, 66, 5130
1250000, 75, 5194
1252000, 72, 5138
1254000, 71, 5018
1256000, 62, 5019
1258000, 75, 5042
1260000, 63, 5097
1262000, 66, 5144
1264000, 66, 5192
1266000, 69, 5084
1268000, 64, 5032
1270000, 70, 5047
1272000, 75, 5088
1274000, 65, 5003
1276000, 66, 5053
1278000, 68, 5030
1280000, 76, 5168
1282000, 74, 5009
1284000, 72, 5074
1286000, 79, 5166
1288000, 76, 5029
1290000, 68, 5133
1292000, 60, 5141
1294000, 66, 5151
1296000, 62, 5076
1298000, 64, 5009
1300000, 75, 5167
1302000, 74, 5123
1304000, 77, 5199
1306000, 60, 5070
1308000, 60, 5074
1310000, 73, 5101
1312000, 71, 5086
1314000, 76, 5068
1316000, 71, 5197
1318000, 67, 5170
1320000, 65, 5146
1322000, 65, 5066
1324000, 72, 5130
1326000, 69, 5181
1328000, 77, 5157
1330000, 61, 5119
1332000, 73, 5034
1334000, 70, 5073
1336000, 70, 5110
1338000, 77, 5104
1340000, 74, 5039
1342000, 68, 5051
1344000, 72, 5166
1346000, 63, 5139
1348000, 71, 5089
1350000, 60, 5007
1352000, 60, 5173
1354000, 64, 5054
1356000, 76, 5106
1358000, 68, 5050
1360000, 75, 5130
1362000, 69, 5167
1364000, 64, 5112
1366000, 78, 5008
1368000, 74, 5003
1370000, 67, 5038
1372000, 71, 5054
1374000, 60, 5114
1376000, 76, 5123
1378000, 65, 5043
1380000, 68, 5044
1382000, 64, 5161
1384000, 79, 5086
1386000, 76, 5022
1388000, 67, 5070
1390000, 65, 5174
1392000, 62, 5199
1394000, 74, 5059
1396000, 77, 5000
1398000, 77, 5050
1400000, 78, 5197
