PH, moisture
82000, 77, 5044
84000, 60, 5182
86000, 69, 5035
88000, 79, 5019
90000, 77, 5187
92000, 73, 5056
94000, 75, 5070
96000, 63, 5112
98000, 77, 5119
100000, 67, 5116
102000, 71, 5101
104000, 73, 5009
106000, 63, 5058
108000, 69, 5060
110000, 76, 5018
112000, 71, 5077
114000, 65, 5084
116000, 63, 5152
118000, 61, 5103
120000, 76, 5081
122000, 62, 5051
124000, 67, 5182
126000, 61, 5054
128000, 68, 5130
130000, 64, 5195
132000, 65, 5034
134000, 64, 5173
136000, 63, 5063
138000, 78, 5031
140000, 70, 5090
142000, 70, 5049
144000, 72, 5121
146000, 65, 5189
148000, 61, 5060
150000, 75, 5186
152000, 68, 5194
154000, 79, 5120
156000, 78, 5046
158000, 69, 5149
160000, 79, 5069
162000, 67, 5194
164000, 68, 5186
166000, 73, 5095
168000, 66, 5122
170000, 68, 5098
172000, 76, 5072
174000, 75, 5195
176000, 78, 5130
178000, 65, 5074
180000, 66, 5009
182000, 69, 5125
184000, 65, 5171
186000, 79, 5134
188000, 65, 5178
190000, 63, 5096
192000, 70, 5067
194000, 77, 5111
196000, 64, 5169
198000, 67, 5024
200000, 61, 5138
202000, 79, 5184
204000, 79, 5041
206000, 73, 5067
208000, 75, 5111
210000, 79, 5123
212000, 70, 5107
214000, 75, 5073
216000, 71, 5198
218000, 72, 5048
220000, 79, 5048
222000, 66, 5123
224000, 77, 5094
226000, 72, 5125
228000, 63, 5009
230000, 62, 5175
232000, 62, 5075
234000, 69, 5187
236000, 66, 5161
238000, 66, 5032
240000, 76, 5123
242000, 66, 5006
244000, 77, 5050
246000, 62, 5133
248000, 71, 5184
250000, 74, 5100
252000, 67, 5004
254000, 68, 5103
256000, 66, 5090
258000, 68, 5072
260000, 71, 5073
262000, 65, 5087
264000, 74, 5007
266000, 65, 5058
268000, 62, 5099
270000, 79, 5110
272000, 74, 5086
274000, 76, 5166
276000, 78, 5076
278000, 63, 5105
280000, 65, 5012
282000, 73, 5032
284000, 69, 5177
286000, 76, 5050
288000, 73, 5034
290000, 77, 5068
292000, 62, 5158
294000, 65, 5146
