PH, moisture
82000, 70, 5099
84000, 74, 5040
86000, 64, 5148
88000, 75, 5015
90000, 66, 5050
92000, 61, 5140
94000, 77, 5199
96000, 74, 5033
98000, 75, 5046
100000, 73, 5117
102000, 61, 5173
104000, 67, 5145
106000, 69, 5169
108000, 61, 5141
110000, 61, 5021
112000, 77, 5068
114000, 76, 5160
116000, 70, 5109
118000, 72, 5113
120000, 73, 5035
122000, 64, 5152
124000, 76, 5080
126000, 74, 5029
128000, 65, 5026
130000, 62, 5146
132000, 67, 5150
134000, 66, 5068
136000, 62, 5177
138000, 70, 5157
140000, 77, 5172
142000, 66, 5086
144000, 78, 5145
146000, 69, 5109
148000, 60, 5001
150000, 76, 5041
152000, 70, 5079
154000, 69, 5070
156000, 62, 5047
158000, 68, 5140
160000, 60, 5030
162000, 63, 5096
164000, 77, 5157
166000, 74, 5190
168000, 65, 5139
170000, 73, 5134
172000, 78, 5092
174000, 79, 5181
176000, 67, 5064
178000, 71, 5063
180000, 69, 5149
182000, 75, 5089
184000, 70, 5178
186000, 70, 5125
188000, 60, 5061
190000, 77, 5114
192000, 68, 5112
194000, 74, 5113
196000, 60, 5050
198000, 65, 5187
200000, 74, 5133
202000, 68, 5011
204000, 62, 5142
206000, 67, 5031
208000, 69, 5014
210000, 63, 5188
212000, 65, 5162
214000, 64, 5054
216000, 66, 5116
218000, 65, 5130
220000, 76, 5185
222000, 75, 5187
224000, 73, 5012
226000, 65, 5039
228000, 78, 5149
230000, 75, 5118
232000, 64, 5116
234000, 74, 5198
236000, 75, 5190
238000, 66, 5122
240000, 78, 5013
242000, 68, 5074
244000, 70, 5187
246000, 72, 5129
248000, 70, 5167
250000, 69, 5027
252000, 72, 5020
254000, 79, 5026
256000, 66, 5171
258000, 67, 5113
260000, 68, 5132
262000, 71, 5010
264000, 73, 5104
266000, 75, 5170
268000, 78, 5082
270000, 65, 5188
272000, 69, 5103
274000, 69, 5051
276000, 65, 5050
278000, 61, 5160
280000, 67, 5090
282000, 70, 5031
284000, 79, 5128
286000, 75, 5088
288000, 75, 5118
290000, 74, 5015
292000, 64, 5053
294000, 64, 5100
296000, 79, 5193
298000, 62, 5133
300000, 75, 5036
302000, 65, 5114
304000, 75, 5049
306000, 66, 5188
308000, 62, 5003
310000, 71, 5169
312000, 70, 5117
314000, 78, 5155
316000, 72, 5020
318000, 64, 5173
320000, 66, 5130
322000, 79, 5114
324000, 67, 5018
326000, 64, 5113
328000, 70, 5036
330000, 74, 5134
332000, 72, 5193
334000, 64, 5029
336000, 79, 5121
338000, 73, 5100
340000, 72, 5192
342000, 65, 5155
344000, 77, 5197
346000, 76, 5088
348000, 75, 5034
350000, 65, 5187
352000, 73, 5149
354000, 78, 5122
356000, 67, 5100
358000, 68, 5020
360000, 74, 5038
362000, 73, 5191
364000, 74, 5111
366000, 61, 5044
368000, 71, 5104
370000, 65, 5132
372000, 77, 5111
374000, 78, 5171
376000, 72, 5059
378000, 63, 5144
380000, 67, 5173
382000, 68, 5062
384000, 62, 5027
386000, 70, 5040
388000, 73, 5068
390000, 71, 5022
392000, 70, 5125
394000, 76, 5052
396000, 61, 5015
398000, 67, 5079
400000, 79, 5130
402000, 67, 5182
404000, 68, 5032
406000, 76, 5163
408000, 66, 5031
410000, 64, 5120
412000, 79, 5054
414000, 74, 5001
416000, 73, 5136
418000, 70, 5007
420000, 61, 5199
