PH, moisture
82000, 62, 5038
84000, 61, 5152
86000, 78, 5178
88000, 78, 5002
90000, 65, 5018
92000, 75, 5130
94000, 69, 5015
96000, 69, 5192
98000, 71, 5030
100000, 62, 5044
102000, 71, 5038
104000, 75, 5079
106000, 72, 5057
108000, 66, 5033
110000, 68, 5059
112000, 75, 5146
114000, 63, 5097
116000, 78, 5116
118000, 79, 5096
120000, 78, 5128
122000, 69, 5133
124000, 73, 5116
126000, 71, 5007
128000, 69, 5089
130000, 71, 5172
132000, 70, 5192
134000, 67, 5075
136000, 65, 5142
138000, 75, 5044
140000, 69, 5181
142000, 74, 5167
144000, 76, 5023
146000, 65, 5030
148000, 73, 5178
150000, 62, 5037
152000, 64, 5017
154000, 64, 5103
156000, 67, 5123
158000, 74, 5161
160000, 64, 5006
162000, 71, 5011
164000, 68, 5145
166000, 74, 5089
168000, 63, 5060
170000, 71, 5170
172000, 74, 5181
174000, 75, 5035
176000, 71, 5063
178000, 68, 5113
180000, 68, 5120
182000, 65, 5048
184000, 68, 5048
186000, 61, 5195
188000, 65, 5175
190000, 72, 5038
192000, 71, 5085
194000, 62, 5120
196000, 78, 5118
198000, 71, 5001
200000, 70, 5149
202000, 69, 5098
204000, 65, 5197
206000, 75, 5182
208000, 66, 5039
210000, 68, 5039
212000, 73, 5090
214000, 71, 5120
216000, 62, 5102
218000, 68, 5034
220000, 70, 5052
222000, 79, 5122
224000, 73, 5090
226000, 65, 5023
228000, 77, 5096
230000, 67, 5174
232000, 74, 5064
234000, 60, 5175
236000, 74, 5079
238000, 65, 5042
240000, 61, 5193
242000, 72, 5087
244000, 71, 5015
246000, 68, 5105
248000, 63, 5111
250000, 73, 5077
252000, 65, 5185
254000, 67, 5177
256000, 65, 5034
258000, 68, 5041
260000, 72, 5135
262000, 62, 5135
264000, 60, 5010
266000, 75, 5121
268000, 72, 5015
270000, 74, 5061
272000, 72, 5124
274000, 63, 5099
276000, 79, 5135
278000, 64, 5149
280000, 79, 5062
282000, 76, 5188
284000, 63, 5090
286000, 72, 5186
288000, 78, 5134
290000, 60, 5092
292000, 77, 5192
294000, 73, 5096
296000, 65, 5141
298000, 75, 5153
300000, 62, 5112
302000, 64, 5085
304000, 71, 5138
306000, 71, 5105
308000, 66, 5194
310000, 75, 5084
312000, 68, 5156
314000, 71, 5172
316000, 78, 5197
318000, 78, 5072
320000, 77, 5124
322000, 75, 5138
324000, 62, 5190
326000, 79, 5053
328000, 76, 5038
330000, 65, 5017
332000, 67, 5189
334000, 76, 5086
336000, 75, 5075
338000, 68, 5166
340000, 60, 5073
342000, 72, 5181
344000, 61, 5147
346000, 73, 5049
348000, 73, 5121
350000, 66, 5004
352000, 61, 5046
354000, 74, 5141
356000, 67, 5144
358000, 60, 5168
360000, 78, 5075
362000, 79, 5047
