temperature (C)
90000, 1949
100000, 2078
110000, 1971
120000, 1930
130000, 1925
140000, 2070
150000, 2005
160000, 2023
170000, 2087
180000, 2098
190000, 2081
200000, 1911
210000, 1941
220000, 2021
230000, 2071
240000, 1926
250000, 2040
260000, 1911
270000, 1999
280000, 2011
290000, 1971
300000, 1969
310000, 2004
320000, 2033
330000, 2053
340000, 1976
350000, 1962
360000, 1928
370000, 1942
380000, 1981
390000, 2086
400000, 1960
410000, 1930
420000, 2017
430000, 1937
440000, 1901
450000, 2075
460000, 2060
470000, 2092
480000, 1975
490000, 1931
500000, 1911
510000, 2069
520000, 2027
530000, 2055
540000, 1902
550000, 1966
560000, 1929
570000, 2096
580000, 2091
590000, 2062
600000, 1959
610000, 2068
620000, 1911
630000, 1909
640000, 2039
650000, 2040
660000, 2042
670000, 1992
680000, 2098
690000, 1950
700000, 2067
710000, 2035
720000, 2060
730000, 2093
740000, 1988
750000, 2093
760000, 1917
770000, 2002
780000, 2065
790000, 2036
800000, 2031
810000, 1965
820000, 1976
830000, 2038
840000, 2032
850000, 1908
860000, 1975
870000, 2088
880000, 2098
890000, 1918
900000, 2088
910000, 1907
920000, 2092
930000, 1983
940000, 1944
950000, 2041
960000, 1987
970000, 1983
980000, 1993
990000, 1982
1000000, 2050
1010000, 1940
1020000, 1900
1030000, 2092
1040000, 2047
1050000, 1916
1060000, 1956
1070000, 2053
1080000, 2046
1090000, 1948
1100000, 1910
1110000, 2005
1120000, 2047
1130000, 2021
1140000, 2013
1150000, 1910
1160000, 1974
1170000, 2080
1180000, 2007
1190000, 1912
1200000, 1985
1210000, 2079
1220000, 2045
1230000, 2040
1240000, 2005
1250000, 2004
1260000, 2068
1270000, 2040
1280000, 2030
1290000, 1998
1300000, 2013
1310000, 2053
1320000, 1993
1330000, 2009
1340000, 1939
1350000, 2045
1360000, 1999
1370000, 1917
1380000, 2084
1390000, 2047
1400000, 2033
1410000, 1966
1420000, 2002
1430000, 2072
1440000, 1938
1450000, 1983
1460000, 1910
1470000, 2068
1480000, 2045
1490000, 2060
1500000, 1912
1510000, 2084
1520000, 1950
1530000, 2052
1540000, 2050
1550000, 2072
1560000, 2011
1570000, 1963
1580000, 1931
1590000, 1974
1600000, 2079
1610000, 1957
1620000, 2061
1630000, 1911
1640000, 2096
1650000, 2049
1660000, 1911
1670000, 2028
1680000, 1967
1690000, 2071
1700000, 1951
1710000, 1999
1720000, 2007
1730000, 1980
1740000, 2014
1750000, 1965
1760000, 1937
1770000, 1940
1780000, 1982
1790000, 2039
