PH, moisture
82000, 61, 5138
84000, 66, 5088
86000, 77, 5143
88000, 66, 5182
90000, 67, 5182
92000, 69, 5052
94000, 72, 5117
96000, 70, 5049
98000, 68, 5053
100000, 61, 5161
102000, 65, 5138
104000, 68, 5068
106000, 75, 5010
108000, 71, 5050
110000, 79, 5185
112000, 60, 5036
114000, 68, 5019
116000, 79, 5140
118000, 60, 5052
120000, 75, 5135
122000, 79, 5082
124000, 64, 5126
126000, 61, 5181
128000, 77, 5102
130000, 67, 5146
132000, 74, 5075
134000, 79, 5087
136000, 62, 5082
138000, 71, 5160
140000, 79, 5031
142000, 61, 5034
144000, 63, 5160
146000, 70, 5100
148000, 66, 5104
150000, 60, 5120
152000, 68, 5020
154000, 71, 5021
156000, 74, 5171
158000, 60, 5037
160000, 71, 5006
162000, 67, 5160
164000, 69, 5102
166000, 66, 5077
168000, 74, 5100
170000, 69, 5048
172000, 66, 5137
174000, 79, 5016
176000, 68, 5143
178000, 75, 5124
180000, 77, 5064
182000, 65, 5155
184000, 70, 5091
186000, 79, 5151
188000, 61, 5168
190000, 78, 5134
192000, 63, 5026
194000, 69, 5108
196000, 66, 5053
198000, 67, 5139
200000, 72, 5137
202000, 61, 5113
204000, 62, 5039
206000, 60, 5078
208000, 76, 5126
210000, 72, 5108
212000, 69, 5125
214000, 60, 5125
216000, 61, 5123
218000, 64, 5197
220000, 68, 5195
222000, 77, 5034
224000, 60, 5010
226000, 73, 5130
228000, 63, 5125
230000, 60, 5190
232000, 65, 5177
234000, 73, 5125
236000, 74, 5143
238000, 67, 5185
240000, 74, 5181
242000, 66, 5050
244000, 61, 5011
246000, 66, 5034
248000, 60, 5004
250000, 78, 5146
252000, 79, 5067
254000, 63, 5034
256000, 67, 5091
258000, 65, 5019
260000, 79, 5098
262000, 75, 5045
264000, 70, 5034
266000, 72, 5175
268000, 69, 5126
270000, 68, 5188
272000, 76, 5037
274000, 78, 5136
276000, 74, 5023
278000, 70, 5137
280000, 75, 5170
282000, 66, 5028
284000, 69, 5030
286000, 73, 5002
288000, 67, 5029
290000, 66, 5025
292000, 66, 5085
294000, 77, 5073
296000, 76, 5128
298000, 61, 5011
300000, 74, 5148
302000, 72, 5175
304000, 72, 5170
306000, 70, 5160
308000, 65, 5016
310000, 71, 5032
312000, 79, 5120
314000, 63, 5017
316000, 63, 5181
318000, 70, 5173
320000, 62, 5088
322000, 60, 5023
324000, 75, 5116
326000, 67, 5135
328000, 79, 5132
330000, 69, 5147
332000, 62, 5115
334000, 68, 5083
336000, 75, 5101
338000, 65, 5044
340000, 70, 5004
342000, 74, 5030
344000, 70, 5065
346000, 73, 5181
348000, 76, 5098
350000, 72, 5029
352000, 63, 5050
354000, 70, 5104
356000, 61, 5047
358000, 62, 5104
360000, 69, 5155
362000, 75, 5015
364000, 64, 5117
366000, 76, 5028
368000, 60, 5186
370000, 67, 5023
372000, 66, 5086
374000, 69, 5044
376000, 65, 5019
378000, 79, 5136
380000, 63, 5134
382000, 70, 5143
384000, 60, 5027
386000, 72, 5089
388000, 68, 5133
390000, 64, 5102
392000, 71, 5124
394000, 79, 5114
396000, 71, 5032
398000, 72, 5189
400000, 60, 5124
402000, 67, 5079
404000, 68, 5119
406000, 62, 5131
408000, 79, 5187
410000, 79, 5115
412000, 62, 5104
414000, 73, 5110
416000, 71, 5092
418000, 61, 5032
420000, 66, 5188
422000, 60, 5132
424000, 75, 5085
426000, 77, 5099
428000, 61, 5174
430000, 64, 5106
432000, 71, 5052
434000, 74, 5181
436000, 77, 5131
438000, 71, 5054
440000, 77, 5033
442000, 77, 5104
444000, 67, 5112
446000, 69, 5144
448000, 65, 5133
