PH, moisture
82000, 64, 5193
84000, 60, 5183
86000, 64, 5054
88000, 65, 5020
90000, 79, 5031
92000, 73, 5088
94000, 66, 5135
96000, 61, 5189
98000, 60, 5120
100000, 79, 5155
102000, 64, 5101
104000, 60, 5127
106000, 68, 5100
108000, 72, 5012
110000, 67, 5001
112000, 65, 5136
114000, 63, 5010
116000, 63, 5065
118000, 69, 5141
120000, 74, 5176
122000, 73, 5107
124000, 77, 5068
126000, 64, 5007
128000, 63, 5046
130000, 62, 5069
132000, 61, 5096
134000, 74, 5051
136000, 61, 5066
138000, 74, 5116
140000, 71, 5144
142000, 71, 5156
144000, 64, 5127
146000, 69, 5180
148000, 63, 5021
150000, 73, 5167
152000, 75, 5181
154000, 67, 5042
156000, 78, 5167
158000, 74, 5136
160000, 78, 5031
162000, 60, 5165
164000, 76, 5154
166000, 60, 5023
168000, 70, 5034
170000, 68, 5137
172000, 66, 5141
174000, 79, 5161
176000, 65, 5107
178000, 68, 5089
180000, 62, 5183
182000, 78, 5102
184000, 71, 5092
186000, 68, 5140
188000, 76, 5025
190000, 77, 5032
192000, 75, 5133
194000, 79, 5135
196000, 73, 5054
198000, 70, 5019
200000, 64, 5100
202000, 65, 5032
204000, 71, 5000
206000, 74, 5147
208000, 60, 5080
210000, 75, 5116
212000, 66, 5068
214000, 60, 5196
216000, 71, 5062
218000, 69, 5120
220000, 67, 5177
222000, 79, 5139
224000, 76, 5047
226000, 68, 5176
228000, 74, 5154
230000, 66, 5126
232000, 78, 5143
234000, 69, 5020
236000, 62, 5189
238000, 62, 5029
240000, 61, 5184
242000, 62, 5118
244000, 68, 5146
246000, 75, 5155
248000, 77, 5123
250000, 65, 5041
252000, 77, 5099
254000, 74, 5046
256000, 77, 5164
258000, 75, 5155
260000, 68, 5085
262000, 64, 5101
264000, 68, 5067
266000, 72, 5130
268000, 67, 5059
270000, 61, 5165
272000, 75, 5186
274000, 76, 5096
276000, 60, 5199
278000, 75, 5176
280000, 65, 5079
282000, 62, 5015
284000, 71, 5016
286000, 64, 5002
288000, 73, 5006
290000, 74, 5012
292000, 69, 5058
294000, 77, 5048
296000, 70, 5093
298000, 65, 5104
300000, 74, 5193
302000, 65, 5075
304000, 70, 5110
306000, 68, 5181
308000, 76, 5094
310000, 65, 5090
312000, 70, 5059
314000, 65, 5079
316000, 64, 5113
318000, 77, 5121
320000, 66, 5066
322000, 68, 5044
324000, 61, 5187
326000, 68, 5128
328000, 72, 5032
330000, 60, 5048
332000, 72, 5151
334000, 70, 5176
336000, 71, 5102
338000, 64, 5023
340000, 64, 5028
342000, 76, 5101
344000, 67, 5032
346000, 78, 5080
348000, 76, 5187
350000, 74, 5085
352000, 62, 5142
354000, 61, 5118
356000, 60, 5099
358000, 60, 5123
360000, 61, 5124
362000, 65, 5147
364000, 63, 5110
366000, 67, 5161
368000, 76, 5194
370000, 75, 5135
372000, 72, 5045
374000, 66, 5171
376000, 78, 5160
378000, 64, 5159
380000, 64, 5062
382000, 75, 5158
384000, 70, 5037
386000, 68, 5018
388000, 77, 5072
390000, 77, 5020
392000, 75, 5181
394000, 70, 5158
396000, 75, 5185
398000, 62, 5170
400000, 62, 5073
402000, 79, 5139
404000, 61, 5138
406000, 70, 5194
408000, 65, 5133
410000, 64, 5159
412000, 73, 5092
414000, 76, 5046
416000, 77, 5014
418000, 61, 5043
420000, 74, 5120
422000, 61, 5005
424000, 65, 5198
426000, 69, 5017
428000, 73, 5030
430000, 73, 5082
432000, 68, 5122
434000, 72, 5153
436000, 75, 5033
438000, 72, 5034
440000, 73, 5077
442000, 77, 5036
444000, 75, 5148
446000, 67, 5061
448000, 66, 5135
450000, 76, 5158
452000, 65, 5173
454000, 69, 5040
456000, 61, 5172
458000, 67, 5133
460000, 61, 5008
462000, 61, 5190
464000, 75, 5056
466000, 60, 5032
468000, 78, 5134
470000, 63, 5023
472000, 74, 5155
474000, 70, 5017
476000, 62, 5191
478000, 63, 5055
480000, 65, 5094
482000, 75, 5024
484000, 66, 5081
486000, 73, 5102
488000, 63, 5060
490000, 78, 5170
492000, 67, 5174
494000, 71, 5021
496000, 65, 5012
498000, 66, 5071
500000, 69, 5113
502000, 73, 5011
504000, 60, 5092
506000, 75, 5104
508000, 77, 5171
510000, 79, 5020
512000, 64, 5044
514000, 79, 5157
516000, 64, 5159
518000, 70, 5040
520000, 60, 5162
522000, 71, 5034
524000, 73, 5019
526000, 77, 5002
528000, 64, 5014
530000, 78, 5126
532000, 75, 5180
534000, 75, 5005
536000, 76, 5189
538000, 70, 5037
540000, 79, 5011
542000, 70, 5177
544000, 73, 5196
546000, 75, 5045
548000, 75, 5012
550000, 61, 5103
552000, 61, 5109
554000, 79, 5013
556000, 67, 5129
558000, 70, 5064
560000, 61, 5103
562000, 75, 5179
564000, 78, 5088
566000, 69, 5146
568000, 75, 5040
570000, 72, 5080
572000, 73, 5143
574000, 67, 5036
576000, 65, 5017
578000, 68, 5067
580000, 73, 5153
582000, 61, 5090
584000, 78, 5010
586000, 73, 5185
588000, 61, 5035
590000, 71, 5000
592000, 60, 5187
594000, 66, 5096
596000, 76, 5084
598000, 76, 5161
600000, 71, 5153
602000, 70, 5045
604000, 67, 5054
606000, 69, 5109
608000, 69, 5158
610000, 75, 5075
612000, 72, 5112
614000, 72, 5191
616000, 73, 5109
618000, 73, 5195
620000, 70, 5062
622000, 60, 5088
624000, 77, 5093
