PH, moisture
82000, 61, 5134
84000, 64, 5045
86000, 73, 5035
88000, 76, 5017
90000, 79, 5190
92000, 67, 5105
94000, 61, 5101
96000, 74, 5012
98000, 62, 5109
100000, 60, 5029
102000, 62, 5192
104000, 77, 5145
106000, 68, 5087
108000, 78, 5029
110000, 70, 5192
112000, 64, 5027
114000, 79, 5157
116000, 77, 5194
118000, 67, 5106
120000, 64, 5107
122000, 70, 5170
124000, 72, 5075
126000, 72, 5055
128000, 70, 5000
130000, 74, 5039
132000, 79, 5015
134000, 79, 5135
136000, 65, 5086
138000, 75, 5111
140000, 71, 5028
142000, 73, 5007
144000, 77, 5173
146000, 62, 5047
148000, 69, 5046
150000, 72, 5171
152000, 64, 5057
154000, 71, 5163
156000, 76, 5146
158000, 64, 5090
160000, 71, 5047
162000, 71, 5009
164000, 66, 5115
166000, 79, 5188
168000, 64, 5113
170000, 61, 5047
172000, 61, 5027
174000, 74, 5183
176000, 70, 5110
178000, 67, 5168
180000, 73, 5069
182000, 73, 5159
184000, 69, 5176
186000, 76, 5050
188000, 63, 5079
190000, 62, 5175
192000, 69, 5004
194000, 77, 5199
196000, 69, 5083
198000, 61, 5151
200000, 71, 5178
202000, 64, 5154
204000, 73, 5019
206000, 73, 5183
208000, 76, 5103
210000, 73, 5157
212000, 71, 5091
214000, 66, 5078
216000, 75, 5124
218000, 61, 5092
220000, 61, 5027
222000, 65, 5116
224000, 79, 5100
226000, 78, 5182
228000, 67, 5140
230000, 63, 5004
232000, 71, 5132
234000, 76, 5072
236000, 69, 5074
238000, 71, 5154
240000, 71, 5044
242000, 69, 5151
244000, 69, 5111
246000, 71, 5057
248000, 60, 5040
250000, 62, 5043
252000, 63, 5087
254000, 73, 5165
256000, 61, 5147
258000, 77, 5159
260000, 77, 5070
262000, 67, 5162
264000, 78, 5024
266000, 62, 5038
268000, 71, 5084
270000, 68, 5060
272000, 70, 5163
274000, 75, 5119
276000, 71, 5015
278000, 77, 5144
280000, 63, 5044
282000, 75, 5086
284000, 67, 5013
286000, 67, 5075
288000, 75, 5165
290000, 79, 5113
292000, 64, 5157
294000, 64, 5191
296000, 75, 5023
298000, 65, 5101
300000, 68, 5043
302000, 72, 5181
304000, 78, 5197
306000, 74, 5195
308000, 76, 5023
310000, 68, 5025
312000, 60, 5173
314000, 64, 5142
316000, 79, 5028
318000, 68, 5171
320000, 66, 5061
322000, 74, 5004
324000, 75, 5027
326000, 62, 5147
328000, 63, 5103
330000, 61, 5049
332000, 75, 5194
334000, 67, 5002
336000, 64, 5020
338000, 79, 5072
340000, 63, 5081
342000, 64, 5196
344000, 78, 5131
346000, 75, 5140
348000, 79, 5058
350000, 69, 5115
352000, 78, 5136
354000, 64, 5146
356000, 63, 5159
358000, 61, 5157
360000, 78, 5111
362000, 68, 5141
364000, 78, 5092
366000, 73, 5125
368000, 74, 5082
370000, 65, 5144
372000, 76, 5027
374000, 77, 5188
376000, 70, 5080
378000, 78, 5159
380000, 60, 5015
382000, 69, 5061
384000, 62, 5193
386000, 75, 5168
388000, 60, 5122
390000, 62, 5067
392000, 61, 5035
394000, 63, 5145
396000, 77, 5140
398000, 72, 5156
400000, 77, 5129
402000, 61, 5133
404000, 78, 5196
406000, 78, 5121
408000, 64, 5057
410000, 63, 5047
412000, 68, 5012
414000, 79, 5163
416000, 72, 5029
418000, 79, 5096
420000, 68, 5155
422000, 60, 5058
424000, 77, 5073
426000, 72, 5009
428000, 77, 5060
430000, 66, 5160
432000, 71, 5080
434000, 65, 5052
436000, 61, 5177
