PH, moisture
82000, 72, 5045
84000, 60, 5116
86000, 71, 5185
88000, 76, 5010
90000, 62, 5095
92000, 67, 5023
94000, 74, 5045
96000, 61, 5024
98000, 70, 5148
100000, 73, 5034
102000, 75, 5198
104000, 79, 5129
106000, 65, 5189
108000, 68, 5050
110000, 73, 5084
112000, 61, 5142
114000, 66, 5098
116000, 67, 5174
118000, 70, 5063
120000, 61, 5141
122000, 71, 5007
124000, 71, 5188
126000, 62, 5143
128000, 63, 5000
130000, 73, 5066
132000, 72, 5032
134000, 78, 5064
136000, 66, 5178
138000, 62, 5010
140000, 66, 5180
142000, 72, 5069
144000, 79, 5051
146000, 75, 5072
148000, 75, 5008
150000, 62, 5140
152000, 61, 5124
154000, 70, 5138
156000, 72, 5074
158000, 77, 5134
160000, 63, 5117
162000, 65, 5075
164000, 63, 5064
166000, 71, 5085
168000, 68, 5135
170000, 69, 5192
172000, 70, 5041
174000, 62, 5097
176000, 62, 5179
178000, 70, 5096
180000, 66, 5174
182000, 70, 5172
184000, 77, 5036
186000, 68, 5173
188000, 64, 5150
190000, 62, 5087
192000, 60, 5109
194000, 63, 5062
196000, 74, 5020
198000, 74, 5114
200000, 63, 5156
202000, 77, 5177
204000, 76, 5010
206000, 74, 5084
208000, 77, 5157
210000, 76, 5042
212000, 62, 5006
214000, 69, 5012
216000, 76, 5094
218000, 68, 5147
220000, 69, 5197
222000, 69, 5014
224000, 62, 5133
226000, 69, 5046
228000, 77, 5197
230000, 61, 5121
232000, 74, 5097
234000, 75, 5044
236000, 76, 5026
238000, 78, 5016
240000, 65, 5197
242000, 72, 5035
244000, 62, 5140
246000, 73, 5136
248000, 68, 5087
250000, 62, 5170
252000, 77, 5030
254000, 61, 5038
256000, 67, 5181
258000, 72, 5127
260000, 70, 5170
262000, 67, 5165
264000, 62, 5137
266000, 68, 5088
268000, 72, 5068
270000, 70, 5055
272000, 78, 5133
274000, 76, 5148
276000, 61, 5102
278000, 66, 5122
280000, 63, 5047
282000, 70, 5173
284000, 61, 5029
286000, 60, 5081
288000, 75, 5189
290000, 73, 5129
