82862,5071,74
85096,5002,62
88665,5160,74
91036,5107,71
92917,5172,74
95229,5051,61
98017,5030,66
98937,5013,71
100898,5083,76
102664,5180,75
104689,5148,73
107472,5147,78
109448,5162,78
112837,5189,69
114958,5186,76
116857,5169,78
119061,5090,66
121336,5068,79
122867,5100,70
125084,5165,67
127139,5107,66
128924,5113,79
131475,5131,63
132982,5172,79
135401,5051,79
138912,5194,70
140845,5182,74
143756,5041,69
145202,5198,69
146738,5105,63
148929,5045,74
150642,5025,69
152644,5131,77
155040,5004,70
156761,5023,75
159097,5008,64
160982,5000,72
163111,5083,62
169115,5113,67
172959,5184,72
174952,5050,61
177170,5164,71
178946,5114,67
181191,5055,64
183053,5069,71
184743,5067,69
191253,5139,78
194960,5007,79
197011,5025,69
199039,5050,78
203206,5144,74
208877,5145,62
211196,5015,70
213076,5034,74
214918,5160,79
216998,5017,61
218805,5146,60
220891,5014,65
223121,5156,65
225219,5128,73
227107,5010,69
228924,5133,66
230895,5178,64
232865,5086,62
234786,5150,63
236938,5055,72
238823,5099,78
241198,5147,64
242875,5006,68
246669,5034,66
249498,5155,69
251318,5110,75
252801,5144,64
255116,5000,79
257320,5121,70
258855,5001,73
262773,5002,78
264914,5030,76
266780,5139,75
270811,5025,75
272777,5154,68
274825,5058,60
276724,5099,62
278600,5181,76
281078,5118,67
282956,5018,79
284856,5046,75
286805,5079,71
288889,5092,65
290809,5160,69
292716,5184,62
296848,5024,61
298724,5161,66
300753,5167,71
303119,5036,61
304812,5072,77
306686,5135,77
308916,5101,62
310950,5152,69
315118,5134,75
319156,5194,73
321048,5132,64
322894,5036,75
324725,5074,70
326867,5126,70
328944,5076,67
330955,5044,65
333340,5003,73
334842,5038,71
337157,5057,77
338837,5030,67
340704,5106,76
343037,5149,68
344804,5096,79
346920,5093,77
348894,5125,69
352870,5101,77
354814,5124,68
357142,5052,66
360929,5027,70
364627,5002,66
367024,5025,64
368963,5188,63
372957,5118,62
374784,5196,73
377007,5102,70
382879,5083,66
384741,5044,64
386838,5186,70
388756,5176,73
391246,5167,70
393120,5164,73
395009,5085,68
396861,5082,75
398715,5090,60
402888,5072,67
404928,5158,64
407249,5071,71
408893,5105,79
412708,5071,64
414637,5002,73
416841,5127,79
419116,5079,63
420919,5095,74
422734,5093,71
424931,5180,77
426868,5092,75
429167,5123,72
430813,5044,71
432737,5049,64
434715,5067,60
436789,5125,71
440782,5108,74
