83551,5071,74
85144,5002,62
91143,5107,71
93023,5172,74
95720,5051,61
97660,5030,66
100842,5083,76
103161,5180,75
105066,5148,73
107717,5147,78
112757,5189,69
116921,5169,78
119080,5090,66
120933,5068,79
122902,5100,70
124651,5165,67
127313,5107,66
128808,5113,79
131060,5131,63
133072,5172,79
135421,5051,79
137202,5199,75
138880,5194,70
143221,5041,69
144989,5198,69
149016,5045,74
153259,5131,77
155424,5004,70
157029,5023,75
161356,5000,72
164828,5166,77
166884,5048,75
168863,5113,67
170741,5037,71
173165,5184,72
174829,5050,61
177145,5164,71
179136,5114,67
181280,5055,64
182883,5069,71
185147,5067,69
186938,5059,70
188758,5129,79
191056,5139,78
192933,5126,70
194699,5007,79
197066,5025,69
199065,5050,78
203350,5144,74
205051,5144,65
206839,5102,60
208925,5145,62
211236,5015,70
213586,5034,74
215231,5160,79
216747,5017,61
218780,5146,60
221031,5014,65
222902,5156,65
225052,5128,73
227133,5010,69
229179,5133,66
230918,5178,64
232820,5086,62
234847,5150,63
237057,5055,72
239113,5099,78
240906,5147,64
242752,5006,68
245082,5088,68
246740,5034,66
251207,5110,75
254919,5000,79
257290,5121,70
258842,5001,73
260875,5110,78
262629,5002,78
264817,5030,76
266761,5139,75
268841,5130,76
271069,5025,75
272893,5154,68
274632,5058,60
277069,5099,62
279020,5181,76
280899,5118,67
285118,5046,75
286866,5079,71
288960,5092,65
290946,5160,69
292889,5184,62
294842,5012,70
296809,5024,61
298931,5161,66
300892,5167,71
304835,5072,77
306715,5135,77
308968,5101,62
310930,5152,69
312928,5185,71
314876,5134,75
316973,5177,64
319101,5194,73
320965,5132,64
322978,5036,75
324815,5074,70
326848,5126,70
328812,5076,67
331149,5044,65
333202,5003,73
334717,5038,71
336870,5057,77
339131,5030,67
340785,5106,76
342846,5149,68
346675,5093,77
348662,5125,69
351105,5074,62
355053,5124,68
357196,5052,66
358913,5079,79
360765,5027,70
362896,5175,70
365195,5002,66
367118,5025,64
368982,5188,63
370886,5107,66
372725,5118,62
374948,5196,73
377104,5102,70
378969,5070,69
381080,5080,69
383047,5083,66
384860,5044,64
387250,5186,70
388895,5176,73
391127,5167,70
392965,5164,73
394986,5085,68
396990,5082,75
398841,5090,60
401066,5052,66
402923,5072,67
404925,5158,64
407088,5071,71
412937,5071,64
414923,5002,73
416747,5127,79
418674,5079,63
420747,5095,74
423220,5093,71
424699,5180,77
426739,5092,75
429125,5123,72
431176,5044,71
432747,5049,64
434938,5067,60
436828,5125,71
440808,5108,74
444751,5059,73
447126,5031,79
450654,5042,63
452672,5010,64
454764,5051,62
457046,5186,64
458716,5106,60
461072,5053,77
462968,5175,69
464643,5059,72
466849,5085,79
469105,5119,65
472799,5162,67
475156,5005,60
477112,5118,70
480889,5036,66
482943,5155,75
485088,5133,73
487124,5159,67
488802,5073,72
491045,5016,74
493188,5152,63
495353,5132,65
497092,5160,71
498778,5196,66
500809,5074,72
504699,5076,71
507060,5030,65
508992,5168,62
510792,5199,69
512867,5012,64
519156,5177,70
520863,5138,61
523194,5096,69
524983,5149,70
528876,5075,62
533173,5173,68
