PH, moisture
82000, 78, 5142
84000, 73, 5130
86000, 67, 5185
88000, 60, 5120
90000, 79, 5024
92000, 67, 5123
94000, 70, 5193
96000, 78, 5126
98000, 73, 5097
100000, 65, 5166
102000, 66, 5105
104000, 64, 5025
106000, 63, 5187
108000, 67, 5046
110000, 68, 5066
112000, 64, 5110
114000, 77, 5048
116000, 71, 5137
118000, 64, 5062
120000, 60, 5104
122000, 63, 5069
124000, 64, 5068
126000, 79, 5167
128000, 79, 5068
130000, 68, 5182
132000, 61, 5025
134000, 79, 5047
136000, 76, 5054
138000, 61, 5139
140000, 65, 5185
142000, 60, 5033
144000, 77, 5043
146000, 65, 5141
148000, 65, 5123
150000, 71, 5004
152000, 71, 5092
154000, 78, 5178
156000, 76, 5169
158000, 72, 5105
160000, 77, 5181
162000, 74, 5163
164000, 73, 5199
166000, 60, 5062
168000, 72, 5148
170000, 65, 5171
172000, 69, 5059
174000, 64, 5015
176000, 69, 5127
178000, 65, 5186
180000, 73, 5005
182000, 78, 5003
184000, 71, 5043
186000, 78, 5042
188000, 62, 5097
190000, 68, 5029
192000, 66, 5156
194000, 62, 5076
196000, 60, 5051
198000, 66, 5104
200000, 70, 5001
202000, 74, 5107
204000, 73, 5090
206000, 74, 5125
208000, 62, 5021
210000, 72, 5100
212000, 72, 5069
214000, 72, 5139
216000, 70, 5022
218000, 76, 5149
220000, 64, 5049
222000, 62, 5092
224000, 67, 5120
226000, 69, 5061
228000, 74, 5050
230000, 64, 5164
232000, 63, 5002
234000, 63, 5002
236000, 75, 5020
238000, 60, 5070
240000, 65, 5044
242000, 79, 5171
244000, 75, 5192
246000, 70, 5142
248000, 64, 5151
250000, 75, 5189
252000, 62, 5008
254000, 76, 5031
256000, 73, 5089
258000, 75, 5156
260000, 76, 5096
262000, 75, 5082
264000, 61, 5051
266000, 66, 5153
268000, 61, 5123
270000, 75, 5154
272000, 78, 5009
274000, 60, 5135
276000, 64, 5046
278000, 76, 5073
280000, 74, 5046
282000, 76, 5167
284000, 60, 5139
286000, 69, 5039
288000, 78, 5193
290000, 73, 5118
292000, 65, 5176
294000, 79, 5059
296000, 65, 5093
298000, 65, 5172
300000, 79, 5041
302000, 69, 5022
304000, 66, 5013
306000, 63, 5170
308000, 77, 5096
310000, 64, 5119
312000, 64, 5199
314000, 60, 5077
316000, 65, 5088
318000, 72, 5187
320000, 76, 5172
322000, 73, 5199
324000, 71, 5167
326000, 72, 5171
328000, 66, 5069
330000, 67, 5183
332000, 71, 5118
334000, 71, 5191
336000, 79, 5007
338000, 77, 5093
340000, 73, 5056
342000, 74, 5113
344000, 73, 5039
346000, 73, 5154
348000, 73, 5179
350000, 70, 5162
352000, 70, 5092
354000, 71, 5049
356000, 75, 5137
358000, 75, 5001
360000, 68, 5060
362000, 71, 5106
364000, 75, 5136
366000, 67, 5064
368000, 64, 5005
370000, 79, 5199
372000, 73, 5117
374000, 62, 5085
376000, 75, 5134
378000, 68, 5093
380000, 79, 5181
382000, 64, 5195
384000, 61, 5002
386000, 74, 5162
388000, 61, 5103
390000, 63, 5077
392000, 77, 5142
394000, 73, 5198
396000, 60, 5014
398000, 79, 5158
400000, 65, 5112
402000, 69, 5185
404000, 76, 5019
406000, 61, 5086
408000, 71, 5063
410000, 65, 5168
412000, 78, 5014
414000, 70, 5098
416000, 66, 5075
