PH, moisture
82000, 65, 5029
84000, 66, 5110
86000, 77, 5060
88000, 76, 5006
90000, 74, 5158
92000, 64, 5175
94000, 77, 5187
96000, 67, 5121
98000, 70, 5151
100000, 71, 5187
102000, 64, 5176
104000, 65, 5101
106000, 60, 5065
108000, 74, 5028
110000, 65, 5010
112000, 78, 5041
114000, 66, 5082
116000, 67, 5049
118000, 60, 5123
120000, 66, 5197
122000, 60, 5104
124000, 68, 5068
126000, 65, 5057
128000, 63, 5128
130000, 66, 5100
132000, 64, 5084
134000, 65, 5181
136000, 78, 5098
138000, 79, 5031
140000, 61, 5120
142000, 76, 5107
144000, 64, 5128
146000, 61, 5079
148000, 71, 5130
150000, 72, 5157
152000, 71, 5159
154000, 74, 5160
156000, 72, 5081
158000, 68, 5148
160000, 67, 5011
162000, 68, 5174
164000, 74, 5047
166000, 66, 5181
168000, 75, 5149
170000, 63, 5197
172000, 60, 5087
174000, 71, 5100
176000, 70, 5070
178000, 67, 5080
180000, 75, 5042
182000, 73, 5128
184000, 79, 5140
186000, 66, 5110
188000, 61, 5035
190000, 69, 5042
192000, 79, 5176
194000, 73, 5198
196000, 79, 5020
198000, 76, 5173
200000, 69, 5092
202000, 60, 5168
204000, 67, 5197
206000, 79, 5041
208000, 68, 5100
210000, 74, 5006
212000, 66, 5099
214000, 77, 5084
216000, 75, 5096
218000, 79, 5064
220000, 67, 5166
222000, 61, 5098
224000, 69, 5132
226000, 69, 5075
228000, 60, 5185
230000, 61, 5013
232000, 70, 5135
234000, 60, 5052
236000, 61, 5072
238000, 75, 5006
240000, 75, 5066
242000, 63, 5129
244000, 70, 5013
246000, 66, 5109
248000, 74, 5121
250000, 66, 5028
252000, 64, 5130
254000, 69, 5172
256000, 79, 5054
258000, 62, 5044
260000, 63, 5179
262000, 60, 5107
264000, 66, 5161
266000, 67, 5102
268000, 70, 5079
270000, 60, 5194
272000, 60, 5177
274000, 76, 5010
276000, 71, 5015
278000, 75, 5173
280000, 61, 5150
282000, 65, 5120
284000, 72, 5196
286000, 75, 5136
288000, 64, 5117
290000, 64, 5074
292000, 78, 5142
294000, 61, 5024
296000, 75, 5082
298000, 66, 5121
300000, 63, 5137
302000, 63, 5162
304000, 76, 5111
306000, 71, 5122
308000, 73, 5101
310000, 69, 5134
312000, 63, 5153
314000, 69, 5078
316000, 69, 5090
318000, 72, 5155
320000, 61, 5068
322000, 76, 5101
324000, 68, 5027
326000, 79, 5022
328000, 76, 5170
330000, 78, 5135
332000, 77, 5020
334000, 63, 5167
336000, 69, 5113
338000, 64, 5061
340000, 78, 5119
342000, 77, 5191
344000, 79, 5102
346000, 64, 5051
348000, 69, 5079
350000, 70, 5135
352000, 68, 5140
354000, 79, 5081
356000, 66, 5006
358000, 73, 5124
360000, 73, 5121
362000, 60, 5053
364000, 71, 5025
366000, 76, 5144
368000, 69, 5127
370000, 66, 5168
372000, 75, 5049
374000, 73, 5194
376000, 68, 5024
378000, 64, 5131
380000, 72, 5190
382000, 75, 5039
384000, 63, 5091
386000, 62, 5146
388000, 72, 5031
390000, 79, 5098
392000, 64, 5191
394000, 78, 5007
396000, 73, 5041
398000, 70, 5168
400000, 74, 5167
402000, 60, 5094
404000, 70, 5050
406000, 73, 5027
408000, 63, 5101
410000, 66, 5040
412000, 74, 5002
414000, 71, 5038
416000, 77, 5013
418000, 78, 5028
420000, 77, 5027
422000, 74, 5073
424000, 64, 5052
426000, 64, 5097
428000, 69, 5039
430000, 79, 5021
432000, 79, 5086
434000, 65, 5179
436000, 72, 5158
438000, 61, 5052
440000, 73, 5169
442000, 67, 5111
444000, 67, 5148
446000, 68, 5025
448000, 76, 5112
450000, 60, 5047
452000, 61, 5093
454000, 73, 5089
456000, 72, 5069
458000, 66, 5102
460000, 66, 5144
462000, 75, 5171
464000, 68, 5065
466000, 61, 5107
468000, 70, 5124
470000, 74, 5058
472000, 76, 5022
474000, 77, 5176
476000, 70, 5101
478000, 78, 5146
480000, 74, 5048
482000, 64, 5025
484000, 65, 5129
486000, 70, 5023
488000, 64, 5179
490000, 73, 5192
492000, 67, 5143
494000, 75, 5006
496000, 60, 5103
498000, 62, 5180
500000, 75, 5091
502000, 77, 5067
504000, 78, 5110
506000, 71, 5178
508000, 76, 5144
510000, 74, 5184
512000, 60, 5008
514000, 78, 5099
