PH, moisture
82000, 65, 5123
84000, 75, 5053
86000, 73, 5062
88000, 75, 5045
90000, 69, 5124
92000, 73, 5187
94000, 73, 5016
96000, 76, 5002
98000, 65, 5162
100000, 63, 5081
102000, 61, 5030
104000, 67, 5188
106000, 71, 5044
108000, 64, 5114
110000, 60, 5079
112000, 61, 5093
114000, 70, 5041
116000, 74, 5100
118000, 73, 5096
120000, 72, 5054
122000, 75, 5139
124000, 65, 5117
126000, 67, 5113
128000, 65, 5004
130000, 68, 5008
132000, 62, 5021
134000, 66, 5190
136000, 67, 5161
138000, 65, 5051
140000, 69, 5059
142000, 74, 5162
144000, 64, 5093
146000, 69, 5112
148000, 64, 5041
150000, 66, 5027
152000, 65, 5034
154000, 69, 5010
156000, 63, 5003
158000, 62, 5082
160000, 70, 5068
162000, 72, 5052
164000, 73, 5009
166000, 79, 5046
168000, 66, 5092
170000, 65, 5005
172000, 70, 5059
174000, 74, 5081
176000, 77, 5186
178000, 63, 5149
180000, 72, 5130
182000, 61, 5153
184000, 75, 5124
186000, 65, 5019
188000, 65, 5013
190000, 62, 5095
192000, 67, 5112
194000, 64, 5055
196000, 62, 5196
198000, 76, 5081
200000, 60, 5116
202000, 75, 5008
204000, 67, 5042
206000, 78, 5157
208000, 75, 5177
210000, 77, 5066
212000, 67, 5067
214000, 72, 5177
216000, 79, 5150
218000, 64, 5005
220000, 71, 5088
222000, 63, 5106
224000, 75, 5188
226000, 69, 5103
228000, 62, 5016
230000, 66, 5078
232000, 61, 5016
234000, 67, 5041
236000, 64, 5057
238000, 70, 5048
240000, 78, 5119
242000, 67, 5176
244000, 77, 5006
246000, 74, 5182
248000, 71, 5133
250000, 74, 5028
252000, 79, 5098
254000, 69, 5115
256000, 65, 5189
258000, 77, 5197
260000, 78, 5071
262000, 78, 5161
264000, 77, 5177
266000, 60, 5000
268000, 64, 5138
270000, 70, 5089
272000, 60, 5183
274000, 63, 5117
276000, 79, 5156
278000, 76, 5115
280000, 79, 5077
282000, 70, 5141
284000, 64, 5014
286000, 69, 5010
288000, 71, 5003
290000, 72, 5051
292000, 79, 5117
294000, 77, 5190
296000, 68, 5155
298000, 66, 5146
300000, 61, 5031
302000, 61, 5117
304000, 64, 5006
306000, 70, 5079
308000, 68, 5160
310000, 61, 5056
312000, 62, 5067
314000, 62, 5193
316000, 77, 5113
318000, 76, 5107
320000, 73, 5099
322000, 68, 5090
324000, 68, 5004
326000, 67, 5165
328000, 75, 5174
330000, 70, 5059
332000, 60, 5140
334000, 72, 5166
336000, 77, 5004
338000, 61, 5041
340000, 75, 5076
342000, 65, 5192
344000, 68, 5186
346000, 71, 5063
348000, 76, 5082
350000, 69, 5006
352000, 67, 5186
354000, 60, 5081
356000, 78, 5172
358000, 68, 5172
360000, 76, 5164
362000, 74, 5023
364000, 68, 5136
366000, 74, 5075
368000, 74, 5196
370000, 60, 5165
372000, 68, 5133
374000, 76, 5041
376000, 68, 5024
378000, 76, 5160
380000, 73, 5079
382000, 76, 5163
384000, 69, 5109
386000, 60, 5174
388000, 60, 5182
390000, 65, 5198
392000, 73, 5009
394000, 71, 5157
396000, 79, 5147
398000, 60, 5043
400000, 74, 5027
402000, 67, 5025
404000, 62, 5189
406000, 65, 5062
408000, 75, 5174
410000, 79, 5017
412000, 63, 5125
414000, 62, 5036
416000, 76, 5126
418000, 69, 5196
420000, 71, 5149
422000, 63, 5185
424000, 63, 5051
426000, 66, 5008
428000, 70, 5072
430000, 77, 5122
432000, 79, 5114
434000, 79, 5183
436000, 60, 5172
438000, 65, 5178
440000, 65, 5173
442000, 79, 5148
444000, 67, 5096
446000, 78, 5144
448000, 73, 5014
450000, 60, 5185
452000, 74, 5039
454000, 63, 5146
456000, 75, 5121
458000, 63, 5033
460000, 75, 5195
462000, 78, 5181
464000, 64, 5186
466000, 75, 5051
468000, 75, 5098
470000, 74, 5171
472000, 76, 5135
474000, 62, 5007
476000, 63, 5018
478000, 62, 5086
480000, 67, 5095
482000, 64, 5072
484000, 61, 5116
486000, 79, 5045
488000, 61, 5130
490000, 67, 5018
492000, 69, 5167
494000, 79, 5097
496000, 68, 5166
498000, 70, 5151
500000, 60, 5018
502000, 64, 5096
504000, 68, 5168
506000, 70, 5071
508000, 68, 5127
510000, 71, 5110
512000, 61, 5004
514000, 61, 5081
516000, 79, 5065
518000, 61, 5083
520000, 65, 5040
522000, 62, 5088
524000, 70, 5049
526000, 79, 5008
528000, 66, 5074
