PH, moisture
82000, 78, 5039
84000, 67, 5081
86000, 76, 5065
88000, 62, 5050
90000, 60, 5067
92000, 62, 5046
94000, 72, 5036
96000, 70, 5007
98000, 71, 5055
100000, 78, 5121
102000, 71, 5041
104000, 74, 5161
106000, 67, 5097
108000, 75, 5074
110000, 73, 5179
112000, 61, 5141
114000, 64, 5169
116000, 78, 5013
118000, 75, 5014
120000, 70, 5060
122000, 71, 5193
124000, 69, 5188
126000, 64, 5054
128000, 79, 5197
130000, 68, 5081
132000, 71, 5062
134000, 60, 5114
136000, 62, 5005
138000, 72, 5061
140000, 70, 5173
142000, 76, 5083
144000, 72, 5107
146000, 71, 5042
148000, 64, 5095
150000, 60, 5146
152000, 71, 5187
154000, 76, 5159
156000, 66, 5106
158000, 65, 5174
160000, 60, 5011
162000, 73, 5199
164000, 65, 5027
166000, 70, 5145
168000, 61, 5054
170000, 67, 5081
172000, 70, 5049
174000, 77, 5019
176000, 67, 5029
178000, 77, 5167
180000, 60, 5002
182000, 76, 5062
184000, 66, 5010
186000, 75, 5117
188000, 60, 5158
190000, 60, 5104
192000, 71, 5149
194000, 79, 5159
196000, 79, 5079
198000, 66, 5017
200000, 61, 5167
202000, 76, 5158
204000, 75, 5168
206000, 74, 5179
208000, 67, 5156
210000, 67, 5061
212000, 68, 5190
214000, 71, 5021
216000, 76, 5128
218000, 69, 5102
220000, 69, 5161
222000, 67, 5048
224000, 79, 5199
226000, 60, 5046
228000, 74, 5026
230000, 71, 5179
232000, 79, 5135
234000, 68, 5030
236000, 60, 5063
238000, 72, 5102
240000, 69, 5129
242000, 74, 5018
244000, 66, 5110
246000, 71, 5136
248000, 60, 5059
250000, 65, 5086
252000, 79, 5059
254000, 71, 5043
256000, 65, 5119
258000, 69, 5103
260000, 60, 5059
262000, 63, 5149
264000, 65, 5127
266000, 76, 5072
268000, 61, 5092
270000, 60, 5010
272000, 74, 5091
274000, 79, 5032
276000, 64, 5009
278000, 75, 5149
280000, 64, 5139
282000, 63, 5087
284000, 64, 5181
286000, 78, 5097
288000, 77, 5008
290000, 62, 5049
292000, 64, 5096
294000, 70, 5160
296000, 69, 5105
298000, 72, 5136
300000, 71, 5069
302000, 73, 5098
304000, 74, 5158
306000, 64, 5174
308000, 72, 5113
310000, 73, 5057
312000, 74, 5015
314000, 68, 5040
316000, 67, 5026
318000, 67, 5046
320000, 69, 5015
322000, 70, 5126
324000, 62, 5087
326000, 79, 5160
328000, 66, 5103
330000, 60, 5035
332000, 77, 5068
334000, 79, 5062
336000, 70, 5164
338000, 63, 5071
340000, 64, 5159
342000, 72, 5048
344000, 71, 5127
346000, 66, 5180
348000, 67, 5114
350000, 73, 5189
352000, 74, 5001
354000, 64, 5081
356000, 65, 5009
358000, 70, 5117
360000, 77, 5020
362000, 65, 5155
364000, 67, 5135
366000, 73, 5182
368000, 61, 5077
370000, 64, 5041
372000, 79, 5151
374000, 66, 5105
376000, 69, 5056
