PH, moisture
82000, 74, 5168
84000, 64, 5112
86000, 66, 5065
88000, 76, 5029
90000, 67, 5183
92000, 71, 5153
94000, 70, 5006
96000, 77, 5056
98000, 67, 5047
100000, 73, 5190
102000, 61, 5131
104000, 79, 5042
106000, 70, 5014
108000, 67, 5115
110000, 75, 5012
112000, 62, 5055
114000, 62, 5147
116000, 65, 5080
118000, 67, 5171
120000, 61, 5148
122000, 77, 5129
124000, 77, 5099
126000, 77, 5058
128000, 76, 5090
130000, 74, 5006
132000, 62, 5124
134000, 61, 5087
136000, 65, 5006
138000, 62, 5025
140000, 66, 5189
142000, 66, 5019
144000, 60, 5051
146000, 75, 5167
148000, 64, 5007
150000, 79, 5151
152000, 79, 5123
154000, 61, 5120
156000, 75, 5140
158000, 71, 5154
160000, 66, 5162
162000, 74, 5002
164000, 78, 5131
166000, 63, 5063
168000, 67, 5094
170000, 60, 5020
172000, 78, 5050
174000, 71, 5071
176000, 76, 5087
178000, 73, 5183
180000, 62, 5033
182000, 75, 5145
184000, 68, 5061
186000, 73, 5138
188000, 79, 5107
190000, 60, 5179
192000, 67, 5181
194000, 77, 5138
196000, 68, 5042
198000, 64, 5158
200000, 62, 5143
202000, 60, 5102
204000, 68, 5129
206000, 75, 5042
208000, 60, 5148
210000, 66, 5073
212000, 64, 5167
214000, 76, 5123
216000, 75, 5119
218000, 71, 5062
220000, 63, 5149
222000, 69, 5096
224000, 77, 5100
226000, 77, 5114
228000, 72, 5120
230000, 76, 5179
232000, 67, 5102
234000, 69, 5037
236000, 75, 5027
238000, 74, 5164
240000, 63, 5133
242000, 60, 5173
244000, 65, 5104
246000, 62, 5125
248000, 60, 5147
250000, 77, 5026
252000, 69, 5125
254000, 69, 5057
256000, 79, 5155
258000, 79, 5087
260000, 69, 5163
262000, 67, 5025
264000, 79, 5035
266000, 73, 5186
268000, 76, 5189
270000, 67, 5112
272000, 64, 5062
274000, 62, 5135
276000, 77, 5027
278000, 73, 5112
280000, 78, 5170
282000, 64, 5063
284000, 60, 5126
286000, 77, 5175
288000, 69, 5113
290000, 61, 5198
292000, 62, 5033
294000, 62, 5190
296000, 61, 5186
298000, 77, 5110
300000, 62, 5074
302000, 60, 5174
304000, 62, 5026
306000, 72, 5032
308000, 79, 5132
310000, 63, 5089
312000, 70, 5004
314000, 64, 5090
316000, 79, 5006
318000, 72, 5077
320000, 61, 5038
322000, 65, 5101
324000, 72, 5185
326000, 74, 5062
328000, 77, 5152
330000, 74, 5117
332000, 74, 5125
334000, 76, 5070
336000, 60, 5123
338000, 63, 5021
340000, 73, 5006
342000, 74, 5025
344000, 75, 5082
346000, 74, 5187
348000, 79, 5005
350000, 60, 5078
352000, 61, 5057
354000, 73, 5055
356000, 74, 5015
358000, 75, 5093
360000, 72, 5124
362000, 70, 5017
364000, 77, 5113
366000, 73, 5045
368000, 64, 5062
370000, 63, 5003
372000, 76, 5035
374000, 79, 5163
376000, 66, 5080
378000, 60, 5198
380000, 70, 5179
382000, 78, 5093
384000, 68, 5002
386000, 71, 5091
388000, 77, 5141
390000, 73, 5003
392000, 69, 5134
394000, 65, 5108
396000, 71, 5167
398000, 75, 5011
400000, 73, 5182
402000, 69, 5196
404000, 72, 5136
406000, 62, 5003
408000, 64, 5122
410000, 70, 5030
412000, 71, 5120
414000, 60, 5157
416000, 66, 5149
418000, 77, 5183
420000, 61, 5081
422000, 72, 5156
424000, 75, 5021
426000, 62, 5198
428000, 73, 5103
430000, 65, 5113
432000, 68, 5190
434000, 69, 5173
436000, 65, 5128
438000, 61, 5108
440000, 60, 5151
442000, 65, 5167
444000, 76, 5124
446000, 69, 5196
448000, 67, 5047
450000, 60, 5095
452000, 73, 5079
454000, 60, 5104
456000, 61, 5079
458000, 64, 5029
460000, 68, 5000
462000, 70, 5036
464000, 70, 5046
466000, 66, 5090
468000, 60, 5140
470000, 69, 5069
472000, 65, 5014
474000, 77, 5048
476000, 64, 5139
478000, 79, 5135
480000, 71, 5126
482000, 65, 5189
484000, 72, 5021
486000, 61, 5007
488000, 73, 5182
490000, 66, 5039
492000, 67, 5065
494000, 62, 5080
496000, 79, 5043
498000, 61, 5188
500000, 62, 5098
502000, 77, 5117
504000, 61, 5040
506000, 79, 5056
508000, 72, 5143
510000, 60, 5108
512000, 61, 5178
514000, 70, 5077
516000, 78, 5115
518000, 61, 5065
520000, 73, 5094
522000, 60, 5107
524000, 63, 5193
526000, 69, 5076
528000, 67, 5105
530000, 69, 5052
532000, 67, 5074
534000, 68, 5199
536000, 67, 5022
538000, 78, 5033
540000, 77, 5074
542000, 64, 5071
544000, 69, 5064
546000, 64, 5020
548000, 64, 5139
550000, 78, 5198
552000, 70, 5049
554000, 65, 5148
556000, 79, 5098
558000, 76, 5068
560000, 72, 5120
562000, 66, 5019
564000, 60, 5127
566000, 77, 5179
568000, 79, 5073
570000, 74, 5076
572000, 63, 5042
574000, 68, 5019
576000, 66, 5045
578000, 69, 5151
580000, 76, 5092
582000, 60, 5037
584000, 74, 5001
586000, 76, 5117
588000, 64, 5109
590000, 60, 5050
592000, 65, 5179
594000, 60, 5091
596000, 70, 5044
598000, 67, 5081
600000, 79, 5016
602000, 67, 5076
604000, 70, 5180
606000, 61, 5146
608000, 76, 5098
610000, 64, 5009
612000, 74, 5034
614000, 72, 5017
616000, 79, 5041
618000, 62, 5026
620000, 79, 5189
622000, 75, 5008
624000, 62, 5091
626000, 77, 5187
628000, 65, 5111
630000, 63, 5087
632000, 73, 5136
634000, 67, 5174
636000, 60, 5072
638000, 72, 5032
640000, 72, 5091
642000, 73, 5065
644000, 67, 5101
646000, 72, 5168
648000, 79, 5055
650000, 60, 5025
652000, 76, 5040
654000, 76, 5069
656000, 63, 5051
658000, 72, 5189
660000, 68, 5129
662000, 78, 5171
664000, 72, 5111
666000, 71, 5068
668000, 77, 5093
670000, 63, 5176
672000, 69, 5076
674000, 61, 5032
676000, 71, 5157
678000, 79, 5003
680000, 79, 5022
682000, 77, 5161
684000, 61, 5025
686000, 79, 5145
688000, 71, 5180
690000, 74, 5188
692000, 78, 5139
694000, 70, 5172
696000, 60, 5064
698000, 79, 5197
700000, 63, 5109
702000, 63, 5086
704000, 63, 5099
706000, 71, 5160
708000, 77, 5145
710000, 66, 5016
712000, 78, 5125
714000, 74, 5092
716000, 78, 5061
718000, 63, 5054
720000, 61, 5024
722000, 66, 5146
724000, 76, 5070
726000, 75, 5031
728000, 79, 5139
730000, 63, 5138
732000, 63, 5185
734000, 65, 5092
736000, 71, 5189
738000, 62, 5095
740000, 63, 5033
742000, 72, 5133
744000, 74, 5105
746000, 71, 5066
748000, 74, 5192
750000, 61, 5056
752000, 64, 5150
754000, 77, 5154
756000, 63, 5015
758000, 62, 5115
760000, 62, 5082
762000, 78, 5140
764000, 67, 5195
766000, 66, 5068
768000, 79, 5120
770000, 62, 5066
772000, 63, 5110
774000, 72, 5100
776000, 71, 5188
778000, 65, 5127
780000, 79, 5005
782000, 74, 5146
784000, 66, 5011
786000, 63, 5068
788000, 79, 5069
790000, 66, 5088
792000, 73, 5132
794000, 67, 5196
796000, 62, 5067
798000, 77, 5046
800000, 73, 5046
802000, 67, 5043
804000, 70, 5060
806000, 76, 5180
808000, 60, 5124
810000, 66, 5165
812000, 77, 5079
814000, 72, 5197
816000, 69, 5048
818000, 65, 5009
820000, 63, 5111
822000, 68, 5198
824000, 73, 5172
826000, 75, 5089
828000, 72, 5141
830000, 64, 5015
832000, 75, 5189
834000, 76, 5019
836000, 69, 5066
838000, 77, 5118
840000, 64, 5122
842000, 72, 5010
844000, 68, 5147
846000, 69, 5058
848000, 78, 5023
850000, 75, 5182
852000, 69, 5062
854000, 75, 5093
856000, 69, 5045
858000, 70, 5157
860000, 75, 5030
862000, 61, 5191
864000, 71, 5186
866000, 78, 5082
868000, 67, 5199
870000, 64, 5150
872000, 75, 5102
874000, 73, 5150
876000, 71, 5107
878000, 63, 5133
880000, 77, 5016
882000, 74, 5164
884000, 71, 5071
886000, 66, 5065
888000, 75, 5094
890000, 72, 5111
892000, 70, 5079
894000, 66, 5059
896000, 65, 5125
898000, 73, 5105
900000, 79, 5082
902000, 70, 5182
904000, 79, 5078
906000, 66, 5039
908000, 73, 5116
910000, 60, 5065
912000, 63, 5131
914000, 72, 5048
916000, 77, 5000
918000, 70, 5188
920000, 76, 5039
922000, 70, 5037
924000, 66, 5187
926000, 72, 5195
928000, 71, 5170
930000, 60, 5102
932000, 78, 5149
934000, 68, 5091
936000, 67, 5069
938000, 71, 5125
940000, 63, 5051
942000, 62, 5016
944000, 77, 5044
946000, 64, 5094
948000, 62, 5129
950000, 71, 5177
952000, 78, 5058
954000, 78, 5034
956000, 66, 5044
958000, 66, 5072
960000, 74, 5193
962000, 65, 5113
964000, 78, 5002
966000, 79, 5112
968000, 66, 5080
970000, 70, 5064
972000, 62, 5089
974000, 67, 5105
976000, 71, 5114
978000, 67, 5076
980000, 66, 5008
982000, 74, 5093
984000, 71, 5055
986000, 71, 5068
988000, 67, 5056
990000, 61, 5151
992000, 79, 5122
994000, 75, 5076
996000, 72, 5028
998000, 74, 5095
1000000, 66, 5025
1002000, 73, 5092
1004000, 79, 5124
1006000, 65, 5150
1008000, 70, 5071
1010000, 73, 5097
1012000, 79, 5180
1014000, 73, 5131
1016000, 78, 5079
1018000, 61, 5090
1020000, 79, 5045
1022000, 67, 5089
1024000, 61, 5072
1026000, 71, 5078
1028000, 69, 5186
1030000, 69, 5023
1032000, 61, 5135
1034000, 78, 5035
1036000, 68, 5094
1038000, 60, 5005
1040000, 62, 5027
1042000, 72, 5142
1044000, 68, 5097
1046000, 78, 5087
1048000, 61, 5161
1050000, 63, 5140
1052000, 74, 5165
1054000, 60, 5066
1056000, 64, 5093
1058000, 79, 5019
1060000, 70, 5110
1062000, 72, 5143
1064000, 77, 5063
1066000, 76, 5140
1068000, 63, 5029
1070000, 72, 5177
1072000, 73, 5069
1074000, 64, 5034
1076000, 65, 5079
1078000, 78, 5010
1080000, 78, 5077
1082000, 73, 5183
1084000, 71, 5173
1086000, 79, 5172
1088000, 70, 5082
1090000, 70, 5069
1092000, 73, 5040
1094000, 75, 5177
1096000, 67, 5041
1098000, 79, 5132
1100000, 63, 5129
1102000, 69, 5188
1104000, 60, 5105
1106000, 65, 5045
1108000, 72, 5088
1110000, 68, 5191
1112000, 70, 5028
1114000, 68, 5159
1116000, 62, 5035
1118000, 72, 5090
1120000, 76, 5168
1122000, 69, 5197
1124000, 60, 5027
1126000, 69, 5010
1128000, 78, 5150
1130000, 62, 5003
1132000, 63, 5030
1134000, 65, 5047
1136000, 77, 5155
1138000, 64, 5076
1140000, 62, 5138
1142000, 78, 5184
1144000, 68, 5010
1146000, 71, 5096
1148000, 72, 5174
1150000, 69, 5184
1152000, 68, 5111
1154000, 60, 5022
1156000, 67, 5163
1158000, 66, 5160
1160000, 60, 5027
1162000, 65, 5125
1164000, 70, 5142
1166000, 61, 5168
1168000, 71, 5141
1170000, 66, 5073
1172000, 75, 5184
1174000, 74, 5035
1176000, 69, 5053
1178000, 72, 5131
1180000, 67, 5165
1182000, 63, 5049
1184000, 65, 5102
1186000, 60, 5045
1188000, 74, 5197
1190000, 70, 5100
1192000, 65, 5071
1194000, 78, 5110
1196000, 78, 5043
1198000, 71, 5152
1200000, 60, 5105
1202000, 79, 5150
1204000, 61, 5108
1206000, 70, 5129
1208000, 72, 5118
1210000, 77, 5115
1212000, 64, 5158
1214000, 64, 5008
1216000, 72, 5115
