PH, moisture
82000, 73, 5125
84000, 77, 5136
86000, 71, 5079
88000, 68, 5083
90000, 74, 5042
92000, 68, 5120
94000, 66, 5011
96000, 77, 5116
98000, 60, 5150
100000, 67, 5019
102000, 63, 5017
104000, 62, 5117
106000, 61, 5180
108000, 65, 5066
110000, 74, 5099
112000, 72, 5033
114000, 68, 5015
116000, 76, 5093
118000, 74, 5160
120000, 79, 5180
122000, 60, 5105
124000, 67, 5041
126000, 74, 5088
128000, 67, 5144
130000, 67, 5193
132000, 65, 5168
134000, 73, 5027
136000, 63, 5057
138000, 76, 5011
140000, 62, 5093
142000, 73, 5173
144000, 76, 5094
146000, 75, 5177
148000, 60, 5018
150000, 79, 5128
152000, 73, 5107
154000, 70, 5182
156000, 67, 5183
158000, 60, 5173
160000, 64, 5084
162000, 69, 5076
164000, 72, 5081
166000, 78, 5051
168000, 61, 5073
170000, 72, 5031
172000, 65, 5187
174000, 65, 5082
176000, 63, 5188
178000, 70, 5155
180000, 72, 5148
182000, 60, 5053
184000, 79, 5166
186000, 65, 5047
188000, 62, 5140
190000, 69, 5059
192000, 67, 5097
194000, 76, 5140
196000, 65, 5057
198000, 64, 5188
200000, 79, 5049
202000, 75, 5036
204000, 61, 5147
206000, 71, 5052
208000, 73, 5044
210000, 79, 5124
212000, 77, 5050
214000, 67, 5029
216000, 76, 5037
218000, 78, 5114
220000, 75, 5143
222000, 61, 5008
224000, 60, 5173
226000, 62, 5198
228000, 72, 5057
230000, 77, 5157
232000, 61, 5124
234000, 66, 5061
236000, 67, 5180
238000, 63, 5186
240000, 67, 5098
242000, 61, 5009
244000, 67, 5163
246000, 73, 5139
248000, 73, 5174
250000, 63, 5052
252000, 62, 5183
254000, 77, 5152
256000, 79, 5192
258000, 73, 5042
260000, 65, 5148
262000, 75, 5107
264000, 76, 5030
266000, 76, 5150
268000, 72, 5101
270000, 60, 5001
272000, 68, 5048
274000, 74, 5196
276000, 67, 5035
278000, 79, 5140
280000, 64, 5188
282000, 70, 5179
284000, 66, 5127
286000, 65, 5096
288000, 60, 5002
290000, 66, 5038
292000, 77, 5158
294000, 74, 5120
296000, 76, 5067
298000, 69, 5124
300000, 71, 5155
302000, 70, 5019
304000, 62, 5170
306000, 77, 5165
308000, 64, 5004
310000, 65, 5014
312000, 67, 5125
314000, 64, 5000
316000, 68, 5011
318000, 61, 5185
320000, 61, 5183
322000, 78, 5168
324000, 74, 5110
326000, 64, 5169
328000, 66, 5182
330000, 74, 5007
332000, 70, 5158
334000, 64, 5034
336000, 67, 5135
338000, 77, 5009
340000, 71, 5130
342000, 71, 5031
344000, 72, 5157
346000, 64, 5076
348000, 61, 5130
350000, 74, 5063
352000, 65, 5014
354000, 60, 5131
356000, 70, 5152
358000, 68, 5122
360000, 63, 5127
362000, 71, 5191
364000, 78, 5071
366000, 73, 5096
368000, 77, 5133
370000, 64, 5051
372000, 62, 5158
374000, 74, 5107
376000, 76, 5056
378000, 76, 5074
380000, 67, 5013
382000, 61, 5042
384000, 62, 5117
386000, 62, 5137
388000, 60, 5170
390000, 65, 5147
392000, 76, 5096
394000, 68, 5115
396000, 79, 5093
398000, 62, 5068
400000, 78, 5190
402000, 71, 5152
404000, 68, 5124
406000, 62, 5037
408000, 71, 5106
410000, 67, 5009
412000, 64, 5114
414000, 69, 5007
416000, 77, 5055
418000, 67, 5117
420000, 73, 5143
422000, 77, 5082
424000, 74, 5010
426000, 79, 5011
428000, 76, 5049
430000, 77, 5016
432000, 64, 5005
434000, 78, 5190
436000, 69, 5101
438000, 64, 5181
440000, 75, 5012
442000, 67, 5002
444000, 64, 5053
446000, 79, 5156
448000, 69, 5028
450000, 67, 5152
452000, 69, 5005
454000, 66, 5067
456000, 73, 5036
458000, 66, 5067
460000, 77, 5047
462000, 60, 5094
464000, 63, 5133
466000, 62, 5161
468000, 69, 5034
470000, 70, 5073
472000, 62, 5096
474000, 70, 5121
476000, 68, 5069
478000, 63, 5043
480000, 63, 5054
482000, 68, 5177
484000, 60, 5182
486000, 74, 5159
488000, 79, 5046
490000, 75, 5037
492000, 74, 5173
494000, 74, 5113
496000, 60, 5179
498000, 72, 5119
500000, 69, 5053
502000, 64, 5038
504000, 70, 5141
506000, 67, 5065
508000, 69, 5077
510000, 64, 5031
512000, 75, 5178
514000, 64, 5068
516000, 74, 5003
518000, 74, 5126
520000, 79, 5130
522000, 61, 5079
524000, 76, 5132
526000, 73, 5168
528000, 78, 5037
530000, 66, 5007
532000, 75, 5114
534000, 61, 5119
536000, 74, 5072
538000, 70, 5175
540000, 78, 5199
542000, 61, 5098
544000, 69, 5160
546000, 61, 5174
548000, 60, 5006
550000, 76, 5121
552000, 70, 5119
554000, 67, 5023
556000, 76, 5043
558000, 63, 5163
560000, 78, 5125
562000, 76, 5058
564000, 61, 5102
566000, 69, 5068
568000, 67, 5174
570000, 60, 5126
572000, 72, 5093
574000, 73, 5075
576000, 61, 5130
